time,volume,direction,tollgate_id,time_window,date,week,weekend,hour,minute,day,am_pm,volume_anterior,volume_anterior_2,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,min_volume_dia_am_pm,max_volume_dia_am_pm,mediana_volume_dia_am_pm,media_volume_dia_am_pm,desvio_padrao_am_pm,media_volume_weekday,min_volume_weekday,max_volume_weekday,desvio_padrao_weekday,mediana_volume_weekday
2016-09-20 04:40:00,20,1,1,"[04:40:00,05:00:00)",2016-09-20,2,0,4,40,20,1,17.0,20.0,17.5,3.391164991562634,13,21,18.5,2,173,57.0,63.05555555555556,47.64684902721504,0.0,0,0,0.0,0.0
2016-09-20 05:00:00,27,1,1,"[05:00:00,05:20:00)",2016-09-20,2,0,5,0,20,1,20.0,17.0,32.666666666666664,3.6147844564602556,27,37,33.5,2,173,57.0,63.05555555555556,47.64684902721504,11.333333333333334,9,14,2.5166114784235836,11.0
2016-09-20 05:20:00,37,1,1,"[05:20:00,05:40:00)",2016-09-20,2,0,5,20,20,1,27.0,20.0,32.666666666666664,3.6147844564602556,27,37,33.5,2,173,57.0,63.05555555555556,47.64684902721504,14.0,12,17,2.6457513110645907,13.0
2016-09-20 05:40:00,35,1,1,"[05:40:00,06:00:00)",2016-09-20,2,0,5,40,20,1,37.0,27.0,32.666666666666664,3.6147844564602556,27,37,33.5,2,173,57.0,63.05555555555556,47.64684902721504,26.0,21,30,4.58257569495584,27.0
2016-09-20 06:00:00,47,1,1,"[06:00:00,06:20:00)",2016-09-20,2,0,6,0,20,1,35.0,37.0,50.5,14.27935572776307,27,69,51.0,2,173,57.0,63.05555555555556,47.64684902721504,26.0,23,30,3.605551275463989,25.0
2016-09-20 06:20:00,59,1,1,"[06:20:00,06:40:00)",2016-09-20,2,0,6,20,20,1,47.0,35.0,50.5,14.27935572776307,27,69,51.0,2,173,57.0,63.05555555555556,47.64684902721504,36.666666666666664,34,40,3.0550504633038926,36.0
2016-09-20 06:40:00,69,1,1,"[06:40:00,07:00:00)",2016-09-20,2,0,6,40,20,1,59.0,47.0,50.5,14.27935572776307,27,69,51.0,2,173,57.0,63.05555555555556,47.64684902721504,53.0,37,73,18.33030277982336,49.0
2016-09-20 07:00:00,88,1,1,"[07:00:00,07:20:00)",2016-09-20,2,0,7,0,20,1,69.0,59.0,103.83333333333333,25.918461888520056,71,139,99.5,2,173,57.0,63.05555555555556,47.64684902721504,84.66666666666667,82,88,3.055050463303895,84.0
2016-09-20 07:20:00,126,1,1,"[07:20:00,07:40:00)",2016-09-20,2,0,7,20,20,1,88.0,69.0,103.83333333333333,25.918461888520056,71,139,99.5,2,173,57.0,63.05555555555556,47.64684902721504,102.66666666666667,80,114,19.629909152447276,114.0
2016-09-20 07:40:00,139,1,1,"[07:40:00,08:00:00)",2016-09-20,2,0,7,40,20,1,126.0,88.0,103.83333333333333,25.918461888520056,71,139,99.5,2,173,57.0,63.05555555555556,47.64684902721504,112.66666666666667,97,126,14.6401275039985,115.0
2016-09-20 08:00:00,132,1,1,"[08:00:00,08:20:00)",2016-09-20,2,0,8,0,20,1,139.0,126.0,122.33333333333333,19.106717841289925,100,151,122.5,2,173,57.0,63.05555555555556,47.64684902721504,125.0,117,129,6.928203230275509,129.0
2016-09-20 08:20:00,151,1,1,"[08:20:00,08:40:00)",2016-09-20,2,0,8,20,20,1,132.0,139.0,122.33333333333333,19.106717841289925,100,151,122.5,2,173,57.0,63.05555555555556,47.64684902721504,124.0,120,130,5.291502622129181,122.0
2016-09-20 08:40:00,131,1,1,"[08:40:00,09:00:00)",2016-09-20,2,0,8,40,20,1,151.0,132.0,122.33333333333333,19.106717841289925,100,151,122.5,2,173,57.0,63.05555555555556,47.64684902721504,112.0,98,121,12.288205727444508,117.0
2016-09-20 09:00:00,150,1,1,"[09:00:00,09:20:00)",2016-09-20,2,0,9,0,20,1,131.0,151.0,134.0,25.46369965264278,106,173,130.0,2,173,57.0,63.05555555555556,47.64684902721504,112.0,89,126,20.074859899884732,121.0
2016-09-20 09:20:00,142,1,1,"[09:20:00,09:40:00)",2016-09-20,2,0,9,20,20,1,150.0,131.0,134.0,25.46369965264278,106,173,130.0,2,173,57.0,63.05555555555556,47.64684902721504,96.66666666666667,78,120,21.385353243127255,92.0
2016-09-20 09:40:00,173,1,1,"[09:40:00,10:00:00)",2016-09-20,2,0,9,40,20,1,142.0,150.0,134.0,25.46369965264278,106,173,130.0,2,173,57.0,63.05555555555556,47.64684902721504,76.66666666666667,59,90,15.947831618540913,81.0
2016-09-20 10:00:00,96,1,1,"[10:00:00,10:20:00)",2016-09-20,2,0,10,0,20,1,173.0,142.0,93.66666666666667,7.607014306984488,84,107,92.0,2,173,57.0,63.05555555555556,47.64684902721504,69.66666666666667,60,78,9.073771725877469,71.0
2016-09-20 10:20:00,92,1,1,"[10:20:00,10:40:00)",2016-09-20,2,0,10,20,20,1,96.0,173.0,93.66666666666667,7.607014306984488,84,107,92.0,2,173,57.0,63.05555555555556,47.64684902721504,67.33333333333333,57,88,17.897858344878397,57.0
2016-09-20 10:40:00,92,1,1,"[10:40:00,11:00:00)",2016-09-20,2,0,10,40,20,1,92.0,96.0,93.66666666666667,7.607014306984488,84,107,92.0,2,173,57.0,63.05555555555556,47.64684902721504,66.33333333333333,58,76,9.073771725877469,65.0
2016-09-20 11:00:00,90,1,1,"[11:00:00,11:20:00)",2016-09-20,2,0,11,0,20,1,92.0,92.0,90.0,11.189280584559492,72,105,89.0,2,173,57.0,63.05555555555556,47.64684902721504,57.333333333333336,50,65,7.505553499465135,57.0
2016-09-20 11:20:00,98,1,1,"[11:20:00,11:40:00)",2016-09-20,2,0,11,20,20,1,90.0,92.0,90.0,11.189280584559492,72,105,89.0,2,173,57.0,63.05555555555556,47.64684902721504,54.333333333333336,47,61,7.023769168568492,55.0
2016-09-20 11:40:00,87,1,1,"[11:40:00,12:00:00)",2016-09-20,2,0,11,40,20,1,98.0,90.0,90.0,11.189280584559492,72,105,89.0,2,173,57.0,63.05555555555556,47.64684902721504,54.333333333333336,46,62,8.020806277010642,55.0
2016-09-20 12:00:00,86,1,1,"[12:00:00,12:20:00)",2016-09-20,2,0,12,0,20,0,87.0,98.0,82.0,10.334408546211051,70,100,79.5,11,133,71.0,66.45833333333333,33.95893854410431,72.33333333333333,63,87,12.858201014657272,67.0
2016-09-20 12:20:00,82,1,1,"[12:20:00,12:40:00)",2016-09-20,2,0,12,20,20,0,86.0,87.0,82.0,10.334408546211051,70,100,79.5,11,133,71.0,66.45833333333333,33.95893854410431,71.0,66,76,5.0,71.0
2016-09-20 12:40:00,70,1,1,"[12:40:00,13:00:00)",2016-09-20,2,0,12,40,20,0,82.0,86.0,82.0,10.334408546211051,70,100,79.5,11,133,71.0,66.45833333333333,33.95893854410431,69.0,66,72,3.0,69.0
2016-09-20 13:00:00,99,1,1,"[13:00:00,13:20:00)",2016-09-20,2,0,13,0,20,0,70.0,82.0,98.0,13.446189051177289,73,110,101.0,11,133,71.0,66.45833333333333,33.95893854410431,70.33333333333333,61,81,10.066445913694333,69.0
2016-09-20 13:20:00,95,1,1,"[13:20:00,13:40:00)",2016-09-20,2,0,13,20,20,0,99.0,70.0,98.0,13.446189051177289,73,110,101.0,11,133,71.0,66.45833333333333,33.95893854410431,67.66666666666667,51,95,23.86070689089771,57.0
2016-09-20 13:40:00,103,1,1,"[13:40:00,14:00:00)",2016-09-20,2,0,13,40,20,0,95.0,99.0,98.0,13.446189051177289,73,110,101.0,11,133,71.0,66.45833333333333,33.95893854410431,72.0,64,85,11.357816691600547,67.0
2016-09-20 14:00:00,105,1,1,"[14:00:00,14:20:00)",2016-09-20,2,0,14,0,20,0,103.0,95.0,98.0,11.523888232710346,83,116,96.5,11,133,71.0,66.45833333333333,33.95893854410431,61.0,52,66,7.810249675906654,65.0
2016-09-20 14:20:00,94,1,1,"[14:20:00,14:40:00)",2016-09-20,2,0,14,20,20,0,105.0,103.0,98.0,11.523888232710346,83,116,96.5,11,133,71.0,66.45833333333333,33.95893854410431,71.0,61,90,16.46207763315433,62.0
2016-09-20 14:40:00,99,1,1,"[14:40:00,15:00:00)",2016-09-20,2,0,14,40,20,0,94.0,105.0,98.0,11.523888232710346,83,116,96.5,11,133,71.0,66.45833333333333,33.95893854410431,75.0,69,79,5.291502622129181,77.0
2016-09-20 15:00:00,78,1,1,"[15:00:00,15:20:00)",2016-09-20,2,0,15,0,20,0,99.0,94.0,93.33333333333333,20.65591117977289,71,120,88.0,11,133,71.0,66.45833333333333,33.95893854410431,73.0,66,77,6.082762530298219,76.0
2016-09-20 15:20:00,79,1,1,"[15:20:00,15:40:00)",2016-09-20,2,0,15,20,20,0,78.0,99.0,93.33333333333333,20.65591117977289,71,120,88.0,11,133,71.0,66.45833333333333,33.95893854410431,69.0,67,71,2.0,69.0
2016-09-20 15:40:00,71,1,1,"[15:40:00,16:00:00)",2016-09-20,2,0,15,40,20,0,79.0,78.0,93.33333333333333,20.65591117977289,71,120,88.0,11,133,71.0,66.45833333333333,33.95893854410431,72.0,70,74,2.0,72.0
2016-09-20 16:00:00,95,1,1,"[16:00:00,16:20:00)",2016-09-20,2,0,16,0,20,0,71.0,79.0,94.66666666666667,14.733182502998687,73,119,95.0,11,133,71.0,66.45833333333333,33.95893854410431,72.33333333333333,64,77,7.234178138070236,76.0
2016-09-20 16:20:00,96,1,1,"[16:20:00,16:40:00)",2016-09-20,2,0,16,20,20,0,95.0,71.0,94.66666666666667,14.733182502998687,73,119,95.0,11,133,71.0,66.45833333333333,33.95893854410431,76.0,67,86,9.539392014169456,75.0
2016-09-20 16:40:00,95,1,1,"[16:40:00,17:00:00)",2016-09-20,2,0,16,40,20,0,96.0,95.0,94.66666666666667,14.733182502998687,73,119,95.0,11,133,71.0,66.45833333333333,33.95893854410431,84.33333333333333,73,99,13.316656236958785,81.0
2016-09-20 17:00:00,111,1,1,"[17:00:00,17:20:00)",2016-09-20,2,0,17,0,20,0,95.0,96.0,109.16666666666667,14.811031924436145,89,133,110.5,11,133,71.0,66.45833333333333,33.95893854410431,80.33333333333333,71,85,8.082903768654761,85.0
2016-09-20 17:20:00,110,1,1,"[17:20:00,17:40:00)",2016-09-20,2,0,17,20,20,0,111.0,95.0,109.16666666666667,14.811031924436145,89,133,110.5,11,133,71.0,66.45833333333333,33.95893854410431,68.0,65,72,3.605551275463989,67.0
2016-09-20 17:40:00,133,1,1,"[17:40:00,18:00:00)",2016-09-20,2,0,17,40,20,0,110.0,111.0,109.16666666666667,14.811031924436145,89,133,110.5,11,133,71.0,66.45833333333333,33.95893854410431,57.0,53,63,5.291502622129181,55.0
2016-09-20 18:00:00,78,1,1,"[18:00:00,18:20:00)",2016-09-20,2,0,18,0,20,0,133.0,110.0,66.66666666666667,8.824209124146293,53,78,69.0,11,133,71.0,66.45833333333333,33.95893854410431,59.0,55,63,4.0,59.0
2016-09-20 18:20:00,60,1,1,"[18:20:00,18:40:00)",2016-09-20,2,0,18,20,20,0,78.0,133.0,66.66666666666667,8.824209124146293,53,78,69.0,11,133,71.0,66.45833333333333,33.95893854410431,51.666666666666664,50,53,1.5275252316519474,52.0
2016-09-20 18:40:00,53,1,1,"[18:40:00,19:00:00)",2016-09-20,2,0,18,40,20,0,60.0,78.0,66.66666666666667,8.824209124146293,53,78,69.0,11,133,71.0,66.45833333333333,33.95893854410431,46.0,41,49,4.358898943540674,48.0
2016-09-20 19:00:00,44,1,1,"[19:00:00,19:20:00)",2016-09-20,2,0,19,0,20,0,53.0,60.0,45.833333333333336,3.9707262140150976,41,52,44.5,11,133,71.0,66.45833333333333,33.95893854410431,36.333333333333336,30,44,7.0945988845975885,35.0
2016-09-20 19:20:00,52,1,1,"[19:20:00,19:40:00)",2016-09-20,2,0,19,20,20,0,44.0,53.0,45.833333333333336,3.9707262140150976,41,52,44.5,11,133,71.0,66.45833333333333,33.95893854410431,39.0,31,49,9.16515138991168,37.0
2016-09-20 19:40:00,49,1,1,"[19:40:00,20:00:00)",2016-09-20,2,0,19,40,20,0,52.0,44.0,45.833333333333336,3.9707262140150976,41,52,44.5,11,133,71.0,66.45833333333333,33.95893854410431,34.666666666666664,31,41,5.507570547286101,32.0
2016-09-20 20:00:00,34,1,1,"[20:00:00,20:20:00)",2016-09-20,2,0,20,0,20,0,49.0,52.0,34.0,8.555699854482974,18,42,35.5,11,133,71.0,66.45833333333333,33.95893854410431,41.0,32,56,13.076696830622021,35.0
2016-09-20 20:20:00,42,1,1,"[20:20:00,20:40:00)",2016-09-20,2,0,20,20,20,0,34.0,49.0,34.0,8.555699854482974,18,42,35.5,11,133,71.0,66.45833333333333,33.95893854410431,32.333333333333336,21,41,10.263202878893768,35.0
2016-09-20 20:40:00,37,1,1,"[20:40:00,21:00:00)",2016-09-20,2,0,20,40,20,0,42.0,34.0,34.0,8.555699854482974,18,42,35.5,11,133,71.0,66.45833333333333,33.95893854410431,35.0,26,44,9.0,35.0
2016-09-20 21:00:00,41,1,1,"[21:00:00,21:20:00)",2016-09-20,2,0,21,0,20,0,37.0,42.0,35.333333333333336,6.055300708194982,28,42,35.5,11,133,71.0,66.45833333333333,33.95893854410431,27.333333333333332,25,29,2.081665999466132,28.0
2016-09-20 21:20:00,42,1,1,"[21:20:00,21:40:00)",2016-09-20,2,0,21,20,20,0,41.0,37.0,35.333333333333336,6.055300708194982,28,42,35.5,11,133,71.0,66.45833333333333,33.95893854410431,26.0,20,32,6.0,26.0
2016-09-20 21:40:00,39,1,1,"[21:40:00,22:00:00)",2016-09-20,2,0,21,40,20,0,42.0,41.0,35.333333333333336,6.055300708194982,28,42,35.5,11,133,71.0,66.45833333333333,33.95893854410431,21.0,16,24,4.358898943540674,23.0
2016-09-20 22:00:00,32,1,1,"[22:00:00,22:20:00)",2016-09-20,2,0,22,0,20,0,39.0,42.0,26.333333333333332,5.853773711604051,18,32,27.0,11,133,71.0,66.45833333333333,33.95893854410431,24.0,21,27,3.0,24.0
2016-09-20 22:20:00,30,1,1,"[22:20:00,22:40:00)",2016-09-20,2,0,22,20,20,0,32.0,39.0,26.333333333333332,5.853773711604051,18,32,27.0,11,133,71.0,66.45833333333333,33.95893854410431,15.666666666666666,12,18,3.2145502536643185,17.0
2016-09-20 22:40:00,24,1,1,"[22:40:00,23:00:00)",2016-09-20,2,0,22,40,20,0,30.0,32.0,26.333333333333332,5.853773711604051,18,32,27.0,11,133,71.0,66.45833333333333,33.95893854410431,17.0,10,24,7.0,17.0
2016-09-20 23:00:00,12,1,1,"[23:00:00,23:20:00)",2016-09-20,2,0,23,0,20,0,24.0,30.0,14.166666666666666,3.9707262140150976,11,22,13.0,11,133,71.0,66.45833333333333,33.95893854410431,9.0,0,16,8.18535277187245,11.0
2016-09-20 23:20:00,22,1,1,"[23:20:00,23:40:00)",2016-09-20,2,0,23,20,20,0,12.0,24.0,14.166666666666666,3.9707262140150976,11,22,13.0,11,133,71.0,66.45833333333333,33.95893854410431,5.333333333333333,1,9,4.041451884327381,6.0
2016-09-20 23:40:00,14,1,1,"[23:40:00,00:00:00)",2016-09-20,2,0,23,40,20,0,22.0,12.0,14.166666666666666,3.9707262140150976,11,22,13.0,11,133,71.0,66.45833333333333,33.95893854410431,12.0,12,12,0.0,12.0
2016-09-21 00:00:00,97,1,1,"[00:00:00,00:20:00)",2016-09-21,3,0,0,0,21,1,14.0,22.0,70.16666666666667,29.687820173712094,31,102,75.0,7,137,52.0,57.72222222222222,41.156254028961385,1.6666666666666667,0,4,2.0816659994661326,1.0
2016-09-21 00:20:00,64,1,1,"[00:20:00,00:40:00)",2016-09-21,3,0,0,20,21,1,97.0,14.0,70.16666666666667,29.687820173712094,31,102,75.0,7,137,52.0,57.72222222222222,41.156254028961385,1.6666666666666667,1,2,0.5773502691896257,2.0
2016-09-21 00:40:00,41,1,1,"[00:40:00,01:00:00)",2016-09-21,3,0,0,40,21,1,64.0,97.0,70.16666666666667,29.687820173712094,31,102,75.0,7,137,52.0,57.72222222222222,41.156254028961385,1.6666666666666667,1,2,0.5773502691896257,2.0
2016-09-21 01:00:00,9,1,1,"[01:00:00,01:20:00)",2016-09-21,3,0,1,0,21,1,41.0,64.0,10.166666666666666,3.0605010483034745,8,15,8.5,7,137,52.0,57.72222222222222,41.156254028961385,0.3333333333333333,0,1,0.5773502691896258,0.0
2016-09-21 01:20:00,8,1,1,"[01:20:00,01:40:00)",2016-09-21,3,0,1,20,21,1,9.0,41.0,10.166666666666666,3.0605010483034745,8,15,8.5,7,137,52.0,57.72222222222222,41.156254028961385,0.6666666666666666,0,1,0.5773502691896258,1.0
2016-09-21 01:40:00,13,1,1,"[01:40:00,02:00:00)",2016-09-21,3,0,1,40,21,1,8.0,9.0,10.166666666666666,3.0605010483034745,8,15,8.5,7,137,52.0,57.72222222222222,41.156254028961385,1.0,0,3,1.7320508075688772,0.0
2016-09-21 02:00:00,10,1,1,"[02:00:00,02:20:00)",2016-09-21,3,0,2,0,21,1,13.0,8.0,8.666666666666666,1.2110601416389968,7,10,8.5,7,137,52.0,57.72222222222222,41.156254028961385,0.0,0,0,0.0,0.0
2016-09-21 02:20:00,7,1,1,"[02:20:00,02:40:00)",2016-09-21,3,0,2,20,21,1,10.0,13.0,8.666666666666666,1.2110601416389968,7,10,8.5,7,137,52.0,57.72222222222222,41.156254028961385,0.0,0,0,0.0,0.0
2016-09-21 02:40:00,10,1,1,"[02:40:00,03:00:00)",2016-09-21,3,0,2,40,21,1,7.0,10.0,8.666666666666666,1.2110601416389968,7,10,8.5,7,137,52.0,57.72222222222222,41.156254028961385,0.0,0,0,0.0,0.0
2016-09-21 03:00:00,12,1,1,"[03:00:00,03:20:00)",2016-09-21,3,0,3,0,21,1,10.0,7.0,13.5,4.135214625627067,7,19,13.5,7,137,52.0,57.72222222222222,41.156254028961385,0.0,0,0,0.0,0.0
2016-09-21 03:20:00,15,1,1,"[03:20:00,03:40:00)",2016-09-21,3,0,3,20,21,1,12.0,10.0,13.5,4.135214625627067,7,19,13.5,7,137,52.0,57.72222222222222,41.156254028961385,0.0,0,0,0.0,0.0
2016-09-21 03:40:00,19,1,1,"[03:40:00,04:00:00)",2016-09-21,3,0,3,40,21,1,15.0,12.0,13.5,4.135214625627067,7,19,13.5,7,137,52.0,57.72222222222222,41.156254028961385,0.0,0,0,0.0,0.0
2016-09-21 04:00:00,18,1,1,"[04:00:00,04:20:00)",2016-09-21,3,0,4,0,21,1,19.0,15.0,18.5,2.8106938645110393,16,24,18.0,7,137,52.0,57.72222222222222,41.156254028961385,0.0,0,0,0.0,0.0
2016-09-21 04:20:00,18,1,1,"[04:20:00,04:40:00)",2016-09-21,3,0,4,20,21,1,18.0,19.0,18.5,2.8106938645110393,16,24,18.0,7,137,52.0,57.72222222222222,41.156254028961385,0.0,0,0,0.0,0.0
2016-09-21 04:40:00,18,1,1,"[04:40:00,05:00:00)",2016-09-21,3,0,4,40,21,1,18.0,18.0,18.5,2.8106938645110393,16,24,18.0,7,137,52.0,57.72222222222222,41.156254028961385,0.0,0,0,0.0,0.0
2016-09-21 05:00:00,31,1,1,"[05:00:00,05:20:00)",2016-09-21,3,0,5,0,21,1,18.0,18.0,31.166666666666668,5.980523945831725,27,43,29.0,7,137,52.0,57.72222222222222,41.156254028961385,12.333333333333334,5,18,6.658328118479393,14.0
2016-09-21 05:20:00,28,1,1,"[05:20:00,05:40:00)",2016-09-21,3,0,5,20,21,1,31.0,18.0,31.166666666666668,5.980523945831725,27,43,29.0,7,137,52.0,57.72222222222222,41.156254028961385,14.666666666666666,9,18,4.932882862316247,17.0
2016-09-21 05:40:00,30,1,1,"[05:40:00,06:00:00)",2016-09-21,3,0,5,40,21,1,28.0,31.0,31.166666666666668,5.980523945831725,27,43,29.0,7,137,52.0,57.72222222222222,41.156254028961385,20.666666666666668,19,22,1.5275252316519463,21.0
2016-09-21 06:00:00,36,1,1,"[06:00:00,06:20:00)",2016-09-21,3,0,6,0,21,1,30.0,28.0,47.166666666666664,14.246637030073682,33,71,44.5,7,137,52.0,57.72222222222222,41.156254028961385,28.666666666666668,25,33,4.041451884327381,28.0
2016-09-21 06:20:00,50,1,1,"[06:20:00,06:40:00)",2016-09-21,3,0,6,20,21,1,36.0,30.0,47.166666666666664,14.246637030073682,33,71,44.5,7,137,52.0,57.72222222222222,41.156254028961385,31.0,31,31,0.0,31.0
2016-09-21 06:40:00,71,1,1,"[06:40:00,07:00:00)",2016-09-21,3,0,6,40,21,1,50.0,36.0,47.166666666666664,14.246637030073682,33,71,44.5,7,137,52.0,57.72222222222222,41.156254028961385,49.666666666666664,43,54,5.8594652770823155,52.0
2016-09-21 07:00:00,77,1,1,"[07:00:00,07:20:00)",2016-09-21,3,0,7,0,21,1,71.0,50.0,87.33333333333333,14.151560573543351,65,102,90.5,7,137,52.0,57.72222222222222,41.156254028961385,74.66666666666667,51,94,21.825062046494466,79.0
2016-09-21 07:20:00,94,1,1,"[07:20:00,07:40:00)",2016-09-21,3,0,7,20,21,1,77.0,71.0,87.33333333333333,14.151560573543351,65,102,90.5,7,137,52.0,57.72222222222222,41.156254028961385,94.66666666666667,86,109,12.503332889007366,89.0
2016-09-21 07:40:00,99,1,1,"[07:40:00,08:00:00)",2016-09-21,3,0,7,40,21,1,94.0,77.0,87.33333333333333,14.151560573543351,65,102,90.5,7,137,52.0,57.72222222222222,41.156254028961385,100.0,93,104,6.082762530298219,103.0
2016-09-21 08:00:00,100,1,1,"[08:00:00,08:20:00)",2016-09-21,3,0,8,0,21,1,99.0,94.0,105.16666666666667,8.328665359267756,94,119,105.5,7,137,52.0,57.72222222222222,41.156254028961385,120.66666666666667,112,128,8.082903768654761,122.0
2016-09-21 08:20:00,105,1,1,"[08:20:00,08:40:00)",2016-09-21,3,0,8,20,21,1,100.0,99.0,105.16666666666667,8.328665359267756,94,119,105.5,7,137,52.0,57.72222222222222,41.156254028961385,111.33333333333333,106,117,5.5075705472861,111.0
2016-09-21 08:40:00,119,1,1,"[08:40:00,09:00:00)",2016-09-21,3,0,8,40,21,1,105.0,100.0,105.16666666666667,8.328665359267756,94,119,105.5,7,137,52.0,57.72222222222222,41.156254028961385,122.0,112,131,9.539392014169456,123.0
2016-09-21 09:00:00,137,1,1,"[09:00:00,09:20:00)",2016-09-21,3,0,9,0,21,1,119.0,105.0,124.33333333333333,11.430952132988166,107,137,127.0,7,137,52.0,57.72222222222222,41.156254028961385,107.33333333333333,105,111,3.2145502536643176,106.0
2016-09-21 09:20:00,132,1,1,"[09:20:00,09:40:00)",2016-09-21,3,0,9,20,21,1,137.0,119.0,124.33333333333333,11.430952132988166,107,137,127.0,7,137,52.0,57.72222222222222,41.156254028961385,93.66666666666667,90,99,4.725815626252609,92.0
2016-09-21 09:40:00,122,1,1,"[09:40:00,10:00:00)",2016-09-21,3,0,9,40,21,1,132.0,137.0,124.33333333333333,11.430952132988166,107,137,127.0,7,137,52.0,57.72222222222222,41.156254028961385,84.0,71,94,11.789826122551595,87.0
2016-09-21 10:00:00,96,1,1,"[10:00:00,10:20:00)",2016-09-21,3,0,10,0,21,1,122.0,132.0,95.66666666666667,4.844240566555985,89,102,97.0,7,137,52.0,57.72222222222222,41.156254028961385,83.33333333333333,69,96,13.576941236277532,85.0
2016-09-21 10:20:00,98,1,1,"[10:20:00,10:40:00)",2016-09-21,3,0,10,20,21,1,96.0,122.0,95.66666666666667,4.844240566555985,89,102,97.0,7,137,52.0,57.72222222222222,41.156254028961385,65.66666666666667,55,76,10.503967504392488,66.0
2016-09-21 10:40:00,89,1,1,"[10:40:00,11:00:00)",2016-09-21,3,0,10,40,21,1,98.0,96.0,95.66666666666667,4.844240566555985,89,102,97.0,7,137,52.0,57.72222222222222,41.156254028961385,69.0,56,80,12.12435565298214,71.0
2016-09-21 11:00:00,77,1,1,"[11:00:00,11:20:00)",2016-09-21,3,0,11,0,21,1,89.0,98.0,80.83333333333333,8.134289561274953,70,91,78.5,7,137,52.0,57.72222222222222,41.156254028961385,59.666666666666664,50,66,8.504900548115383,63.0
2016-09-21 11:20:00,79,1,1,"[11:20:00,11:40:00)",2016-09-21,3,0,11,20,21,1,77.0,89.0,80.83333333333333,8.134289561274953,70,91,78.5,7,137,52.0,57.72222222222222,41.156254028961385,56.666666666666664,46,71,12.897028081435403,53.0
2016-09-21 11:40:00,78,1,1,"[11:40:00,12:00:00)",2016-09-21,3,0,11,40,21,1,79.0,77.0,80.83333333333333,8.134289561274953,70,91,78.5,7,137,52.0,57.72222222222222,41.156254028961385,60.333333333333336,55,65,5.033222956847166,61.0
2016-09-21 12:00:00,84,1,1,"[12:00:00,12:20:00)",2016-09-21,3,0,12,0,21,0,78.0,79.0,100.0,11.644741302407708,84,112,102.5,13,149,86.0,73.625,38.44236128081976,63.666666666666664,49,73,12.858201014657274,69.0
2016-09-21 12:20:00,96,1,1,"[12:20:00,12:40:00)",2016-09-21,3,0,12,20,21,0,84.0,78.0,100.0,11.644741302407708,84,112,102.5,13,149,86.0,73.625,38.44236128081976,71.0,62,88,14.730919862656235,63.0
2016-09-21 12:40:00,90,1,1,"[12:40:00,13:00:00)",2016-09-21,3,0,12,40,21,0,96.0,84.0,100.0,11.644741302407708,84,112,102.5,13,149,86.0,73.625,38.44236128081976,72.66666666666667,66,80,7.023769168568493,72.0
2016-09-21 13:00:00,87,1,1,"[13:00:00,13:20:00)",2016-09-21,3,0,13,0,21,0,90.0,96.0,105.66666666666667,15.435888917281916,87,121,110.5,13,149,86.0,73.625,38.44236128081976,67.0,58,75,8.54400374531753,68.0
2016-09-21 13:20:00,87,1,1,"[13:20:00,13:40:00)",2016-09-21,3,0,13,20,21,0,87.0,90.0,105.66666666666667,15.435888917281916,87,121,110.5,13,149,86.0,73.625,38.44236128081976,76.66666666666667,52,96,22.479620400116488,82.0
2016-09-21 13:40:00,105,1,1,"[13:40:00,14:00:00)",2016-09-21,3,0,13,40,21,0,87.0,87.0,105.66666666666667,15.435888917281916,87,121,110.5,13,149,86.0,73.625,38.44236128081976,55.0,32,69,20.074859899884732,64.0
2016-09-21 14:00:00,104,1,1,"[14:00:00,14:20:00)",2016-09-21,3,0,14,0,21,0,105.0,87.0,109.33333333333333,12.404300329590006,93,125,106.0,13,149,86.0,73.625,38.44236128081976,67.0,51,81,15.0996688705415,69.0
2016-09-21 14:20:00,93,1,1,"[14:20:00,14:40:00)",2016-09-21,3,0,14,20,21,0,104.0,105.0,109.33333333333333,12.404300329590006,93,125,106.0,13,149,86.0,73.625,38.44236128081976,67.66666666666667,55,76,11.150485789118486,72.0
2016-09-21 14:40:00,103,1,1,"[14:40:00,15:00:00)",2016-09-21,3,0,14,40,21,0,93.0,104.0,109.33333333333333,12.404300329590006,93,125,106.0,13,149,86.0,73.625,38.44236128081976,68.66666666666667,66,70,2.309401076758502,70.0
2016-09-21 15:00:00,98,1,1,"[15:00:00,15:20:00)",2016-09-21,3,0,15,0,21,0,103.0,93.0,105.33333333333333,14.109098719148104,90,129,102.0,13,149,86.0,73.625,38.44236128081976,69.66666666666667,62,79,8.621678104251707,68.0
2016-09-21 15:20:00,96,1,1,"[15:20:00,15:40:00)",2016-09-21,3,0,15,20,21,0,98.0,103.0,105.33333333333333,14.109098719148104,90,129,102.0,13,149,86.0,73.625,38.44236128081976,80.0,69,87,9.643650760992955,84.0
2016-09-21 15:40:00,90,1,1,"[15:40:00,16:00:00)",2016-09-21,3,0,15,40,21,0,96.0,98.0,105.33333333333333,14.109098719148104,90,129,102.0,13,149,86.0,73.625,38.44236128081976,73.0,69,79,5.291502622129181,71.0
