time_start,volume,direction,tollgate_id,time_window,date,weekday,weekend,hour,minute,day,am_pm,volume_anterior,volume_anterior_2,media_volume,desvio_padrao
2016-10-10 13:40:00,96,0,3,"[13:40:00,14:00:00)",2016-10-10,1,0,13,40,10,0,100.0,108.0,105.2,16.09968943799849
2016-10-10 14:00:00,97,0,3,"[14:00:00,14:20:00)",2016-10-10,1,0,14,0,10,0,96.0,100.0,105.4,7.402702209328698
2016-10-10 14:20:00,96,0,3,"[14:20:00,14:40:00)",2016-10-10,1,0,14,20,10,0,97.0,96.0,104.0,28.319604517012593
2016-10-10 14:40:00,74,0,3,"[14:40:00,15:00:00)",2016-10-10,1,0,14,40,10,0,96.0,97.0,98.6,18.22909761891685
2016-10-10 15:00:00,116,0,3,"[15:00:00,15:20:00)",2016-10-10,1,0,15,0,10,0,74.0,96.0,117.6,15.614096195425466
2016-10-10 15:20:00,99,0,3,"[15:20:00,15:40:00)",2016-10-10,1,0,15,20,10,0,116.0,74.0,106.8,6.260990336999411
2016-10-10 15:40:00,119,0,3,"[15:40:00,16:00:00)",2016-10-10,1,0,15,40,10,0,99.0,116.0,109.0,8.276472678623424
2016-10-10 16:00:00,110,0,3,"[16:00:00,16:20:00)",2016-10-10,1,0,16,0,10,0,119.0,99.0,116.0,4.847679857416329
2016-10-10 16:20:00,111,0,3,"[16:20:00,16:40:00)",2016-10-10,1,0,16,20,10,0,110.0,119.0,111.0,7.44983221287567
2016-10-10 16:40:00,102,0,3,"[16:40:00,17:00:00)",2016-10-10,1,0,16,40,10,0,111.0,110.0,116.0,17.26267650163207
2016-10-10 17:00:00,110,0,3,"[17:00:00,17:20:00)",2016-10-10,1,0,17,0,10,0,102.0,111.0,122.6,13.557285864065861
2016-10-10 17:20:00,121,0,3,"[17:20:00,17:40:00)",2016-10-10,1,0,17,20,10,0,110.0,102.0,116.8,10.756393447619885
2016-10-10 17:40:00,88,0,3,"[17:40:00,18:00:00)",2016-10-10,1,0,17,40,10,0,121.0,110.0,101.4,10.358571330062848
2016-10-10 18:00:00,71,0,3,"[18:00:00,18:20:00)",2016-10-10,1,0,18,0,10,0,88.0,121.0,85.0,11.202678251204041
2016-10-10 18:20:00,79,0,3,"[18:20:00,18:40:00)",2016-10-10,1,0,18,20,10,0,71.0,88.0,75.6,16.10279478848315
2016-10-10 18:40:00,64,0,3,"[18:40:00,19:00:00)",2016-10-10,1,0,18,40,10,0,79.0,71.0,60.2,6.457553716385177
2016-10-10 19:00:00,32,0,3,"[19:00:00,19:20:00)",2016-10-10,1,0,19,0,10,0,64.0,79.0,47.2,12.517987058628876
2016-10-10 19:20:00,69,0,3,"[19:20:00,19:40:00)",2016-10-10,1,0,19,20,10,0,32.0,64.0,52.8,12.049896265113654
2016-10-10 19:40:00,58,0,3,"[19:40:00,20:00:00)",2016-10-10,1,0,19,40,10,0,69.0,32.0,50.6,5.272570530585627
2016-10-10 20:00:00,53,0,3,"[20:00:00,20:20:00)",2016-10-10,1,0,20,0,10,0,58.0,69.0,51.6,3.9749213828703582
2016-10-10 20:20:00,59,0,3,"[20:20:00,20:40:00)",2016-10-10,1,0,20,20,10,0,53.0,58.0,44.0,10.908712114635716
2016-10-10 20:40:00,40,0,3,"[20:40:00,21:00:00)",2016-10-10,1,0,20,40,10,0,59.0,53.0,39.0,8.276472678623424
2016-10-10 21:00:00,36,0,3,"[21:00:00,21:20:00)",2016-10-10,1,0,21,0,10,0,40.0,59.0,39.4,6.308724118235002
2016-10-10 21:20:00,16,0,3,"[21:20:00,21:40:00)",2016-10-10,1,0,21,20,10,0,36.0,40.0,30.8,8.64291617453276
2016-10-10 21:40:00,32,0,3,"[21:40:00,22:00:00)",2016-10-10,1,0,21,40,10,0,16.0,36.0,32.8,5.93295878967653
2016-10-10 22:00:00,19,0,3,"[22:00:00,22:20:00)",2016-10-10,1,0,22,0,10,0,32.0,16.0,22.0,4.949747468305833
2016-10-10 22:20:00,19,0,3,"[22:20:00,22:40:00)",2016-10-10,1,0,22,20,10,0,19.0,32.0,21.2,3.7013511046643495
2016-10-10 22:40:00,24,0,3,"[22:40:00,23:00:00)",2016-10-10,1,0,22,40,10,0,19.0,19.0,18.2,4.764451699828638
2016-10-10 23:00:00,22,0,3,"[23:00:00,23:20:00)",2016-10-10,1,0,23,0,10,0,24.0,19.0,12.2,8.136338242723197
2016-10-10 23:20:00,24,0,3,"[23:20:00,23:40:00)",2016-10-10,1,0,23,20,10,0,22.0,24.0,15.2,6.3796551630946325
2016-10-10 23:40:00,9,0,3,"[23:40:00,00:00:00)",2016-10-10,1,0,23,40,10,0,24.0,22.0,14.4,4.8270073544588685
2016-10-11 00:00:00,18,0,3,"[00:00:00,00:20:00)",2016-10-11,2,0,0,0,11,1,9.0,24.0,15.25,2.753785273643051
2016-10-11 00:20:00,19,0,3,"[00:20:00,00:40:00)",2016-10-11,2,0,0,20,11,1,18.0,9.0,15.25,3.304037933599835
2016-10-11 00:40:00,16,0,3,"[00:40:00,01:00:00)",2016-10-11,2,0,0,40,11,1,19.0,18.0,15.5,1.2909944487358056
2016-10-11 01:00:00,23,0,3,"[01:00:00,01:20:00)",2016-10-11,2,0,1,0,11,1,16.0,19.0,21.0,4.0
2016-10-11 01:20:00,18,0,3,"[01:20:00,01:40:00)",2016-10-11,2,0,1,20,11,1,23.0,16.0,17.0,2.581988897471611
2016-10-11 01:40:00,10,0,3,"[01:40:00,02:00:00)",2016-10-11,2,0,1,40,11,1,18.0,23.0,15.25,5.123475382979799
2016-10-11 02:00:00,15,0,3,"[02:00:00,02:20:00)",2016-10-11,2,0,2,0,11,1,10.0,18.0,14.25,3.593976442141304
2016-10-11 02:20:00,15,0,3,"[02:20:00,02:40:00)",2016-10-11,2,0,2,20,11,1,15.0,10.0,13.0,3.6514837167011076
2016-10-11 02:40:00,13,0,3,"[02:40:00,03:00:00)",2016-10-11,2,0,2,40,11,1,15.0,15.0,12.75,1.2583057392117918
2016-10-11 03:00:00,11,0,3,"[03:00:00,03:20:00)",2016-10-11,2,0,3,0,11,1,13.0,15.0,11.0,2.943920288775949
2016-10-11 03:20:00,9,0,3,"[03:20:00,03:40:00)",2016-10-11,2,0,3,20,11,1,11.0,13.0,10.75,2.753785273643051
2016-10-11 03:40:00,4,0,3,"[03:40:00,04:00:00)",2016-10-11,2,0,3,40,11,1,9.0,11.0,9.5,3.696845502136472
2016-10-11 04:00:00,14,0,3,"[04:00:00,04:20:00)",2016-10-11,2,0,4,0,11,1,4.0,9.0,12.0,1.632993161855452
2016-10-11 04:20:00,15,0,3,"[04:20:00,04:40:00)",2016-10-11,2,0,4,20,11,1,14.0,4.0,13.75,3.2015621187164243
2016-10-11 04:40:00,14,0,3,"[04:40:00,05:00:00)",2016-10-11,2,0,4,40,11,1,15.0,14.0,15.0,4.242640687119286
2016-10-11 05:00:00,15,0,3,"[05:00:00,05:20:00)",2016-10-11,2,0,5,0,11,1,14.0,15.0,13.25,1.5
2016-10-11 05:20:00,24,0,3,"[05:20:00,05:40:00)",2016-10-11,2,0,5,20,11,1,15.0,14.0,15.75,6.3966136874651625
2016-10-11 05:40:00,23,0,3,"[05:40:00,06:00:00)",2016-10-11,2,0,5,40,11,1,24.0,15.0,19.75,2.5
2016-10-11 06:00:00,28,0,3,"[06:00:00,06:20:00)",2016-10-11,2,0,6,0,11,1,23.0,24.0,30.5,2.081665999466133
2016-10-11 06:20:00,44,0,3,"[06:20:00,06:40:00)",2016-10-11,2,0,6,20,11,1,28.0,23.0,42.5,1.290994448735806
2016-10-11 06:40:00,92,0,3,"[06:40:00,07:00:00)",2016-10-11,2,0,6,40,11,1,44.0,28.0,82.0,8.831760866327848
2016-10-11 07:00:00,101,0,3,"[07:00:00,07:20:00)",2016-10-11,2,0,7,0,11,1,92.0,44.0,110.25,6.18465843842649
2016-10-11 07:20:00,126,0,3,"[07:20:00,07:40:00)",2016-10-11,2,0,7,20,11,1,101.0,92.0,134.25,6.994045086119099
2016-10-11 07:40:00,147,0,3,"[07:40:00,08:00:00)",2016-10-11,2,0,7,40,11,1,126.0,101.0,147.25,12.038133853162904
2016-10-11 08:00:00,168,0,3,"[08:00:00,08:20:00)",2016-10-11,2,0,8,0,11,1,147.0,126.0,174.75,23.428970670233607
2016-10-11 08:20:00,136,0,3,"[08:20:00,08:40:00)",2016-10-11,2,0,8,20,11,1,168.0,147.0,149.75,17.346949779908474
2016-10-11 08:40:00,172,0,3,"[08:40:00,09:00:00)",2016-10-11,2,0,8,40,11,1,136.0,168.0,160.0,27.361773821641506
2016-10-11 09:00:00,141,0,3,"[09:00:00,09:20:00)",2016-10-11,2,0,9,0,11,1,172.0,136.0,152.75,15.945218719101975
2016-10-11 09:20:00,122,0,3,"[09:20:00,09:40:00)",2016-10-11,2,0,9,20,11,1,141.0,172.0,130.25,8.500000000000002
2016-10-11 09:40:00,122,0,3,"[09:40:00,10:00:00)",2016-10-11,2,0,9,40,11,1,122.0,141.0,129.0,10.230672835481869
2016-10-11 10:00:00,107,0,3,"[10:00:00,10:20:00)",2016-10-11,2,0,10,0,11,1,122.0,122.0,120.5,12.233832869001711
2016-10-11 10:20:00,99,0,3,"[10:20:00,10:40:00)",2016-10-11,2,0,10,20,11,1,107.0,122.0,116.75,15.713582235335986
2016-10-11 10:40:00,111,0,3,"[10:40:00,11:00:00)",2016-10-11,2,0,10,40,11,1,99.0,107.0,108.25,6.5
2016-10-11 11:00:00,90,0,3,"[11:00:00,11:20:00)",2016-10-11,2,0,11,0,11,1,111.0,99.0,98.0,17.204650534085253
2016-10-11 11:20:00,91,0,3,"[11:20:00,11:40:00)",2016-10-11,2,0,11,20,11,1,90.0,111.0,94.25,7.719024117939606
2016-10-11 11:40:00,93,0,3,"[11:40:00,12:00:00)",2016-10-11,2,0,11,40,11,1,91.0,90.0,92.75,13.124404748406688
2016-10-11 12:00:00,76,0,3,"[12:00:00,12:20:00)",2016-10-11,2,0,12,0,11,0,93.0,91.0,92.0,11.04536101718726
2016-10-11 12:20:00,110,0,3,"[12:20:00,12:40:00)",2016-10-11,2,0,12,20,11,0,76.0,93.0,106.25,12.606215398233788
2016-10-11 12:40:00,92,0,3,"[12:40:00,13:00:00)",2016-10-11,2,0,12,40,11,0,110.0,76.0,110.25,17.63282923034947
2016-10-11 13:00:00,86,0,3,"[13:00:00,13:20:00)",2016-10-11,2,0,13,0,11,0,92.0,110.0,109.5,23.27373340628157
2016-10-11 13:20:00,84,0,3,"[13:20:00,13:40:00)",2016-10-11,2,0,13,20,11,0,86.0,92.0,113.25,24.581497106563706
2016-10-11 13:40:00,80,0,3,"[13:40:00,14:00:00)",2016-10-11,2,0,13,40,11,0,84.0,86.0,113.75,24.390913608691797
2016-10-11 14:00:00,86,0,3,"[14:00:00,14:20:00)",2016-10-11,2,0,14,0,11,0,80.0,84.0,107.0,21.924111536540465
2016-10-11 14:20:00,98,0,3,"[14:20:00,14:40:00)",2016-10-11,2,0,14,20,11,0,86.0,80.0,118.0,17.682382946499793
2016-10-11 14:40:00,98,0,3,"[14:40:00,15:00:00)",2016-10-11,2,0,14,40,11,0,98.0,86.0,113.75,13.225606476327151
2016-10-11 15:00:00,106,0,3,"[15:00:00,15:20:00)",2016-10-11,2,0,15,0,11,0,98.0,98.0,113.5,8.225975119502044
2016-10-11 15:20:00,105,0,3,"[15:20:00,15:40:00)",2016-10-11,2,0,15,20,11,0,106.0,98.0,110.5,19.157244060668017
2016-10-11 15:40:00,101,0,3,"[15:40:00,16:00:00)",2016-10-11,2,0,15,40,11,0,105.0,106.0,113.0,13.140268896284681
2016-10-11 16:00:00,111,0,3,"[16:00:00,16:20:00)",2016-10-11,2,0,16,0,11,0,101.0,105.0,114.25,5.737304826019502
2016-10-11 16:20:00,120,0,3,"[16:20:00,16:40:00)",2016-10-11,2,0,16,20,11,0,111.0,101.0,108.25,17.07581135212419
2016-10-11 16:40:00,121,0,3,"[16:40:00,17:00:00)",2016-10-11,2,0,16,40,11,0,120.0,111.0,128.5,16.421530582338136
2016-10-11 17:00:00,114,0,3,"[17:00:00,17:20:00)",2016-10-11,2,0,17,0,11,0,121.0,120.0,121.75,12.971121771072847
2016-10-11 17:20:00,118,0,3,"[17:20:00,17:40:00)",2016-10-11,2,0,17,20,11,0,114.0,121.0,118.0,17.204650534085257
2016-10-11 17:40:00,111,0,3,"[17:40:00,18:00:00)",2016-10-11,2,0,17,40,11,0,118.0,114.0,99.5,10.082988974836116
2016-10-11 18:00:00,105,0,3,"[18:00:00,18:20:00)",2016-10-11,2,0,18,0,11,0,111.0,118.0,93.0,9.831920802501749
2016-10-11 18:20:00,72,0,3,"[18:20:00,18:40:00)",2016-10-11,2,0,18,20,11,0,105.0,111.0,77.5,15.264337522473747
2016-10-11 18:40:00,60,0,3,"[18:40:00,19:00:00)",2016-10-11,2,0,18,40,11,0,72.0,105.0,62.0,9.48683298050514
2016-10-11 19:00:00,46,0,3,"[19:00:00,19:20:00)",2016-10-11,2,0,19,0,11,0,60.0,72.0,50.0,6.683312551921141
2016-10-11 19:20:00,69,0,3,"[19:20:00,19:40:00)",2016-10-11,2,0,19,20,11,0,46.0,60.0,55.75,14.453949863849212
2016-10-11 19:40:00,62,0,3,"[19:40:00,20:00:00)",2016-10-11,2,0,19,40,11,0,69.0,46.0,57.5,7.187952884282608
2016-10-11 20:00:00,38,0,3,"[20:00:00,20:20:00)",2016-10-11,2,0,20,0,11,0,62.0,69.0,50.5,10.63014581273465
2016-10-11 20:20:00,49,0,3,"[20:20:00,20:40:00)",2016-10-11,2,0,20,20,11,0,38.0,62.0,47.5,8.698658900466592
2016-10-11 20:40:00,38,0,3,"[20:40:00,21:00:00)",2016-10-11,2,0,20,40,11,0,49.0,38.0,37.75,6.601767440112787
2016-10-11 21:00:00,34,0,3,"[21:00:00,21:20:00)",2016-10-11,2,0,21,0,11,0,38.0,49.0,37.75,6.238322424070967
2016-10-11 21:20:00,36,0,3,"[21:20:00,21:40:00)",2016-10-11,2,0,21,20,11,0,34.0,38.0,36.5,4.203173404306164
2016-10-11 21:40:00,36,0,3,"[21:40:00,22:00:00)",2016-10-11,2,0,21,40,11,0,36.0,34.0,34.5,2.999999999999999
2016-10-11 22:00:00,25,0,3,"[22:00:00,22:20:00)",2016-10-11,2,0,22,0,11,0,36.0,36.0,26.25,4.573474244670748
2016-10-11 22:20:00,20,0,3,"[22:20:00,22:40:00)",2016-10-11,2,0,22,20,11,0,25.0,36.0,20.5,1.2909944487358056
2016-10-11 22:40:00,16,0,3,"[22:40:00,23:00:00)",2016-10-11,2,0,22,40,11,0,20.0,25.0,21.25,6.3966136874651625
2016-10-11 23:00:00,13,0,3,"[23:00:00,23:20:00)",2016-10-11,2,0,23,0,11,0,16.0,20.0,12.0,5.830951894845301
2016-10-11 23:20:00,10,0,3,"[23:20:00,23:40:00)",2016-10-11,2,0,23,20,11,0,13.0,16.0,15.75,7.804912982645397
2016-10-11 23:40:00,15,0,3,"[23:40:00,00:00:00)",2016-10-11,2,0,23,40,11,0,10.0,13.0,17.25,4.031128874149275
2016-10-12 00:00:00,18,0,3,"[00:00:00,00:20:00)",2016-10-12,3,0,0,0,12,1,15.0,10.0,16.0,3.5590260840104375
2016-10-12 00:20:00,12,0,3,"[00:20:00,00:40:00)",2016-10-12,3,0,0,20,12,1,18.0,15.0,13.25,2.6299556396765835
2016-10-12 00:40:00,21,0,3,"[00:40:00,01:00:00)",2016-10-12,3,0,0,40,12,1,12.0,18.0,16.5,4.12310562561766
2016-10-12 01:00:00,18,0,3,"[01:00:00,01:20:00)",2016-10-12,3,0,1,0,12,1,21.0,12.0,20.25,3.2015621187164243
2016-10-12 01:20:00,20,0,3,"[01:20:00,01:40:00)",2016-10-12,3,0,1,20,12,1,18.0,21.0,21.75,5.439056290693573
2016-10-12 01:40:00,15,0,3,"[01:40:00,02:00:00)",2016-10-12,3,0,1,40,12,1,20.0,18.0,15.75,2.217355782608345
2016-10-12 02:00:00,14,0,3,"[02:00:00,02:20:00)",2016-10-12,3,0,2,0,12,1,15.0,20.0,12.25,2.362907813126304
2016-10-12 02:20:00,15,0,3,"[02:20:00,02:40:00)",2016-10-12,3,0,2,20,12,1,14.0,15.0,14.75,2.5
2016-10-12 02:40:00,12,0,3,"[02:40:00,03:00:00)",2016-10-12,3,0,2,40,12,1,15.0,14.0,13.25,1.892969448600091
2016-10-12 03:00:00,8,0,3,"[03:00:00,03:20:00)",2016-10-12,3,0,3,0,12,1,12.0,15.0,12.75,5.5
2016-10-12 03:20:00,18,0,3,"[03:20:00,03:40:00)",2016-10-12,3,0,3,20,12,1,8.0,12.0,12.25,4.7871355387816905
2016-10-12 03:40:00,10,0,3,"[03:40:00,04:00:00)",2016-10-12,3,0,3,40,12,1,18.0,8.0,11.25,1.2583057392117918
2016-10-12 04:00:00,11,0,3,"[04:00:00,04:20:00)",2016-10-12,3,0,4,0,12,1,10.0,18.0,11.25,1.892969448600091
2016-10-12 04:20:00,11,0,3,"[04:20:00,04:40:00)",2016-10-12,3,0,4,20,12,1,11.0,10.0,12.25,4.9916597106239795
2016-10-12 04:40:00,14,0,3,"[04:40:00,05:00:00)",2016-10-12,3,0,4,40,12,1,11.0,11.0,13.0,3.366501646120693
2016-10-12 05:00:00,21,0,3,"[05:00:00,05:20:00)",2016-10-12,3,0,5,0,12,1,14.0,11.0,17.5,3.1091263510296048
2016-10-12 05:20:00,10,0,3,"[05:20:00,05:40:00)",2016-10-12,3,0,5,20,12,1,21.0,14.0,12.5,2.6457513110645907
2016-10-12 05:40:00,27,0,3,"[05:40:00,06:00:00)",2016-10-12,3,0,5,40,12,1,10.0,21.0,23.75,3.947573094109004
2016-10-12 06:00:00,33,0,3,"[06:00:00,06:20:00)",2016-10-12,3,0,6,0,12,1,27.0,10.0,29.25,4.112987559751022
2016-10-12 06:20:00,50,0,3,"[06:20:00,06:40:00)",2016-10-12,3,0,6,20,12,1,33.0,27.0,47.75,8.30160627027485
2016-10-12 06:40:00,81,0,3,"[06:40:00,07:00:00)",2016-10-12,3,0,6,40,12,1,50.0,33.0,81.25,4.499999999999998
2016-10-12 07:00:00,101,0,3,"[07:00:00,07:20:00)",2016-10-12,3,0,7,0,12,1,81.0,50.0,113.75,8.616843969807043
2016-10-12 07:20:00,115,0,3,"[07:20:00,07:40:00)",2016-10-12,3,0,7,20,12,1,101.0,81.0,129.25,9.74251849711699
2016-10-12 07:40:00,153,0,3,"[07:40:00,08:00:00)",2016-10-12,3,0,7,40,12,1,115.0,101.0,147.75,8.539125638299662
2016-10-12 08:00:00,151,0,3,"[08:00:00,08:20:00)",2016-10-12,3,0,8,0,12,1,153.0,115.0,140.5,7.187952884282611
2016-10-12 08:20:00,146,0,3,"[08:20:00,08:40:00)",2016-10-12,3,0,8,20,12,1,151.0,153.0,152.25,7.588368291888142
2016-10-12 08:40:00,160,0,3,"[08:40:00,09:00:00)",2016-10-12,3,0,8,40,12,1,146.0,151.0,140.75,20.1886932051912
2016-10-12 09:00:00,146,0,3,"[09:00:00,09:20:00)",2016-10-12,3,0,9,0,12,1,160.0,146.0,143.75,3.201562118716422
2016-10-12 09:20:00,107,0,3,"[09:20:00,09:40:00)",2016-10-12,3,0,9,20,12,1,146.0,160.0,126.5,17.05872210923198
2016-10-12 09:40:00,112,0,3,"[09:40:00,10:00:00)",2016-10-12,3,0,9,40,12,1,107.0,146.0,128.75,11.926860441876563
2016-10-12 10:00:00,97,0,3,"[10:00:00,10:20:00)",2016-10-12,3,0,10,0,12,1,112.0,107.0,107.5,10.661457061146317
2016-10-12 10:20:00,114,0,3,"[10:20:00,10:40:00)",2016-10-12,3,0,10,20,12,1,97.0,112.0,108.0,10.801234497346433
2016-10-12 10:40:00,98,0,3,"[10:40:00,11:00:00)",2016-10-12,3,0,10,40,12,1,114.0,97.0,102.5,10.376254944182254
2016-10-12 11:00:00,84,0,3,"[11:00:00,11:20:00)",2016-10-12,3,0,11,0,12,1,98.0,114.0,79.5,3.696845502136472
2016-10-12 11:20:00,90,0,3,"[11:20:00,11:40:00)",2016-10-12,3,0,11,20,12,1,84.0,98.0,90.5,8.582928793055823
2016-10-12 11:40:00,102,0,3,"[11:40:00,12:00:00)",2016-10-12,3,0,11,40,12,1,90.0,84.0,93.0,12.192894105447923
2016-10-12 12:00:00,83,0,3,"[12:00:00,12:20:00)",2016-10-12,3,0,12,0,12,0,102.0,90.0,84.0,14.399074044303449
2016-10-12 12:20:00,83,0,3,"[12:20:00,12:40:00)",2016-10-12,3,0,12,20,12,0,83.0,102.0,85.5,7.895146188218006
2016-10-12 12:40:00,101,0,3,"[12:40:00,13:00:00)",2016-10-12,3,0,12,40,12,0,83.0,83.0,101.25,7.847504911329037
2016-10-12 13:00:00,109,0,3,"[13:00:00,13:20:00)",2016-10-12,3,0,13,0,12,0,101.0,83.0,102.0,5.715476066494084
2016-10-12 13:20:00,103,0,3,"[13:20:00,13:40:00)",2016-10-12,3,0,13,20,12,0,109.0,101.0,104.5,12.793227374930323
2016-10-12 13:40:00,104,0,3,"[13:40:00,14:00:00)",2016-10-12,3,0,13,40,12,0,103.0,109.0,110.5,13.228756555322953
2016-10-12 14:00:00,92,0,3,"[14:00:00,14:20:00)",2016-10-12,3,0,14,0,12,0,104.0,103.0,99.75,6.652067347825035
2016-10-12 14:20:00,132,0,3,"[14:20:00,14:40:00)",2016-10-12,3,0,14,20,12,0,92.0,104.0,101.75,22.09637979398435
2016-10-12 14:40:00,101,0,3,"[14:40:00,15:00:00)",2016-10-12,3,0,14,40,12,0,132.0,92.0,104.25,5.188127472091126
2016-10-12 15:00:00,107,0,3,"[15:00:00,15:20:00)",2016-10-12,3,0,15,0,12,0,101.0,132.0,108.25,3.201562118716425
2016-10-12 15:20:00,110,0,3,"[15:20:00,15:40:00)",2016-10-12,3,0,15,20,12,0,107.0,101.0,106.25,7.762087348130012
2016-10-12 15:40:00,110,0,3,"[15:40:00,16:00:00)",2016-10-12,3,0,15,40,12,0,110.0,107.0,100.25,9.912113800799505
2016-10-12 16:00:00,111,0,3,"[16:00:00,16:20:00)",2016-10-12,3,0,16,0,12,0,110.0,110.0,113.0,6.733003292241384
2016-10-12 16:20:00,104,0,3,"[16:20:00,16:40:00)",2016-10-12,3,0,16,20,12,0,111.0,110.0,106.5,8.103497187428813
2016-10-12 16:40:00,114,0,3,"[16:40:00,17:00:00)",2016-10-12,3,0,16,40,12,0,104.0,111.0,115.5,15.02220578565833
2016-10-12 17:00:00,111,0,3,"[17:00:00,17:20:00)",2016-10-12,3,0,17,0,12,0,114.0,104.0,116.0,3.915780041490244
2016-10-12 17:20:00,139,0,3,"[17:20:00,17:40:00)",2016-10-12,3,0,17,20,12,0,111.0,114.0,118.5,14.479871085982314
2016-10-12 17:40:00,99,0,3,"[17:40:00,18:00:00)",2016-10-12,3,0,17,40,12,0,139.0,111.0,105.0,13.4412301024373
2016-10-12 18:00:00,89,0,3,"[18:00:00,18:20:00)",2016-10-12,3,0,18,0,12,0,99.0,139.0,83.75,6.701989754294367
2016-10-12 18:20:00,91,0,3,"[18:20:00,18:40:00)",2016-10-12,3,0,18,20,12,0,89.0,99.0,74.25,11.4418821295566
2016-10-12 18:40:00,50,0,3,"[18:40:00,19:00:00)",2016-10-12,3,0,18,40,12,0,91.0,89.0,60.0,10.456258094238748
2016-10-12 19:00:00,49,0,3,"[19:00:00,19:20:00)",2016-10-12,3,0,19,0,12,0,50.0,91.0,51.5,8.660254037844387
2016-10-12 19:20:00,40,0,3,"[19:20:00,19:40:00)",2016-10-12,3,0,19,20,12,0,49.0,50.0,48.25,7.932002689527197
2016-10-12 19:40:00,60,0,3,"[19:40:00,20:00:00)",2016-10-12,3,0,19,40,12,0,40.0,49.0,57.0,11.51810169544733
2016-10-12 20:00:00,34,0,3,"[20:00:00,20:20:00)",2016-10-12,3,0,20,0,12,0,60.0,40.0,44.0,8.04155872120988
2016-10-12 20:20:00,30,0,3,"[20:20:00,20:40:00)",2016-10-12,3,0,20,20,12,0,34.0,60.0,38.25,10.210288928331067
2016-10-12 20:40:00,38,0,3,"[20:40:00,21:00:00)",2016-10-12,3,0,20,40,12,0,30.0,34.0,44.75,7.804912982645398
2016-10-12 21:00:00,41,0,3,"[21:00:00,21:20:00)",2016-10-12,3,0,21,0,12,0,38.0,30.0,41.5,4.509249752822895
2016-10-12 21:20:00,33,0,3,"[21:20:00,21:40:00)",2016-10-12,3,0,21,20,12,0,41.0,38.0,37.75,4.573474244670748
2016-10-12 21:40:00,24,0,3,"[21:40:00,22:00:00)",2016-10-12,3,0,21,40,12,0,33.0,41.0,29.25,4.573474244670748
2016-10-12 22:00:00,26,0,3,"[22:00:00,22:20:00)",2016-10-12,3,0,22,0,12,0,24.0,33.0,24.25,4.645786621588784
2016-10-12 22:20:00,22,0,3,"[22:20:00,22:40:00)",2016-10-12,3,0,22,20,12,0,26.0,24.0,23.25,6.849574196011505
2016-10-12 22:40:00,10,0,3,"[22:40:00,23:00:00)",2016-10-12,3,0,22,40,12,0,22.0,26.0,17.5,6.557438524302
2016-10-12 23:00:00,11,0,3,"[23:00:00,23:20:00)",2016-10-12,3,0,23,0,12,0,10.0,22.0,20.75,6.551081335677848
2016-10-12 23:20:00,9,0,3,"[23:20:00,23:40:00)",2016-10-12,3,0,23,20,12,0,11.0,10.0,18.75,6.701989754294367
2016-10-12 23:40:00,13,0,3,"[23:40:00,00:00:00)",2016-10-12,3,0,23,40,12,0,9.0,11.0,14.75,3.947573094109003
2016-10-13 00:00:00,13,0,3,"[00:00:00,00:20:00)",2016-10-13,4,0,0,0,13,1,13.0,9.0,13.75,2.9860788111948193
2016-10-13 00:20:00,14,0,3,"[00:20:00,00:40:00)",2016-10-13,4,0,0,20,13,1,13.0,13.0,15.25,2.0615528128088303
2016-10-13 00:40:00,13,0,3,"[00:40:00,01:00:00)",2016-10-13,4,0,0,40,13,1,14.0,13.0,12.5,4.509249752822894
2016-10-13 01:00:00,17,0,3,"[01:00:00,01:20:00)",2016-10-13,4,0,1,0,13,1,13.0,14.0,17.0,0.8164965809277257
2016-10-13 01:20:00,22,0,3,"[01:20:00,01:40:00)",2016-10-13,4,0,1,20,13,1,17.0,13.0,17.25,5.5
2016-10-13 01:40:00,13,0,3,"[01:40:00,02:00:00)",2016-10-13,4,0,1,40,13,1,22.0,17.0,16.0,3.4641016151377544
2016-10-13 02:00:00,17,0,3,"[02:00:00,02:20:00)",2016-10-13,4,0,2,0,13,1,13.0,22.0,14.75,7.135591542869215
2016-10-13 02:20:00,11,0,3,"[02:20:00,02:40:00)",2016-10-13,4,0,2,20,13,1,17.0,13.0,10.25,1.7078251276599332
2016-10-13 02:40:00,13,0,3,"[02:40:00,03:00:00)",2016-10-13,4,0,2,40,13,1,11.0,17.0,11.5,1.7320508075688774
2016-10-13 03:00:00,11,0,3,"[03:00:00,03:20:00)",2016-10-13,4,0,3,0,13,1,13.0,11.0,12.5,3.696845502136472
2016-10-13 03:20:00,10,0,3,"[03:20:00,03:40:00)",2016-10-13,4,0,3,20,13,1,11.0,13.0,12.25,5.315072906367325
2016-10-13 03:40:00,13,0,3,"[03:40:00,04:00:00)",2016-10-13,4,0,3,40,13,1,10.0,11.0,11.0,1.8257418583505536
2016-10-13 04:00:00,16,0,3,"[04:00:00,04:20:00)",2016-10-13,4,0,4,0,13,1,13.0,10.0,13.25,3.2015621187164243
2016-10-13 04:20:00,10,0,3,"[04:20:00,04:40:00)",2016-10-13,4,0,4,20,13,1,16.0,13.0,11.75,3.0956959368344514
2016-10-13 04:40:00,10,0,3,"[04:40:00,05:00:00)",2016-10-13,4,0,4,40,13,1,10.0,16.0,12.5,3.3166247903554
