time_start,volume,direction,tollgate_id,time_window,date,weekday,weekend,hour,minute,day,am_pm
2016-10-17 18:40:00,65,0,3,"[18:40:00,19:00:00)",2016-10-17,1,0,18,40,17,0
2016-10-17 19:00:00,51,0,3,"[19:00:00,19:20:00)",2016-10-17,1,0,19,0,17,0
2016-10-17 19:20:00,46,0,3,"[19:20:00,19:40:00)",2016-10-17,1,0,19,20,17,0
2016-10-17 19:40:00,53,0,3,"[19:40:00,20:00:00)",2016-10-17,1,0,19,40,17,0
2016-10-17 20:00:00,46,0,3,"[20:00:00,20:20:00)",2016-10-17,1,0,20,0,17,0
2016-10-17 20:20:00,45,0,3,"[20:20:00,20:40:00)",2016-10-17,1,0,20,20,17,0
2016-10-17 20:40:00,39,0,3,"[20:40:00,21:00:00)",2016-10-17,1,0,20,40,17,0
2016-10-17 21:00:00,37,0,3,"[21:00:00,21:20:00)",2016-10-17,1,0,21,0,17,0
2016-10-17 21:20:00,31,0,3,"[21:20:00,21:40:00)",2016-10-17,1,0,21,20,17,0
2016-10-17 21:40:00,26,0,3,"[21:40:00,22:00:00)",2016-10-17,1,0,21,40,17,0
2016-10-17 22:00:00,17,0,3,"[22:00:00,22:20:00)",2016-10-17,1,0,22,0,17,0
2016-10-17 22:20:00,20,0,3,"[22:20:00,22:40:00)",2016-10-17,1,0,22,20,17,0
2016-10-17 22:40:00,19,0,3,"[22:40:00,23:00:00)",2016-10-17,1,0,22,40,17,0
2016-10-17 23:00:00,2,0,3,"[23:00:00,23:20:00)",2016-10-17,1,0,23,0,17,0
2016-10-17 23:20:00,8,0,3,"[23:20:00,23:40:00)",2016-10-17,1,0,23,20,17,0
2016-10-17 23:40:00,15,0,3,"[23:40:00,00:00:00)",2016-10-17,1,0,23,40,17,0
2016-10-18 00:00:00,12,0,3,"[00:00:00,00:20:00)",2016-10-18,2,0,0,0,18,1
2016-10-18 00:20:00,12,0,3,"[00:20:00,00:40:00)",2016-10-18,2,0,0,20,18,1
2016-10-18 00:40:00,15,0,3,"[00:40:00,01:00:00)",2016-10-18,2,0,0,40,18,1
2016-10-18 01:00:00,23,0,3,"[01:00:00,01:20:00)",2016-10-18,2,0,1,0,18,1
2016-10-18 01:20:00,16,0,3,"[01:20:00,01:40:00)",2016-10-18,2,0,1,20,18,1
2016-10-18 01:40:00,21,0,3,"[01:40:00,02:00:00)",2016-10-18,2,0,1,40,18,1
2016-10-18 02:00:00,19,0,3,"[02:00:00,02:20:00)",2016-10-18,2,0,2,0,18,1
2016-10-18 02:20:00,9,0,3,"[02:20:00,02:40:00)",2016-10-18,2,0,2,20,18,1
2016-10-18 02:40:00,11,0,3,"[02:40:00,03:00:00)",2016-10-18,2,0,2,40,18,1
2016-10-18 03:00:00,14,0,3,"[03:00:00,03:20:00)",2016-10-18,2,0,3,0,18,1
2016-10-18 03:20:00,14,0,3,"[03:20:00,03:40:00)",2016-10-18,2,0,3,20,18,1
2016-10-18 03:40:00,11,0,3,"[03:40:00,04:00:00)",2016-10-18,2,0,3,40,18,1
2016-10-18 04:00:00,12,0,3,"[04:00:00,04:20:00)",2016-10-18,2,0,4,0,18,1
2016-10-18 04:20:00,15,0,3,"[04:20:00,04:40:00)",2016-10-18,2,0,4,20,18,1
2016-10-18 04:40:00,14,0,3,"[04:40:00,05:00:00)",2016-10-18,2,0,4,40,18,1
2016-10-18 05:00:00,12,0,3,"[05:00:00,05:20:00)",2016-10-18,2,0,5,0,18,1
2016-10-18 05:20:00,13,0,3,"[05:20:00,05:40:00)",2016-10-18,2,0,5,20,18,1
2016-10-18 05:40:00,17,0,3,"[05:40:00,06:00:00)",2016-10-18,2,0,5,40,18,1
2016-10-18 06:00:00,30,0,3,"[06:00:00,06:20:00)",2016-10-18,2,0,6,0,18,1
2016-10-18 06:20:00,42,0,3,"[06:20:00,06:40:00)",2016-10-18,2,0,6,20,18,1
2016-10-18 06:40:00,85,0,3,"[06:40:00,07:00:00)",2016-10-18,2,0,6,40,18,1
2016-10-18 07:00:00,114,0,3,"[07:00:00,07:20:00)",2016-10-18,2,0,7,0,18,1
2016-10-18 07:20:00,131,0,3,"[07:20:00,07:40:00)",2016-10-18,2,0,7,20,18,1
2016-10-18 07:40:00,164,0,3,"[07:40:00,08:00:00)",2016-10-18,2,0,7,40,18,1
2016-10-18 08:00:00,198,0,3,"[08:00:00,08:20:00)",2016-10-18,2,0,8,0,18,1
2016-10-18 08:20:00,153,0,3,"[08:20:00,08:40:00)",2016-10-18,2,0,8,20,18,1
2016-10-18 08:40:00,125,0,3,"[08:40:00,09:00:00)",2016-10-18,2,0,8,40,18,1
2016-10-18 09:00:00,176,0,3,"[09:00:00,09:20:00)",2016-10-18,2,0,9,0,18,1
2016-10-18 09:20:00,130,0,3,"[09:20:00,09:40:00)",2016-10-18,2,0,9,20,18,1
2016-10-18 09:40:00,127,0,3,"[09:40:00,10:00:00)",2016-10-18,2,0,9,40,18,1
2016-10-18 10:00:00,116,0,3,"[10:00:00,10:20:00)",2016-10-18,2,0,10,0,18,1
2016-10-18 10:20:00,113,0,3,"[10:20:00,10:40:00)",2016-10-18,2,0,10,20,18,1
2016-10-18 10:40:00,109,0,3,"[10:40:00,11:00:00)",2016-10-18,2,0,10,40,18,1
2016-10-18 11:00:00,80,0,3,"[11:00:00,11:20:00)",2016-10-18,2,0,11,0,18,1
2016-10-18 11:20:00,85,0,3,"[11:20:00,11:40:00)",2016-10-18,2,0,11,20,18,1
2016-10-18 11:40:00,81,0,3,"[11:40:00,12:00:00)",2016-10-18,2,0,11,40,18,1
2016-10-18 12:00:00,94,0,3,"[12:00:00,12:20:00)",2016-10-18,2,0,12,0,18,0
2016-10-18 12:20:00,100,0,3,"[12:20:00,12:40:00)",2016-10-18,2,0,12,20,18,0
2016-10-18 12:40:00,114,0,3,"[12:40:00,13:00:00)",2016-10-18,2,0,12,40,18,0
2016-10-18 13:00:00,93,0,3,"[13:00:00,13:20:00)",2016-10-18,2,0,13,0,18,0
2016-10-18 13:20:00,107,0,3,"[13:20:00,13:40:00)",2016-10-18,2,0,13,20,18,0
2016-10-18 13:40:00,126,0,3,"[13:40:00,14:00:00)",2016-10-18,2,0,13,40,18,0
2016-10-18 14:00:00,120,0,3,"[14:00:00,14:20:00)",2016-10-18,2,0,14,0,18,0
2016-10-18 14:20:00,118,0,3,"[14:20:00,14:40:00)",2016-10-18,2,0,14,20,18,0
2016-10-18 14:40:00,127,0,3,"[14:40:00,15:00:00)",2016-10-18,2,0,14,40,18,0
2016-10-18 15:00:00,116,0,3,"[15:00:00,15:20:00)",2016-10-18,2,0,15,0,18,0
2016-10-18 15:20:00,87,0,3,"[15:20:00,15:40:00)",2016-10-18,2,0,15,20,18,0
2016-10-18 15:40:00,106,0,3,"[15:40:00,16:00:00)",2016-10-18,2,0,15,40,18,0
2016-10-18 16:00:00,109,0,3,"[16:00:00,16:20:00)",2016-10-18,2,0,16,0,18,0
2016-10-18 16:20:00,117,0,3,"[16:20:00,16:40:00)",2016-10-18,2,0,16,20,18,0
2016-10-18 16:40:00,118,0,3,"[16:40:00,17:00:00)",2016-10-18,2,0,16,40,18,0
2016-10-18 17:00:00,109,0,3,"[17:00:00,17:20:00)",2016-10-18,2,0,17,0,18,0
2016-10-18 17:20:00,98,0,3,"[17:20:00,17:40:00)",2016-10-18,2,0,17,20,18,0
2016-10-18 17:40:00,88,0,3,"[17:40:00,18:00:00)",2016-10-18,2,0,17,40,18,0
2016-10-18 18:00:00,94,0,3,"[18:00:00,18:20:00)",2016-10-18,2,0,18,0,18,0
2016-10-18 18:20:00,66,0,3,"[18:20:00,18:40:00)",2016-10-18,2,0,18,20,18,0
2016-10-18 18:40:00,51,0,3,"[18:40:00,19:00:00)",2016-10-18,2,0,18,40,18,0
2016-10-18 19:00:00,44,0,3,"[19:00:00,19:20:00)",2016-10-18,2,0,19,0,18,0
2016-10-18 19:20:00,37,0,3,"[19:20:00,19:40:00)",2016-10-18,2,0,19,20,18,0
2016-10-18 19:40:00,56,0,3,"[19:40:00,20:00:00)",2016-10-18,2,0,19,40,18,0
2016-10-18 20:00:00,46,0,3,"[20:00:00,20:20:00)",2016-10-18,2,0,20,0,18,0
2016-10-18 20:20:00,35,0,3,"[20:20:00,20:40:00)",2016-10-18,2,0,20,20,18,0
2016-10-18 20:40:00,39,0,3,"[20:40:00,21:00:00)",2016-10-18,2,0,20,40,18,0
2016-10-18 21:00:00,34,0,3,"[21:00:00,21:20:00)",2016-10-18,2,0,21,0,18,0
2016-10-18 21:20:00,31,0,3,"[21:20:00,21:40:00)",2016-10-18,2,0,21,20,18,0
2016-10-18 21:40:00,38,0,3,"[21:40:00,22:00:00)",2016-10-18,2,0,21,40,18,0
2016-10-18 22:00:00,21,0,3,"[22:00:00,22:20:00)",2016-10-18,2,0,22,0,18,0
2016-10-18 22:20:00,19,0,3,"[22:20:00,22:40:00)",2016-10-18,2,0,22,20,18,0
2016-10-18 22:40:00,16,0,3,"[22:40:00,23:00:00)",2016-10-18,2,0,22,40,18,0
2016-10-18 23:00:00,18,0,3,"[23:00:00,23:20:00)",2016-10-18,2,0,23,0,18,0
2016-10-18 23:20:00,11,0,3,"[23:20:00,23:40:00)",2016-10-18,2,0,23,20,18,0
2016-10-18 23:40:00,17,0,3,"[23:40:00,00:00:00)",2016-10-18,2,0,23,40,18,0
2016-10-19 00:00:00,11,0,3,"[00:00:00,00:20:00)",2016-10-19,3,0,0,0,19,1
2016-10-19 00:20:00,13,0,3,"[00:20:00,00:40:00)",2016-10-19,3,0,0,20,19,1
2016-10-19 00:40:00,13,0,3,"[00:40:00,01:00:00)",2016-10-19,3,0,0,40,19,1
2016-10-19 01:00:00,23,0,3,"[01:00:00,01:20:00)",2016-10-19,3,0,1,0,19,1
2016-10-19 01:20:00,22,0,3,"[01:20:00,01:40:00)",2016-10-19,3,0,1,20,19,1
2016-10-19 01:40:00,18,0,3,"[01:40:00,02:00:00)",2016-10-19,3,0,1,40,19,1
2016-10-19 02:00:00,12,0,3,"[02:00:00,02:20:00)",2016-10-19,3,0,2,0,19,1
2016-10-19 02:20:00,18,0,3,"[02:20:00,02:40:00)",2016-10-19,3,0,2,20,19,1
2016-10-19 02:40:00,12,0,3,"[02:40:00,03:00:00)",2016-10-19,3,0,2,40,19,1
2016-10-19 03:00:00,9,0,3,"[03:00:00,03:20:00)",2016-10-19,3,0,3,0,19,1
2016-10-19 03:20:00,14,0,3,"[03:20:00,03:40:00)",2016-10-19,3,0,3,20,19,1
2016-10-19 03:40:00,11,0,3,"[03:40:00,04:00:00)",2016-10-19,3,0,3,40,19,1
2016-10-19 04:00:00,10,0,3,"[04:00:00,04:20:00)",2016-10-19,3,0,4,0,19,1
2016-10-19 04:20:00,7,0,3,"[04:20:00,04:40:00)",2016-10-19,3,0,4,20,19,1
2016-10-19 04:40:00,15,0,3,"[04:40:00,05:00:00)",2016-10-19,3,0,4,40,19,1
2016-10-19 05:00:00,19,0,3,"[05:00:00,05:20:00)",2016-10-19,3,0,5,0,19,1
2016-10-19 05:20:00,11,0,3,"[05:20:00,05:40:00)",2016-10-19,3,0,5,20,19,1
2016-10-19 05:40:00,25,0,3,"[05:40:00,06:00:00)",2016-10-19,3,0,5,40,19,1
2016-10-19 06:00:00,24,0,3,"[06:00:00,06:20:00)",2016-10-19,3,0,6,0,19,1
2016-10-19 06:20:00,57,0,3,"[06:20:00,06:40:00)",2016-10-19,3,0,6,20,19,1
2016-10-19 06:40:00,75,0,3,"[06:40:00,07:00:00)",2016-10-19,3,0,6,40,19,1
2016-10-19 07:00:00,119,0,3,"[07:00:00,07:20:00)",2016-10-19,3,0,7,0,19,1
2016-10-19 07:20:00,137,0,3,"[07:20:00,07:40:00)",2016-10-19,3,0,7,20,19,1
2016-10-19 07:40:00,152,0,3,"[07:40:00,08:00:00)",2016-10-19,3,0,7,40,19,1
2016-10-19 08:00:00,137,0,3,"[08:00:00,08:20:00)",2016-10-19,3,0,8,0,19,1
2016-10-19 08:20:00,152,0,3,"[08:20:00,08:40:00)",2016-10-19,3,0,8,20,19,1
2016-10-19 08:40:00,127,0,3,"[08:40:00,09:00:00)",2016-10-19,3,0,8,40,19,1
2016-10-19 09:00:00,145,0,3,"[09:00:00,09:20:00)",2016-10-19,3,0,9,0,19,1
2016-10-19 09:20:00,147,0,3,"[09:20:00,09:40:00)",2016-10-19,3,0,9,20,19,1
2016-10-19 09:40:00,140,0,3,"[09:40:00,10:00:00)",2016-10-19,3,0,9,40,19,1
2016-10-19 10:00:00,119,0,3,"[10:00:00,10:20:00)",2016-10-19,3,0,10,0,19,1
2016-10-19 10:20:00,111,0,3,"[10:20:00,10:40:00)",2016-10-19,3,0,10,20,19,1
2016-10-19 10:40:00,98,0,3,"[10:40:00,11:00:00)",2016-10-19,3,0,10,40,19,1
2016-10-19 11:00:00,81,0,3,"[11:00:00,11:20:00)",2016-10-19,3,0,11,0,19,1
2016-10-19 11:20:00,80,0,3,"[11:20:00,11:40:00)",2016-10-19,3,0,11,20,19,1
2016-10-19 11:40:00,98,0,3,"[11:40:00,12:00:00)",2016-10-19,3,0,11,40,19,1
2016-10-19 12:00:00,103,0,3,"[12:00:00,12:20:00)",2016-10-19,3,0,12,0,19,0
2016-10-19 12:20:00,83,0,3,"[12:20:00,12:40:00)",2016-10-19,3,0,12,20,19,0
2016-10-19 12:40:00,91,0,3,"[12:40:00,13:00:00)",2016-10-19,3,0,12,40,19,0
2016-10-19 13:00:00,104,0,3,"[13:00:00,13:20:00)",2016-10-19,3,0,13,0,19,0
2016-10-19 13:20:00,87,0,3,"[13:20:00,13:40:00)",2016-10-19,3,0,13,20,19,0
2016-10-19 13:40:00,122,0,3,"[13:40:00,14:00:00)",2016-10-19,3,0,13,40,19,0
2016-10-19 14:00:00,101,0,3,"[14:00:00,14:20:00)",2016-10-19,3,0,14,0,19,0
2016-10-19 14:20:00,102,0,3,"[14:20:00,14:40:00)",2016-10-19,3,0,14,20,19,0
2016-10-19 14:40:00,112,0,3,"[14:40:00,15:00:00)",2016-10-19,3,0,14,40,19,0
2016-10-19 15:00:00,107,0,3,"[15:00:00,15:20:00)",2016-10-19,3,0,15,0,19,0
2016-10-19 15:20:00,96,0,3,"[15:20:00,15:40:00)",2016-10-19,3,0,15,20,19,0
2016-10-19 15:40:00,95,0,3,"[15:40:00,16:00:00)",2016-10-19,3,0,15,40,19,0
2016-10-19 16:00:00,109,0,3,"[16:00:00,16:20:00)",2016-10-19,3,0,16,0,19,0
2016-10-19 16:20:00,105,0,3,"[16:20:00,16:40:00)",2016-10-19,3,0,16,20,19,0
2016-10-19 16:40:00,95,0,3,"[16:40:00,17:00:00)",2016-10-19,3,0,16,40,19,0
2016-10-19 17:00:00,120,0,3,"[17:00:00,17:20:00)",2016-10-19,3,0,17,0,19,0
2016-10-19 17:20:00,105,0,3,"[17:20:00,17:40:00)",2016-10-19,3,0,17,20,19,0
2016-10-19 17:40:00,96,0,3,"[17:40:00,18:00:00)",2016-10-19,3,0,17,40,19,0
2016-10-19 18:00:00,79,0,3,"[18:00:00,18:20:00)",2016-10-19,3,0,18,0,19,0
2016-10-19 18:20:00,68,0,3,"[18:20:00,18:40:00)",2016-10-19,3,0,18,20,19,0
2016-10-19 18:40:00,68,0,3,"[18:40:00,19:00:00)",2016-10-19,3,0,18,40,19,0
2016-10-19 19:00:00,44,0,3,"[19:00:00,19:20:00)",2016-10-19,3,0,19,0,19,0
2016-10-19 19:20:00,59,0,3,"[19:20:00,19:40:00)",2016-10-19,3,0,19,20,19,0
2016-10-19 19:40:00,40,0,3,"[19:40:00,20:00:00)",2016-10-19,3,0,19,40,19,0
2016-10-19 20:00:00,47,0,3,"[20:00:00,20:20:00)",2016-10-19,3,0,20,0,19,0
2016-10-19 20:20:00,31,0,3,"[20:20:00,20:40:00)",2016-10-19,3,0,20,20,19,0
2016-10-19 20:40:00,43,0,3,"[20:40:00,21:00:00)",2016-10-19,3,0,20,40,19,0
2016-10-19 21:00:00,36,0,3,"[21:00:00,21:20:00)",2016-10-19,3,0,21,0,19,0
2016-10-19 21:20:00,40,0,3,"[21:20:00,21:40:00)",2016-10-19,3,0,21,20,19,0
2016-10-19 21:40:00,30,0,3,"[21:40:00,22:00:00)",2016-10-19,3,0,21,40,19,0
2016-10-19 22:00:00,29,0,3,"[22:00:00,22:20:00)",2016-10-19,3,0,22,0,19,0
2016-10-19 22:20:00,21,0,3,"[22:20:00,22:40:00)",2016-10-19,3,0,22,20,19,0
2016-10-19 22:40:00,26,0,3,"[22:40:00,23:00:00)",2016-10-19,3,0,22,40,19,0
2016-10-19 23:00:00,24,0,3,"[23:00:00,23:20:00)",2016-10-19,3,0,23,0,19,0
2016-10-19 23:20:00,20,0,3,"[23:20:00,23:40:00)",2016-10-19,3,0,23,20,19,0
2016-10-19 23:40:00,10,0,3,"[23:40:00,00:00:00)",2016-10-19,3,0,23,40,19,0
2016-10-20 00:00:00,18,0,3,"[00:00:00,00:20:00)",2016-10-20,4,0,0,0,20,1
2016-10-20 00:20:00,17,0,3,"[00:20:00,00:40:00)",2016-10-20,4,0,0,20,20,1
2016-10-20 00:40:00,18,0,3,"[00:40:00,01:00:00)",2016-10-20,4,0,0,40,20,1
2016-10-20 01:00:00,18,0,3,"[01:00:00,01:20:00)",2016-10-20,4,0,1,0,20,1
2016-10-20 01:20:00,16,0,3,"[01:20:00,01:40:00)",2016-10-20,4,0,1,20,20,1
2016-10-20 01:40:00,19,0,3,"[01:40:00,02:00:00)",2016-10-20,4,0,1,40,20,1
2016-10-20 02:00:00,22,0,3,"[02:00:00,02:20:00)",2016-10-20,4,0,2,0,20,1
2016-10-20 02:20:00,12,0,3,"[02:20:00,02:40:00)",2016-10-20,4,0,2,20,20,1
2016-10-20 02:40:00,9,0,3,"[02:40:00,03:00:00)",2016-10-20,4,0,2,40,20,1
2016-10-20 03:00:00,15,0,3,"[03:00:00,03:20:00)",2016-10-20,4,0,3,0,20,1
2016-10-20 03:20:00,6,0,3,"[03:20:00,03:40:00)",2016-10-20,4,0,3,20,20,1
2016-10-20 03:40:00,10,0,3,"[03:40:00,04:00:00)",2016-10-20,4,0,3,40,20,1
2016-10-20 04:00:00,10,0,3,"[04:00:00,04:20:00)",2016-10-20,4,0,4,0,20,1
2016-10-20 04:20:00,9,0,3,"[04:20:00,04:40:00)",2016-10-20,4,0,4,20,20,1
2016-10-20 04:40:00,17,0,3,"[04:40:00,05:00:00)",2016-10-20,4,0,4,40,20,1
2016-10-20 05:00:00,18,0,3,"[05:00:00,05:20:00)",2016-10-20,4,0,5,0,20,1
2016-10-20 05:20:00,25,0,3,"[05:20:00,05:40:00)",2016-10-20,4,0,5,20,20,1
2016-10-20 05:40:00,20,0,3,"[05:40:00,06:00:00)",2016-10-20,4,0,5,40,20,1
2016-10-20 06:00:00,37,0,3,"[06:00:00,06:20:00)",2016-10-20,4,0,6,0,20,1
2016-10-20 06:20:00,44,0,3,"[06:20:00,06:40:00)",2016-10-20,4,0,6,20,20,1
2016-10-20 06:40:00,73,0,3,"[06:40:00,07:00:00)",2016-10-20,4,0,6,40,20,1
2016-10-20 07:00:00,114,0,3,"[07:00:00,07:20:00)",2016-10-20,4,0,7,0,20,1
2016-10-20 07:20:00,123,0,3,"[07:20:00,07:40:00)",2016-10-20,4,0,7,20,20,1
2016-10-20 07:40:00,120,0,3,"[07:40:00,08:00:00)",2016-10-20,4,0,7,40,20,1
2016-10-20 08:00:00,163,0,3,"[08:00:00,08:20:00)",2016-10-20,4,0,8,0,20,1
2016-10-20 08:20:00,158,0,3,"[08:20:00,08:40:00)",2016-10-20,4,0,8,20,20,1
2016-10-20 08:40:00,143,0,3,"[08:40:00,09:00:00)",2016-10-20,4,0,8,40,20,1
2016-10-20 09:00:00,138,0,3,"[09:00:00,09:20:00)",2016-10-20,4,0,9,0,20,1
2016-10-20 09:20:00,132,0,3,"[09:20:00,09:40:00)",2016-10-20,4,0,9,20,20,1
2016-10-20 09:40:00,117,0,3,"[09:40:00,10:00:00)",2016-10-20,4,0,9,40,20,1
2016-10-20 10:00:00,106,0,3,"[10:00:00,10:20:00)",2016-10-20,4,0,10,0,20,1
2016-10-20 10:20:00,101,0,3,"[10:20:00,10:40:00)",2016-10-20,4,0,10,20,20,1
2016-10-20 10:40:00,102,0,3,"[10:40:00,11:00:00)",2016-10-20,4,0,10,40,20,1
2016-10-20 11:00:00,95,0,3,"[11:00:00,11:20:00)",2016-10-20,4,0,11,0,20,1
2016-10-20 11:20:00,71,0,3,"[11:20:00,11:40:00)",2016-10-20,4,0,11,20,20,1
2016-10-20 11:40:00,84,0,3,"[11:40:00,12:00:00)",2016-10-20,4,0,11,40,20,1
2016-10-20 12:00:00,107,0,3,"[12:00:00,12:20:00)",2016-10-20,4,0,12,0,20,0
2016-10-20 12:20:00,113,0,3,"[12:20:00,12:40:00)",2016-10-20,4,0,12,20,20,0
2016-10-20 12:40:00,110,0,3,"[12:40:00,13:00:00)",2016-10-20,4,0,12,40,20,0
2016-10-20 13:00:00,94,0,3,"[13:00:00,13:20:00)",2016-10-20,4,0,13,0,20,0
2016-10-20 13:20:00,137,0,3,"[13:20:00,13:40:00)",2016-10-20,4,0,13,20,20,0
2016-10-20 13:40:00,146,0,3,"[13:40:00,14:00:00)",2016-10-20,4,0,13,40,20,0
2016-10-20 14:00:00,101,0,3,"[14:00:00,14:20:00)",2016-10-20,4,0,14,0,20,0
2016-10-20 14:20:00,111,0,3,"[14:20:00,14:40:00)",2016-10-20,4,0,14,20,20,0
2016-10-20 14:40:00,117,0,3,"[14:40:00,15:00:00)",2016-10-20,4,0,14,40,20,0
2016-10-20 15:00:00,92,0,3,"[15:00:00,15:20:00)",2016-10-20,4,0,15,0,20,0
2016-10-20 15:20:00,107,0,3,"[15:20:00,15:40:00)",2016-10-20,4,0,15,20,20,0
2016-10-20 15:40:00,108,0,3,"[15:40:00,16:00:00)",2016-10-20,4,0,15,40,20,0
2016-10-20 16:00:00,121,0,3,"[16:00:00,16:20:00)",2016-10-20,4,0,16,0,20,0
2016-10-20 16:20:00,106,0,3,"[16:20:00,16:40:00)",2016-10-20,4,0,16,20,20,0
2016-10-20 16:40:00,147,0,3,"[16:40:00,17:00:00)",2016-10-20,4,0,16,40,20,0
2016-10-20 17:00:00,129,0,3,"[17:00:00,17:20:00)",2016-10-20,4,0,17,0,20,0
2016-10-20 17:20:00,106,0,3,"[17:20:00,17:40:00)",2016-10-20,4,0,17,20,20,0
2016-10-20 17:40:00,87,0,3,"[17:40:00,18:00:00)",2016-10-20,4,0,17,40,20,0
2016-10-20 18:00:00,82,0,3,"[18:00:00,18:20:00)",2016-10-20,4,0,18,0,20,0
2016-10-20 18:20:00,74,0,3,"[18:20:00,18:40:00)",2016-10-20,4,0,18,20,20,0
2016-10-20 18:40:00,58,0,3,"[18:40:00,19:00:00)",2016-10-20,4,0,18,40,20,0
2016-10-20 19:00:00,55,0,3,"[19:00:00,19:20:00)",2016-10-20,4,0,19,0,20,0
2016-10-20 19:20:00,49,0,3,"[19:20:00,19:40:00)",2016-10-20,4,0,19,20,20,0
2016-10-20 19:40:00,44,0,3,"[19:40:00,20:00:00)",2016-10-20,4,0,19,40,20,0
2016-10-20 20:00:00,46,0,3,"[20:00:00,20:20:00)",2016-10-20,4,0,20,0,20,0
2016-10-20 20:20:00,31,0,3,"[20:20:00,20:40:00)",2016-10-20,4,0,20,20,20,0
2016-10-20 20:40:00,54,0,3,"[20:40:00,21:00:00)",2016-10-20,4,0,20,40,20,0
2016-10-20 21:00:00,41,0,3,"[21:00:00,21:20:00)",2016-10-20,4,0,21,0,20,0
2016-10-20 21:20:00,33,0,3,"[21:20:00,21:40:00)",2016-10-20,4,0,21,20,20,0
2016-10-20 21:40:00,25,0,3,"[21:40:00,22:00:00)",2016-10-20,4,0,21,40,20,0
2016-10-20 22:00:00,23,0,3,"[22:00:00,22:20:00)",2016-10-20,4,0,22,0,20,0
2016-10-20 22:20:00,21,0,3,"[22:20:00,22:40:00)",2016-10-20,4,0,22,20,20,0
2016-10-20 22:40:00,13,0,3,"[22:40:00,23:00:00)",2016-10-20,4,0,22,40,20,0
2016-10-20 23:00:00,5,0,3,"[23:00:00,23:20:00)",2016-10-20,4,0,23,0,20,0
2016-10-20 23:20:00,14,0,3,"[23:20:00,23:40:00)",2016-10-20,4,0,23,20,20,0
2016-10-20 23:40:00,17,0,3,"[23:40:00,00:00:00)",2016-10-20,4,0,23,40,20,0
2016-10-21 00:00:00,11,0,3,"[00:00:00,00:20:00)",2016-10-21,5,0,0,0,21,1
2016-10-21 00:20:00,19,0,3,"[00:20:00,00:40:00)",2016-10-21,5,0,0,20,21,1
2016-10-21 00:40:00,23,0,3,"[00:40:00,01:00:00)",2016-10-21,5,0,0,40,21,1
2016-10-21 01:00:00,19,0,3,"[01:00:00,01:20:00)",2016-10-21,5,0,1,0,21,1
2016-10-21 01:20:00,25,0,3,"[01:20:00,01:40:00)",2016-10-21,5,0,1,20,21,1
2016-10-21 01:40:00,18,0,3,"[01:40:00,02:00:00)",2016-10-21,5,0,1,40,21,1
2016-10-21 02:00:00,20,0,3,"[02:00:00,02:20:00)",2016-10-21,5,0,2,0,21,1
2016-10-21 02:20:00,18,0,3,"[02:20:00,02:40:00)",2016-10-21,5,0,2,20,21,1
2016-10-21 02:40:00,12,0,3,"[02:40:00,03:00:00)",2016-10-21,5,0,2,40,21,1
2016-10-21 03:00:00,12,0,3,"[03:00:00,03:20:00)",2016-10-21,5,0,3,0,21,1
2016-10-21 03:20:00,9,0,3,"[03:20:00,03:40:00)",2016-10-21,5,0,3,20,21,1
2016-10-21 03:40:00,7,0,3,"[03:40:00,04:00:00)",2016-10-21,5,0,3,40,21,1
2016-10-21 04:00:00,10,0,3,"[04:00:00,04:20:00)",2016-10-21,5,0,4,0,21,1
2016-10-21 04:20:00,21,0,3,"[04:20:00,04:40:00)",2016-10-21,5,0,4,20,21,1
2016-10-21 04:40:00,15,0,3,"[04:40:00,05:00:00)",2016-10-21,5,0,4,40,21,1
2016-10-21 05:00:00,13,0,3,"[05:00:00,05:20:00)",2016-10-21,5,0,5,0,21,1
2016-10-21 05:20:00,17,0,3,"[05:20:00,05:40:00)",2016-10-21,5,0,5,20,21,1
2016-10-21 05:40:00,11,0,3,"[05:40:00,06:00:00)",2016-10-21,5,0,5,40,21,1
2016-10-21 06:00:00,22,0,3,"[06:00:00,06:20:00)",2016-10-21,5,0,6,0,21,1
2016-10-21 06:20:00,49,0,3,"[06:20:00,06:40:00)",2016-10-21,5,0,6,20,21,1
2016-10-21 06:40:00,66,0,3,"[06:40:00,07:00:00)",2016-10-21,5,0,6,40,21,1
2016-10-21 07:00:00,116,0,3,"[07:00:00,07:20:00)",2016-10-21,5,0,7,0,21,1
2016-10-21 07:20:00,135,0,3,"[07:20:00,07:40:00)",2016-10-21,5,0,7,20,21,1
2016-10-21 07:40:00,155,0,3,"[07:40:00,08:00:00)",2016-10-21,5,0,7,40,21,1
2016-10-21 08:00:00,175,0,3,"[08:00:00,08:20:00)",2016-10-21,5,0,8,0,21,1
2016-10-21 08:20:00,152,0,3,"[08:20:00,08:40:00)",2016-10-21,5,0,8,20,21,1
2016-10-21 08:40:00,140,0,3,"[08:40:00,09:00:00)",2016-10-21,5,0,8,40,21,1
2016-10-21 09:00:00,140,0,3,"[09:00:00,09:20:00)",2016-10-21,5,0,9,0,21,1
2016-10-21 09:20:00,162,0,3,"[09:20:00,09:40:00)",2016-10-21,5,0,9,20,21,1
2016-10-21 09:40:00,116,0,3,"[09:40:00,10:00:00)",2016-10-21,5,0,9,40,21,1
2016-10-21 10:00:00,115,0,3,"[10:00:00,10:20:00)",2016-10-21,5,0,10,0,21,1
