time,tollgate_id,direction,time_window,date,hour,volume,weekday
2016-10-06 08:20:00,1,1,"[08:20:00,08:40:00)",2016-10-06,8,21,4
2016-10-06 08:20:00,2,0,"[08:20:00,08:40:00)",2016-10-06,8,7,4
2016-10-06 08:20:00,3,0,"[08:20:00,08:40:00)",2016-10-06,8,148,4
2016-10-06 08:20:00,3,1,"[08:20:00,08:40:00)",2016-10-06,8,18,4
2016-10-06 08:40:00,1,0,"[08:40:00,09:00:00)",2016-10-06,8,170,4
2016-10-06 08:40:00,1,1,"[08:40:00,09:00:00)",2016-10-06,8,14,4
2016-10-06 08:40:00,2,0,"[08:40:00,09:00:00)",2016-10-06,8,19,4
2016-10-06 08:40:00,3,0,"[08:40:00,09:00:00)",2016-10-06,8,129,4
2016-10-06 08:40:00,3,1,"[08:40:00,09:00:00)",2016-10-06,8,25,4
2016-10-06 09:00:00,1,0,"[09:00:00,09:20:00)",2016-10-06,9,160,4
2016-10-06 09:00:00,1,1,"[09:00:00,09:20:00)",2016-10-06,9,20,4
2016-10-06 09:00:00,2,0,"[09:00:00,09:20:00)",2016-10-06,9,16,4
2016-10-06 09:00:00,3,0,"[09:00:00,09:20:00)",2016-10-06,9,140,4
2016-10-06 09:00:00,3,1,"[09:00:00,09:20:00)",2016-10-06,9,28,4
2016-10-06 09:20:00,1,0,"[09:20:00,09:40:00)",2016-10-06,9,189,4
2016-10-06 09:20:00,1,1,"[09:20:00,09:40:00)",2016-10-06,9,27,4
2016-10-06 09:20:00,2,0,"[09:20:00,09:40:00)",2016-10-06,9,12,4
2016-10-06 09:20:00,3,0,"[09:20:00,09:40:00)",2016-10-06,9,169,4
2016-10-06 09:20:00,3,1,"[09:20:00,09:40:00)",2016-10-06,9,19,4
2016-10-06 09:40:00,1,0,"[09:40:00,10:00:00)",2016-10-06,9,173,4
2016-10-06 09:40:00,1,1,"[09:40:00,10:00:00)",2016-10-06,9,23,4
2016-10-06 09:40:00,2,0,"[09:40:00,10:00:00)",2016-10-06,9,12,4
2016-10-06 09:40:00,3,0,"[09:40:00,10:00:00)",2016-10-06,9,162,4
2016-10-06 09:40:00,3,1,"[09:40:00,10:00:00)",2016-10-06,9,28,4
2016-10-06 10:00:00,1,0,"[10:00:00,10:20:00)",2016-10-06,10,178,4
2016-10-06 10:00:00,1,1,"[10:00:00,10:20:00)",2016-10-06,10,22,4
2016-10-06 10:00:00,2,0,"[10:00:00,10:20:00)",2016-10-06,10,17,4
2016-10-06 10:00:00,3,0,"[10:00:00,10:20:00)",2016-10-06,10,157,4
2016-10-06 10:00:00,3,1,"[10:00:00,10:20:00)",2016-10-06,10,29,4
2016-10-06 10:20:00,1,0,"[10:20:00,10:40:00)",2016-10-06,10,132,4
2016-10-06 10:20:00,1,1,"[10:20:00,10:40:00)",2016-10-06,10,32,4
2016-10-06 10:20:00,2,0,"[10:20:00,10:40:00)",2016-10-06,10,9,4
2016-10-06 10:20:00,3,0,"[10:20:00,10:40:00)",2016-10-06,10,123,4
2016-10-06 10:20:00,3,1,"[10:20:00,10:40:00)",2016-10-06,10,28,4
2016-10-06 10:40:00,1,0,"[10:40:00,11:00:00)",2016-10-06,10,130,4
2016-10-06 10:40:00,1,1,"[10:40:00,11:00:00)",2016-10-06,10,28,4
2016-10-06 10:40:00,2,0,"[10:40:00,11:00:00)",2016-10-06,10,7,4
2016-10-06 10:40:00,3,0,"[10:40:00,11:00:00)",2016-10-06,10,91,4
2016-10-06 10:40:00,3,1,"[10:40:00,11:00:00)",2016-10-06,10,30,4
2016-10-06 11:00:00,1,0,"[11:00:00,11:20:00)",2016-10-06,11,147,4
2016-10-06 11:00:00,1,1,"[11:00:00,11:20:00)",2016-10-06,11,23,4
2016-10-06 11:00:00,2,0,"[11:00:00,11:20:00)",2016-10-06,11,18,4
2016-10-06 11:00:00,3,0,"[11:00:00,11:20:00)",2016-10-06,11,105,4
2016-10-06 11:00:00,3,1,"[11:00:00,11:20:00)",2016-10-06,11,21,4
2016-10-06 11:20:00,1,0,"[11:20:00,11:40:00)",2016-10-06,11,135,4
2016-10-06 11:20:00,1,1,"[11:20:00,11:40:00)",2016-10-06,11,12,4
2016-10-06 11:20:00,2,0,"[11:20:00,11:40:00)",2016-10-06,11,12,4
2016-10-06 11:20:00,3,0,"[11:20:00,11:40:00)",2016-10-06,11,95,4
2016-10-06 11:20:00,3,1,"[11:20:00,11:40:00)",2016-10-06,11,21,4
2016-10-06 11:40:00,1,0,"[11:40:00,12:00:00)",2016-10-06,11,147,4
2016-10-06 11:40:00,1,1,"[11:40:00,12:00:00)",2016-10-06,11,34,4
2016-10-06 11:40:00,2,0,"[11:40:00,12:00:00)",2016-10-06,11,6,4
2016-10-06 11:40:00,3,0,"[11:40:00,12:00:00)",2016-10-06,11,109,4
2016-10-06 11:40:00,3,1,"[11:40:00,12:00:00)",2016-10-06,11,16,4
2016-10-06 12:00:00,1,0,"[12:00:00,12:20:00)",2016-10-06,12,113,4
2016-10-06 12:00:00,1,1,"[12:00:00,12:20:00)",2016-10-06,12,30,4
2016-10-06 12:00:00,2,0,"[12:00:00,12:20:00)",2016-10-06,12,8,4
2016-10-06 12:00:00,3,0,"[12:00:00,12:20:00)",2016-10-06,12,99,4
2016-10-06 12:00:00,3,1,"[12:00:00,12:20:00)",2016-10-06,12,39,4
2016-10-06 12:20:00,1,0,"[12:20:00,12:40:00)",2016-10-06,12,139,4
2016-10-06 12:20:00,1,1,"[12:20:00,12:40:00)",2016-10-06,12,14,4
2016-10-06 12:20:00,2,0,"[12:20:00,12:40:00)",2016-10-06,12,9,4
2016-10-06 12:20:00,3,0,"[12:20:00,12:40:00)",2016-10-06,12,87,4
2016-10-06 12:20:00,3,1,"[12:20:00,12:40:00)",2016-10-06,12,25,4
2016-10-06 12:40:00,1,0,"[12:40:00,13:00:00)",2016-10-06,12,140,4
2016-10-06 12:40:00,1,1,"[12:40:00,13:00:00)",2016-10-06,12,22,4
2016-10-06 12:40:00,2,0,"[12:40:00,13:00:00)",2016-10-06,12,11,4
2016-10-06 12:40:00,3,0,"[12:40:00,13:00:00)",2016-10-06,12,92,4
2016-10-06 12:40:00,3,1,"[12:40:00,13:00:00)",2016-10-06,12,28,4
2016-10-06 13:00:00,1,0,"[13:00:00,13:20:00)",2016-10-06,13,168,4
2016-10-06 13:00:00,1,1,"[13:00:00,13:20:00)",2016-10-06,13,31,4
2016-10-06 13:00:00,2,0,"[13:00:00,13:20:00)",2016-10-06,13,11,4
2016-10-06 13:00:00,3,0,"[13:00:00,13:20:00)",2016-10-06,13,124,4
2016-10-06 13:00:00,3,1,"[13:00:00,13:20:00)",2016-10-06,13,38,4
2016-10-06 13:20:00,1,0,"[13:20:00,13:40:00)",2016-10-06,13,192,4
2016-10-06 13:20:00,1,1,"[13:20:00,13:40:00)",2016-10-06,13,30,4
2016-10-06 13:20:00,2,0,"[13:20:00,13:40:00)",2016-10-06,13,23,4
2016-10-06 13:20:00,3,0,"[13:20:00,13:40:00)",2016-10-06,13,110,4
2016-10-06 13:20:00,3,1,"[13:20:00,13:40:00)",2016-10-06,13,25,4
2016-10-06 13:40:00,1,0,"[13:40:00,14:00:00)",2016-10-06,13,200,4
2016-10-06 13:40:00,1,1,"[13:40:00,14:00:00)",2016-10-06,13,20,4
2016-10-06 13:40:00,2,0,"[13:40:00,14:00:00)",2016-10-06,13,14,4
2016-10-06 13:40:00,3,0,"[13:40:00,14:00:00)",2016-10-06,13,105,4
2016-10-06 13:40:00,3,1,"[13:40:00,14:00:00)",2016-10-06,13,30,4
2016-10-06 14:00:00,1,0,"[14:00:00,14:20:00)",2016-10-06,14,202,4
2016-10-06 14:00:00,1,1,"[14:00:00,14:20:00)",2016-10-06,14,20,4
2016-10-06 14:00:00,2,0,"[14:00:00,14:20:00)",2016-10-06,14,16,4
2016-10-06 14:00:00,3,0,"[14:00:00,14:20:00)",2016-10-06,14,111,4
2016-10-06 14:00:00,3,1,"[14:00:00,14:20:00)",2016-10-06,14,28,4
2016-10-06 14:20:00,1,0,"[14:20:00,14:40:00)",2016-10-06,14,201,4
2016-10-06 14:20:00,1,1,"[14:20:00,14:40:00)",2016-10-06,14,20,4
2016-10-06 14:20:00,2,0,"[14:20:00,14:40:00)",2016-10-06,14,13,4
2016-10-06 14:20:00,3,0,"[14:20:00,14:40:00)",2016-10-06,14,129,4
2016-10-06 14:20:00,3,1,"[14:20:00,14:40:00)",2016-10-06,14,19,4
2016-10-06 14:40:00,1,0,"[14:40:00,15:00:00)",2016-10-06,14,201,4
2016-10-06 14:40:00,1,1,"[14:40:00,15:00:00)",2016-10-06,14,24,4
2016-10-06 14:40:00,2,0,"[14:40:00,15:00:00)",2016-10-06,14,13,4
2016-10-06 14:40:00,3,0,"[14:40:00,15:00:00)",2016-10-06,14,129,4
2016-10-06 14:40:00,3,1,"[14:40:00,15:00:00)",2016-10-06,14,25,4
2016-10-06 15:00:00,1,0,"[15:00:00,15:20:00)",2016-10-06,15,224,4
2016-10-06 15:00:00,1,1,"[15:00:00,15:20:00)",2016-10-06,15,12,4
2016-10-06 15:00:00,2,0,"[15:00:00,15:20:00)",2016-10-06,15,25,4
2016-10-06 15:00:00,3,0,"[15:00:00,15:20:00)",2016-10-06,15,140,4
2016-10-06 15:00:00,3,1,"[15:00:00,15:20:00)",2016-10-06,15,23,4
2016-10-06 15:20:00,1,0,"[15:20:00,15:40:00)",2016-10-06,15,209,4
2016-10-06 15:20:00,1,1,"[15:20:00,15:40:00)",2016-10-06,15,22,4
2016-10-06 15:20:00,2,0,"[15:20:00,15:40:00)",2016-10-06,15,15,4
2016-10-06 15:20:00,3,0,"[15:20:00,15:40:00)",2016-10-06,15,97,4
2016-10-06 15:20:00,3,1,"[15:20:00,15:40:00)",2016-10-06,15,30,4
2016-10-06 15:40:00,1,0,"[15:40:00,16:00:00)",2016-10-06,15,193,4
2016-10-06 15:40:00,1,1,"[15:40:00,16:00:00)",2016-10-06,15,22,4
2016-10-06 15:40:00,2,0,"[15:40:00,16:00:00)",2016-10-06,15,10,4
2016-10-06 15:40:00,3,0,"[15:40:00,16:00:00)",2016-10-06,15,113,4
2016-10-06 15:40:00,3,1,"[15:40:00,16:00:00)",2016-10-06,15,21,4
2016-10-06 16:00:00,1,0,"[16:00:00,16:20:00)",2016-10-06,16,201,4
2016-10-06 16:00:00,1,1,"[16:00:00,16:20:00)",2016-10-06,16,26,4
2016-10-06 16:00:00,2,0,"[16:00:00,16:20:00)",2016-10-06,16,18,4
2016-10-06 16:00:00,3,0,"[16:00:00,16:20:00)",2016-10-06,16,104,4
2016-10-06 16:00:00,3,1,"[16:00:00,16:20:00)",2016-10-06,16,17,4
2016-10-06 16:20:00,1,0,"[16:20:00,16:40:00)",2016-10-06,16,211,4
2016-10-06 16:20:00,1,1,"[16:20:00,16:40:00)",2016-10-06,16,23,4
2016-10-06 16:20:00,2,0,"[16:20:00,16:40:00)",2016-10-06,16,22,4
2016-10-06 16:20:00,3,0,"[16:20:00,16:40:00)",2016-10-06,16,112,4
2016-10-06 16:20:00,3,1,"[16:20:00,16:40:00)",2016-10-06,16,19,4
2016-10-06 16:40:00,1,0,"[16:40:00,17:00:00)",2016-10-06,16,170,4
2016-10-06 16:40:00,1,1,"[16:40:00,17:00:00)",2016-10-06,16,15,4
2016-10-06 16:40:00,2,0,"[16:40:00,17:00:00)",2016-10-06,16,11,4
2016-10-06 16:40:00,3,0,"[16:40:00,17:00:00)",2016-10-06,16,95,4
2016-10-06 16:40:00,3,1,"[16:40:00,17:00:00)",2016-10-06,16,20,4
2016-10-06 17:00:00,1,0,"[17:00:00,17:20:00)",2016-10-06,17,196,4
2016-10-06 17:00:00,1,1,"[17:00:00,17:20:00)",2016-10-06,17,12,4
2016-10-06 17:00:00,2,0,"[17:00:00,17:20:00)",2016-10-06,17,18,4
2016-10-06 17:00:00,3,0,"[17:00:00,17:20:00)",2016-10-06,17,105,4
2016-10-06 17:00:00,3,1,"[17:00:00,17:20:00)",2016-10-06,17,17,4
2016-10-06 17:20:00,1,0,"[17:20:00,17:40:00)",2016-10-06,17,163,4
2016-10-06 17:20:00,1,1,"[17:20:00,17:40:00)",2016-10-06,17,16,4
2016-10-06 17:20:00,2,0,"[17:20:00,17:40:00)",2016-10-06,17,11,4
2016-10-06 17:20:00,3,0,"[17:20:00,17:40:00)",2016-10-06,17,106,4
2016-10-06 17:20:00,3,1,"[17:20:00,17:40:00)",2016-10-06,17,10,4
2016-10-06 17:40:00,1,0,"[17:40:00,18:00:00)",2016-10-06,17,154,4
2016-10-06 17:40:00,1,1,"[17:40:00,18:00:00)",2016-10-06,17,19,4
2016-10-06 17:40:00,2,0,"[17:40:00,18:00:00)",2016-10-06,17,11,4
2016-10-06 17:40:00,3,0,"[17:40:00,18:00:00)",2016-10-06,17,100,4
2016-10-06 17:40:00,3,1,"[17:40:00,18:00:00)",2016-10-06,17,16,4
2016-10-06 18:00:00,1,0,"[18:00:00,18:20:00)",2016-10-06,18,157,4
2016-10-06 18:00:00,1,1,"[18:00:00,18:20:00)",2016-10-06,18,15,4
2016-10-06 18:00:00,2,0,"[18:00:00,18:20:00)",2016-10-06,18,14,4
2016-10-06 18:00:00,3,0,"[18:00:00,18:20:00)",2016-10-06,18,91,4
2016-10-06 18:00:00,3,1,"[18:00:00,18:20:00)",2016-10-06,18,12,4
2016-10-06 18:20:00,1,0,"[18:20:00,18:40:00)",2016-10-06,18,130,4
2016-10-06 18:20:00,1,1,"[18:20:00,18:40:00)",2016-10-06,18,10,4
2016-10-06 18:20:00,2,0,"[18:20:00,18:40:00)",2016-10-06,18,5,4
2016-10-06 18:20:00,3,0,"[18:20:00,18:40:00)",2016-10-06,18,80,4
2016-10-06 18:20:00,3,1,"[18:20:00,18:40:00)",2016-10-06,18,12,4
2016-10-06 18:40:00,1,0,"[18:40:00,19:00:00)",2016-10-06,18,140,4
2016-10-06 18:40:00,1,1,"[18:40:00,19:00:00)",2016-10-06,18,17,4
2016-10-06 18:40:00,2,0,"[18:40:00,19:00:00)",2016-10-06,18,8,4
2016-10-06 18:40:00,3,0,"[18:40:00,19:00:00)",2016-10-06,18,62,4
2016-10-06 18:40:00,3,1,"[18:40:00,19:00:00)",2016-10-06,18,3,4
2016-10-06 19:00:00,1,0,"[19:00:00,19:20:00)",2016-10-06,19,156,4
2016-10-06 19:00:00,1,1,"[19:00:00,19:20:00)",2016-10-06,19,2,4
2016-10-06 19:00:00,2,0,"[19:00:00,19:20:00)",2016-10-06,19,11,4
2016-10-06 19:00:00,3,0,"[19:00:00,19:20:00)",2016-10-06,19,64,4
2016-10-06 19:00:00,3,1,"[19:00:00,19:20:00)",2016-10-06,19,10,4
2016-10-06 19:20:00,1,0,"[19:20:00,19:40:00)",2016-10-06,19,140,4
2016-10-06 19:20:00,1,1,"[19:20:00,19:40:00)",2016-10-06,19,11,4
2016-10-06 19:20:00,2,0,"[19:20:00,19:40:00)",2016-10-06,19,9,4
2016-10-06 19:20:00,3,0,"[19:20:00,19:40:00)",2016-10-06,19,90,4
2016-10-06 19:20:00,3,1,"[19:20:00,19:40:00)",2016-10-06,19,10,4
2016-10-06 19:40:00,1,0,"[19:40:00,20:00:00)",2016-10-06,19,133,4
2016-10-06 19:40:00,1,1,"[19:40:00,20:00:00)",2016-10-06,19,13,4
2016-10-06 19:40:00,2,0,"[19:40:00,20:00:00)",2016-10-06,19,14,4
2016-10-06 19:40:00,3,0,"[19:40:00,20:00:00)",2016-10-06,19,125,4
2016-10-06 19:40:00,3,1,"[19:40:00,20:00:00)",2016-10-06,19,9,4
2016-10-06 20:00:00,1,0,"[20:00:00,20:20:00)",2016-10-06,20,145,4
2016-10-06 20:00:00,1,1,"[20:00:00,20:20:00)",2016-10-06,20,12,4
2016-10-06 20:00:00,2,0,"[20:00:00,20:20:00)",2016-10-06,20,10,4
2016-10-06 20:00:00,3,0,"[20:00:00,20:20:00)",2016-10-06,20,102,4
2016-10-06 20:00:00,3,1,"[20:00:00,20:20:00)",2016-10-06,20,8,4
2016-10-06 20:20:00,1,0,"[20:20:00,20:40:00)",2016-10-06,20,126,4
2016-10-06 20:20:00,1,1,"[20:20:00,20:40:00)",2016-10-06,20,6,4
2016-10-06 20:20:00,2,0,"[20:20:00,20:40:00)",2016-10-06,20,4,4
2016-10-06 20:20:00,3,0,"[20:20:00,20:40:00)",2016-10-06,20,109,4
2016-10-06 20:20:00,3,1,"[20:20:00,20:40:00)",2016-10-06,20,8,4
2016-10-06 20:40:00,1,0,"[20:40:00,21:00:00)",2016-10-06,20,85,4
2016-10-06 20:40:00,1,1,"[20:40:00,21:00:00)",2016-10-06,20,4,4
2016-10-06 20:40:00,2,0,"[20:40:00,21:00:00)",2016-10-06,20,3,4
2016-10-06 20:40:00,3,0,"[20:40:00,21:00:00)",2016-10-06,20,79,4
2016-10-06 20:40:00,3,1,"[20:40:00,21:00:00)",2016-10-06,20,12,4
2016-10-06 21:00:00,1,0,"[21:00:00,21:20:00)",2016-10-06,21,53,4
2016-10-06 21:00:00,1,1,"[21:00:00,21:20:00)",2016-10-06,21,5,4
2016-10-06 21:00:00,2,0,"[21:00:00,21:20:00)",2016-10-06,21,1,4
2016-10-06 21:00:00,3,0,"[21:00:00,21:20:00)",2016-10-06,21,59,4
2016-10-06 21:00:00,3,1,"[21:00:00,21:20:00)",2016-10-06,21,11,4
2016-10-06 21:20:00,1,0,"[21:20:00,21:40:00)",2016-10-06,21,66,4
2016-10-06 21:20:00,1,1,"[21:20:00,21:40:00)",2016-10-06,21,13,4
2016-10-06 21:20:00,2,0,"[21:20:00,21:40:00)",2016-10-06,21,2,4
2016-10-06 21:20:00,3,0,"[21:20:00,21:40:00)",2016-10-06,21,83,4
2016-10-06 21:20:00,3,1,"[21:20:00,21:40:00)",2016-10-06,21,4,4
2016-10-06 21:40:00,1,0,"[21:40:00,22:00:00)",2016-10-06,21,63,4
2016-10-06 21:40:00,1,1,"[21:40:00,22:00:00)",2016-10-06,21,9,4
2016-10-06 21:40:00,3,0,"[21:40:00,22:00:00)",2016-10-06,21,43,4
2016-10-06 21:40:00,3,1,"[21:40:00,22:00:00)",2016-10-06,21,8,4
2016-10-06 22:00:00,1,0,"[22:00:00,22:20:00)",2016-10-06,22,36,4
2016-10-06 22:00:00,1,1,"[22:00:00,22:20:00)",2016-10-06,22,4,4
2016-10-06 22:00:00,2,0,"[22:00:00,22:20:00)",2016-10-06,22,2,4
2016-10-06 22:00:00,3,0,"[22:00:00,22:20:00)",2016-10-06,22,39,4
2016-10-06 22:00:00,3,1,"[22:00:00,22:20:00)",2016-10-06,22,9,4
2016-10-06 22:20:00,1,0,"[22:20:00,22:40:00)",2016-10-06,22,33,4
2016-10-06 22:20:00,1,1,"[22:20:00,22:40:00)",2016-10-06,22,5,4
2016-10-06 22:20:00,2,0,"[22:20:00,22:40:00)",2016-10-06,22,1,4
2016-10-06 22:20:00,3,0,"[22:20:00,22:40:00)",2016-10-06,22,51,4
2016-10-06 22:20:00,3,1,"[22:20:00,22:40:00)",2016-10-06,22,9,4
2016-10-06 22:40:00,1,0,"[22:40:00,23:00:00)",2016-10-06,22,22,4
2016-10-06 22:40:00,1,1,"[22:40:00,23:00:00)",2016-10-06,22,2,4
2016-10-06 22:40:00,2,0,"[22:40:00,23:00:00)",2016-10-06,22,1,4
2016-10-06 22:40:00,3,0,"[22:40:00,23:00:00)",2016-10-06,22,31,4
2016-10-06 22:40:00,3,1,"[22:40:00,23:00:00)",2016-10-06,22,4,4
2016-10-06 23:00:00,1,0,"[23:00:00,23:20:00)",2016-10-06,23,9,4
2016-10-06 23:00:00,1,1,"[23:00:00,23:20:00)",2016-10-06,23,9,4
2016-10-06 23:00:00,2,0,"[23:00:00,23:20:00)",2016-10-06,23,1,4
2016-10-06 23:00:00,3,0,"[23:00:00,23:20:00)",2016-10-06,23,32,4
2016-10-06 23:00:00,3,1,"[23:00:00,23:20:00)",2016-10-06,23,6,4
2016-10-06 23:20:00,1,0,"[23:20:00,23:40:00)",2016-10-06,23,26,4
2016-10-06 23:20:00,1,1,"[23:20:00,23:40:00)",2016-10-06,23,7,4
2016-10-06 23:20:00,3,0,"[23:20:00,23:40:00)",2016-10-06,23,47,4
2016-10-06 23:20:00,3,1,"[23:20:00,23:40:00)",2016-10-06,23,5,4
2016-10-06 23:40:00,1,0,"[23:40:00,00:00:00)",2016-10-06,23,25,4
2016-10-06 23:40:00,1,1,"[23:40:00,00:00:00)",2016-10-06,23,2,4
2016-10-06 23:40:00,3,0,"[23:40:00,00:00:00)",2016-10-06,23,20,4
2016-10-06 23:40:00,3,1,"[23:40:00,00:00:00)",2016-10-06,23,6,4
2016-10-07 00:00:00,1,0,"[00:00:00,00:20:00)",2016-10-07,0,17,5
2016-10-07 00:00:00,1,1,"[00:00:00,00:20:00)",2016-10-07,0,21,5
2016-10-07 00:00:00,3,0,"[00:00:00,00:20:00)",2016-10-07,0,17,5
2016-10-07 00:00:00,3,1,"[00:00:00,00:20:00)",2016-10-07,0,45,5
2016-10-07 00:20:00,1,0,"[00:20:00,00:40:00)",2016-10-07,0,15,5
2016-10-07 00:20:00,1,1,"[00:20:00,00:40:00)",2016-10-07,0,15,5
2016-10-07 00:20:00,3,0,"[00:20:00,00:40:00)",2016-10-07,0,22,5
2016-10-07 00:20:00,3,1,"[00:20:00,00:40:00)",2016-10-07,0,47,5
2016-10-07 00:40:00,1,0,"[00:40:00,01:00:00)",2016-10-07,0,9,5
2016-10-07 00:40:00,1,1,"[00:40:00,01:00:00)",2016-10-07,0,20,5
2016-10-07 00:40:00,3,0,"[00:40:00,01:00:00)",2016-10-07,0,26,5
2016-10-07 00:40:00,3,1,"[00:40:00,01:00:00)",2016-10-07,0,22,5
2016-10-07 01:00:00,1,0,"[01:00:00,01:20:00)",2016-10-07,1,15,5
2016-10-07 01:00:00,3,0,"[01:00:00,01:20:00)",2016-10-07,1,17,5
2016-10-07 01:00:00,3,1,"[01:00:00,01:20:00)",2016-10-07,1,4,5
2016-10-07 01:20:00,1,0,"[01:20:00,01:40:00)",2016-10-07,1,10,5
2016-10-07 01:20:00,1,1,"[01:20:00,01:40:00)",2016-10-07,1,5,5
2016-10-07 01:20:00,3,0,"[01:20:00,01:40:00)",2016-10-07,1,25,5
2016-10-07 01:20:00,3,1,"[01:20:00,01:40:00)",2016-10-07,1,2,5
2016-10-07 01:40:00,1,0,"[01:40:00,02:00:00)",2016-10-07,1,10,5
2016-10-07 01:40:00,1,1,"[01:40:00,02:00:00)",2016-10-07,1,2,5
2016-10-07 01:40:00,3,0,"[01:40:00,02:00:00)",2016-10-07,1,20,5
2016-10-07 01:40:00,3,1,"[01:40:00,02:00:00)",2016-10-07,1,2,5
2016-10-07 02:00:00,1,0,"[02:00:00,02:20:00)",2016-10-07,2,13,5
2016-10-07 02:00:00,1,1,"[02:00:00,02:20:00)",2016-10-07,2,3,5
2016-10-07 02:00:00,3,0,"[02:00:00,02:20:00)",2016-10-07,2,14,5
2016-10-07 02:00:00,3,1,"[02:00:00,02:20:00)",2016-10-07,2,3,5
2016-10-07 02:20:00,1,0,"[02:20:00,02:40:00)",2016-10-07,2,9,5
2016-10-07 02:20:00,1,1,"[02:20:00,02:40:00)",2016-10-07,2,6,5
2016-10-07 02:20:00,3,0,"[02:20:00,02:40:00)",2016-10-07,2,19,5
2016-10-07 02:20:00,3,1,"[02:20:00,02:40:00)",2016-10-07,2,2,5
2016-10-07 02:40:00,1,0,"[02:40:00,03:00:00)",2016-10-07,2,8,5
2016-10-07 02:40:00,1,1,"[02:40:00,03:00:00)",2016-10-07,2,4,5
2016-10-07 02:40:00,3,0,"[02:40:00,03:00:00)",2016-10-07,2,19,5
2016-10-07 02:40:00,3,1,"[02:40:00,03:00:00)",2016-10-07,2,1,5
2016-10-07 03:00:00,1,0,"[03:00:00,03:20:00)",2016-10-07,3,9,5
2016-10-07 03:00:00,1,1,"[03:00:00,03:20:00)",2016-10-07,3,4,5
2016-10-07 03:00:00,3,0,"[03:00:00,03:20:00)",2016-10-07,3,20,5
2016-10-07 03:00:00,3,1,"[03:00:00,03:20:00)",2016-10-07,3,1,5
2016-10-07 03:20:00,1,0,"[03:20:00,03:40:00)",2016-10-07,3,9,5
2016-10-07 03:20:00,1,1,"[03:20:00,03:40:00)",2016-10-07,3,8,5
2016-10-07 03:20:00,3,0,"[03:20:00,03:40:00)",2016-10-07,3,14,5
2016-10-07 03:20:00,3,1,"[03:20:00,03:40:00)",2016-10-07,3,3,5
2016-10-07 03:40:00,1,0,"[03:40:00,04:00:00)",2016-10-07,3,10,5
2016-10-07 03:40:00,1,1,"[03:40:00,04:00:00)",2016-10-07,3,9,5
2016-10-07 03:40:00,3,0,"[03:40:00,04:00:00)",2016-10-07,3,16,5
2016-10-07 03:40:00,3,1,"[03:40:00,04:00:00)",2016-10-07,3,5,5
2016-10-07 04:00:00,1,0,"[04:00:00,04:20:00)",2016-10-07,4,17,5
2016-10-07 04:00:00,1,1,"[04:00:00,04:20:00)",2016-10-07,4,11,5
2016-10-07 04:00:00,3,0,"[04:00:00,04:20:00)",2016-10-07,4,23,5
2016-10-07 04:00:00,3,1,"[04:00:00,04:20:00)",2016-10-07,4,3,5
2016-10-07 04:20:00,1,0,"[04:20:00,04:40:00)",2016-10-07,4,10,5
2016-10-07 04:20:00,1,1,"[04:20:00,04:40:00)",2016-10-07,4,10,5
2016-10-07 04:20:00,3,0,"[04:20:00,04:40:00)",2016-10-07,4,19,5
2016-10-07 04:20:00,3,1,"[04:20:00,04:40:00)",2016-10-07,4,6,5
2016-10-07 04:40:00,1,0,"[04:40:00,05:00:00)",2016-10-07,4,17,5
2016-10-07 04:40:00,1,1,"[04:40:00,05:00:00)",2016-10-07,4,11,5
2016-10-07 04:40:00,3,0,"[04:40:00,05:00:00)",2016-10-07,4,9,5
2016-10-07 04:40:00,3,1,"[04:40:00,05:00:00)",2016-10-07,4,6,5
2016-10-07 05:00:00,1,0,"[05:00:00,05:20:00)",2016-10-07,5,11,5
2016-10-07 05:00:00,1,1,"[05:00:00,05:20:00)",2016-10-07,5,19,5
2016-10-07 05:00:00,3,0,"[05:00:00,05:20:00)",2016-10-07,5,12,5
2016-10-07 05:00:00,3,1,"[05:00:00,05:20:00)",2016-10-07,5,5,5
2016-10-07 05:20:00,1,0,"[05:20:00,05:40:00)",2016-10-07,5,20,5
2016-10-07 05:20:00,1,1,"[05:20:00,05:40:00)",2016-10-07,5,12,5
2016-10-07 05:20:00,3,0,"[05:20:00,05:40:00)",2016-10-07,5,19,5
2016-10-07 05:20:00,3,1,"[05:20:00,05:40:00)",2016-10-07,5,8,5
2016-10-07 05:40:00,1,0,"[05:40:00,06:00:00)",2016-10-07,5,27,5
2016-10-07 05:40:00,1,1,"[05:40:00,06:00:00)",2016-10-07,5,21,5
2016-10-07 05:40:00,2,0,"[05:40:00,06:00:00)",2016-10-07,5,2,5
2016-10-07 05:40:00,3,0,"[05:40:00,06:00:00)",2016-10-07,5,30,5
2016-10-07 05:40:00,3,1,"[05:40:00,06:00:00)",2016-10-07,5,11,5
2016-10-07 06:00:00,1,0,"[06:00:00,06:20:00)",2016-10-07,6,40,5
2016-10-07 06:00:00,1,1,"[06:00:00,06:20:00)",2016-10-07,6,17,5
2016-10-07 06:00:00,2,0,"[06:00:00,06:20:00)",2016-10-07,6,1,5
2016-10-07 06:00:00,3,0,"[06:00:00,06:20:00)",2016-10-07,6,53,5
2016-10-07 06:00:00,3,1,"[06:00:00,06:20:00)",2016-10-07,6,10,5
2016-10-07 06:20:00,1,0,"[06:20:00,06:40:00)",2016-10-07,6,53,5
2016-10-07 06:20:00,1,1,"[06:20:00,06:40:00)",2016-10-07,6,23,5
