time,tollgate_id,direction,time_window,date,hour,volume,weekday,volume_anterior,media_volume,desvio_padrao
2016-10-02 06:20:00,1,0,"[06:20:00,06:40:00)",2016-10-02,6,79,7,64.0,26.75,34.893886761628224
2016-10-02 06:20:00,1,1,"[06:20:00,06:40:00)",2016-10-02,6,30,7,10.0,37.5,7.937253933193772
2016-10-02 06:20:00,3,0,"[06:20:00,06:40:00)",2016-10-02,6,47,7,36.0,43.75,3.5939764421413045
2016-10-02 06:20:00,3,1,"[06:20:00,06:40:00)",2016-10-02,6,16,7,4.0,30.25,11.615363389350618
2016-10-02 06:40:00,1,0,"[06:40:00,07:00:00)",2016-10-02,6,73,7,79.0,31.5,28.431203515386635
2016-10-02 06:40:00,1,1,"[06:40:00,07:00:00)",2016-10-02,6,17,7,30.0,47.0,20.215505600075073
2016-10-02 06:40:00,3,0,"[06:40:00,07:00:00)",2016-10-02,6,61,7,47.0,66.75,6.55108133567785
2016-10-02 06:40:00,3,1,"[06:40:00,07:00:00)",2016-10-02,6,8,7,16.0,35.0,18.708286933869704
2016-10-02 07:00:00,1,0,"[07:00:00,07:20:00)",2016-10-02,7,163,7,73.0,57.0,70.73424441763221
2016-10-02 07:00:00,1,1,"[07:00:00,07:20:00)",2016-10-02,7,18,7,17.0,46.25,23.41473894793619
2016-10-02 07:00:00,3,0,"[07:00:00,07:20:00)",2016-10-02,7,74,7,61.0,79.25,18.874586088176873
2016-10-02 07:00:00,3,1,"[07:00:00,07:20:00)",2016-10-02,7,12,7,8.0,37.5,17.540429489230494
2016-10-02 07:20:00,1,0,"[07:20:00,07:40:00)",2016-10-02,7,164,7,163.0,59.75,69.54315207121402
2016-10-02 07:20:00,1,1,"[07:20:00,07:40:00)",2016-10-02,7,19,7,18.0,57.75,29.68024034044648
2016-10-02 07:20:00,3,0,"[07:20:00,07:40:00)",2016-10-02,7,94,7,74.0,90.5,14.153915830374764
2016-10-02 07:20:00,3,1,"[07:20:00,07:40:00)",2016-10-02,7,16,7,12.0,50.0,24.385788210895843
2016-10-02 07:40:00,1,0,"[07:40:00,08:00:00)",2016-10-02,7,168,7,164.0,71.75,64.85560885536424
2016-10-02 07:40:00,1,1,"[07:40:00,08:00:00)",2016-10-02,7,21,7,19.0,54.5,31.38470965295043
2016-10-02 07:40:00,3,0,"[07:40:00,08:00:00)",2016-10-02,7,95,7,94.0,91.75,14.974979131871937
2016-10-02 07:40:00,3,1,"[07:40:00,08:00:00)",2016-10-02,7,14,7,16.0,67.75,40.844216236818646
2016-10-02 08:00:00,1,0,"[08:00:00,08:20:00)",2016-10-02,8,203,7,168.0,78.25,83.4640641234298
2016-10-02 08:00:00,1,1,"[08:00:00,08:20:00)",2016-10-02,8,19,7,21.0,70.25,45.17650569340957
2016-10-02 08:00:00,3,0,"[08:00:00,08:20:00)",2016-10-02,8,133,7,95.0,117.25,23.41473894793619
2016-10-02 08:00:00,3,1,"[08:00:00,08:20:00)",2016-10-02,8,13,7,14.0,80.5,46.76537180435969
2016-10-02 08:20:00,1,0,"[08:20:00,08:40:00)",2016-10-02,8,237,7,203.0,90.0,98.02380663219861
2016-10-02 08:20:00,1,1,"[08:20:00,08:40:00)",2016-10-02,8,13,7,19.0,75.5,46.22048607850563
2016-10-02 08:20:00,2,0,"[08:20:00,08:40:00)",2016-10-02,8,15,7,3.0,74.0,42.44997055358225
2016-10-02 08:20:00,3,0,"[08:20:00,08:40:00)",2016-10-02,8,141,7,133.0,124.75,30.037476591751176
2016-10-02 08:20:00,3,1,"[08:20:00,08:40:00)",2016-10-02,8,14,7,13.0,78.5,45.27324449016954
2016-10-02 08:40:00,1,0,"[08:40:00,09:00:00)",2016-10-02,8,277,7,237.0,99.25,118.71078299800739
2016-10-02 08:40:00,1,1,"[08:40:00,09:00:00)",2016-10-02,8,6,7,13.0,70.25,46.255630287926394
2016-10-02 08:40:00,2,0,"[08:40:00,09:00:00)",2016-10-02,8,18,7,15.0,80.0,42.40283009422838
2016-10-02 08:40:00,3,0,"[08:40:00,09:00:00)",2016-10-02,8,146,7,141.0,125.75,23.0416289933387
2016-10-02 08:40:00,3,1,"[08:40:00,09:00:00)",2016-10-02,8,8,7,14.0,79.75,49.81549290465099
2016-10-02 09:00:00,1,0,"[09:00:00,09:20:00)",2016-10-02,9,266,7,277.0,100.75,110.24329155705274
2016-10-02 09:00:00,1,1,"[09:00:00,09:20:00)",2016-10-02,9,14,7,6.0,87.25,50.129000256006165
2016-10-02 09:00:00,2,0,"[09:00:00,09:20:00)",2016-10-02,9,14,7,18.0,74.5,47.40253157796532
2016-10-02 09:00:00,3,0,"[09:00:00,09:20:00)",2016-10-02,9,175,7,146.0,125.0,36.505707316345294
2016-10-02 09:00:00,3,1,"[09:00:00,09:20:00)",2016-10-02,9,24,7,8.0,87.0,42.00793575821915
2016-10-02 09:20:00,1,0,"[09:20:00,09:40:00)",2016-10-02,9,271,7,266.0,100.25,113.86358797555374
2016-10-02 09:20:00,1,1,"[09:20:00,09:40:00)",2016-10-02,9,9,7,14.0,78.25,46.585942085569116
2016-10-02 09:20:00,2,0,"[09:20:00,09:40:00)",2016-10-02,9,11,7,14.0,79.0,45.67274898667694
2016-10-02 09:20:00,3,0,"[09:20:00,09:40:00)",2016-10-02,9,161,7,175.0,125.5,27.477263328068172
2016-10-02 09:20:00,3,1,"[09:20:00,09:40:00)",2016-10-02,9,20,7,24.0,88.0,50.093246384451206
2016-10-02 09:40:00,1,0,"[09:40:00,10:00:00)",2016-10-02,9,211,7,271.0,87.25,82.57673199313875
2016-10-02 09:40:00,1,1,"[09:40:00,10:00:00)",2016-10-02,9,8,7,9.0,71.5,44.45597072760118
2016-10-02 09:40:00,2,0,"[09:40:00,10:00:00)",2016-10-02,9,8,7,11.0,67.0,39.69046904904669
2016-10-02 09:40:00,3,0,"[09:40:00,10:00:00)",2016-10-02,9,147,7,161.0,106.5,31.267661675710045
2016-10-02 09:40:00,3,1,"[09:40:00,10:00:00)",2016-10-02,9,13,7,20.0,73.75,41.41155233345723
2016-10-02 10:00:00,1,0,"[10:00:00,10:20:00)",2016-10-02,10,130,7,211.0,61.5,46.543886100467944
2016-10-02 10:00:00,1,1,"[10:00:00,10:20:00)",2016-10-02,10,8,7,8.0,63.75,37.75689782454768
2016-10-02 10:00:00,3,0,"[10:00:00,10:20:00)",2016-10-02,10,159,7,147.0,116.75,28.27690459249975
2016-10-02 10:00:00,3,1,"[10:00:00,10:20:00)",2016-10-02,10,15,7,13.0,77.25,43.022281049087425
2016-10-02 10:20:00,1,0,"[10:20:00,10:40:00)",2016-10-02,10,152,7,130.0,74.75,52.16240664182076
2016-10-02 10:20:00,1,1,"[10:20:00,10:40:00)",2016-10-02,10,10,7,8.0,79.5,46.47938611183815
2016-10-02 10:20:00,3,0,"[10:20:00,10:40:00)",2016-10-02,10,156,7,159.0,107.5,37.634204300520736
2016-10-02 10:20:00,3,1,"[10:20:00,10:40:00)",2016-10-02,10,16,7,15.0,84.0,50.444689181980955
2016-10-02 10:40:00,1,0,"[10:40:00,11:00:00)",2016-10-02,10,194,7,152.0,85.0,72.99771685927352
2016-10-02 10:40:00,1,1,"[10:40:00,11:00:00)",2016-10-02,10,10,7,10.0,63.25,40.77070026379238
2016-10-02 10:40:00,2,0,"[10:40:00,11:00:00)",2016-10-02,10,10,7,8.0,61.0,36.742346141747674
2016-10-02 10:40:00,3,0,"[10:40:00,11:00:00)",2016-10-02,10,111,7,156.0,97.25,19.72097022630141
2016-10-02 10:40:00,3,1,"[10:40:00,11:00:00)",2016-10-02,10,19,7,16.0,78.0,40.53804797142227
2016-10-02 11:00:00,1,0,"[11:00:00,11:20:00)",2016-10-02,11,160,7,194.0,75.75,56.61787114801592
2016-10-02 11:00:00,1,1,"[11:00:00,11:20:00)",2016-10-02,11,14,7,10.0,63.0,34.737107920301405
2016-10-02 11:00:00,2,0,"[11:00:00,11:20:00)",2016-10-02,11,4,7,10.0,54.0,34.14674215792775
2016-10-02 11:00:00,3,0,"[11:00:00,11:20:00)",2016-10-02,11,52,7,111.0,82.25,34.50966048321349
2016-10-02 11:00:00,3,1,"[11:00:00,11:20:00)",2016-10-02,11,19,7,19.0,66.75,35.984950558068945
2016-10-02 11:20:00,1,0,"[11:20:00,11:40:00)",2016-10-02,11,154,7,160.0,69.75,57.16861026822325
2016-10-02 11:20:00,1,1,"[11:20:00,11:40:00)",2016-10-02,11,10,7,14.0,63.75,38.577843381920665
2016-10-02 11:20:00,2,0,"[11:20:00,11:40:00)",2016-10-02,11,12,7,4.0,57.25,33.48009358808106
2016-10-02 11:20:00,3,0,"[11:20:00,11:40:00)",2016-10-02,11,56,7,52.0,76.25,22.544400635190993
2016-10-02 11:20:00,3,1,"[11:20:00,11:40:00)",2016-10-02,11,14,7,19.0,70.0,38.13135192987524
2016-10-02 11:40:00,1,0,"[11:40:00,12:00:00)",2016-10-02,11,158,7,154.0,59.75,65.51526539669972
2016-10-02 11:40:00,1,1,"[11:40:00,12:00:00)",2016-10-02,11,10,7,10.0,60.0,34.63139231006073
2016-10-02 11:40:00,2,0,"[11:40:00,12:00:00)",2016-10-02,11,7,7,12.0,47.0,26.783079235467557
2016-10-02 11:40:00,3,0,"[11:40:00,12:00:00)",2016-10-02,11,56,7,56.0,76.25,15.585784121008048
2016-10-02 11:40:00,3,1,"[11:40:00,12:00:00)",2016-10-02,11,26,7,14.0,64.25,27.183021661814326
2016-10-02 12:00:00,1,0,"[12:00:00,12:20:00)",2016-10-02,12,146,7,158.0,71.25,50.162236792232456
2016-10-02 12:00:00,1,1,"[12:00:00,12:20:00)",2016-10-02,12,14,7,10.0,71.5,38.40572873934304
2016-10-02 12:00:00,2,0,"[12:00:00,12:20:00)",2016-10-02,12,9,7,7.0,53.5,29.80492129386242
2016-10-02 12:00:00,3,0,"[12:00:00,12:20:00)",2016-10-02,12,84,7,56.0,89.5,6.95221787153807
2016-10-02 12:00:00,3,1,"[12:00:00,12:20:00)",2016-10-02,12,17,7,26.0,84.0,48.062459362791664
2016-10-02 12:20:00,1,0,"[12:20:00,12:40:00)",2016-10-02,12,144,7,146.0,70.75,49.90240475167504
2016-10-02 12:20:00,1,1,"[12:20:00,12:40:00)",2016-10-02,12,10,7,14.0,66.25,38.66415221709467
2016-10-02 12:20:00,2,0,"[12:20:00,12:40:00)",2016-10-02,12,3,7,9.0,51.0,32.03123475609393
2016-10-02 12:20:00,3,0,"[12:20:00,12:40:00)",2016-10-02,12,81,7,84.0,92.25,12.658988901172162
2016-10-02 12:20:00,3,1,"[12:20:00,12:40:00)",2016-10-02,12,10,7,17.0,71.25,41.532116087031575
2016-10-02 12:40:00,1,0,"[12:40:00,13:00:00)",2016-10-02,12,172,7,144.0,77.75,62.89872812704562
2016-10-02 12:40:00,1,1,"[12:40:00,13:00:00)",2016-10-02,12,7,7,10.0,65.25,40.06973088670965
2016-10-02 12:40:00,2,0,"[12:40:00,13:00:00)",2016-10-02,12,4,7,3.0,49.0,30.033314835362415
2016-10-02 12:40:00,3,0,"[12:40:00,13:00:00)",2016-10-02,12,101,7,81.0,104.0,2.160246899469287
2016-10-02 12:40:00,3,1,"[12:40:00,13:00:00)",2016-10-02,12,15,7,10.0,80.25,44.88039661143827
2016-10-02 13:00:00,1,0,"[13:00:00,13:20:00)",2016-10-02,13,175,7,172.0,83.0,62.07522318391883
2016-10-02 13:00:00,1,1,"[13:00:00,13:20:00)",2016-10-02,13,11,7,7.0,78.75,45.67548576643712
2016-10-02 13:00:00,2,0,"[13:00:00,13:20:00)",2016-10-02,13,12,7,4.0,55.25,29.590257405661976
2016-10-02 13:00:00,3,0,"[13:00:00,13:20:00)",2016-10-02,13,125,7,101.0,111.0,10.862780491200215
2016-10-02 13:00:00,3,1,"[13:00:00,13:20:00)",2016-10-02,13,12,7,15.0,97.75,58.09403296954573
2016-10-02 13:20:00,1,0,"[13:20:00,13:40:00)",2016-10-02,13,193,7,175.0,86.0,71.45628033979938
2016-10-02 13:20:00,1,1,"[13:20:00,13:40:00)",2016-10-02,13,19,7,11.0,84.25,43.591857037754195
2016-10-02 13:20:00,2,0,"[13:20:00,13:40:00)",2016-10-02,13,9,7,12.0,55.5,34.07345007480164
2016-10-02 13:20:00,3,0,"[13:20:00,13:40:00)",2016-10-02,13,161,7,125.0,123.75,31.731950249971504
2016-10-02 13:20:00,3,1,"[13:20:00,13:40:00)",2016-10-02,13,18,7,12.0,99.0,59.81638571495272
2016-10-02 13:40:00,1,0,"[13:40:00,14:00:00)",2016-10-02,13,202,7,193.0,85.5,78.50902283601972
2016-10-02 13:40:00,1,1,"[13:40:00,14:00:00)",2016-10-02,13,12,7,19.0,86.0,49.9799959983992
2016-10-02 13:40:00,2,0,"[13:40:00,14:00:00)",2016-10-02,13,6,7,9.0,56.75,38.5
2016-10-02 13:40:00,3,0,"[13:40:00,14:00:00)",2016-10-02,13,152,7,161.0,131.0,18.129166187849528
2016-10-02 13:40:00,3,1,"[13:40:00,14:00:00)",2016-10-02,13,15,7,18.0,100.25,58.82955606382447
2016-10-02 14:00:00,1,0,"[14:00:00,14:20:00)",2016-10-02,14,158,7,202.0,82.25,51.61637337124723
2016-10-02 14:00:00,1,1,"[14:00:00,14:20:00)",2016-10-02,14,14,7,12.0,79.5,44.313278672048924
2016-10-02 14:00:00,2,0,"[14:00:00,14:20:00)",2016-10-02,14,5,7,6.0,51.0,30.735430152621365
2016-10-02 14:00:00,3,0,"[14:00:00,14:20:00)",2016-10-02,14,158,7,152.0,130.0,21.41650453894535
2016-10-02 14:00:00,3,1,"[14:00:00,14:20:00)",2016-10-02,14,11,7,15.0,98.75,59.45516518071972
2016-10-02 14:20:00,1,0,"[14:20:00,14:40:00)",2016-10-02,14,183,7,158.0,85.0,66.3576169955894
2016-10-02 14:20:00,1,1,"[14:20:00,14:40:00)",2016-10-02,14,13,7,14.0,81.5,45.785732857881975
2016-10-02 14:20:00,2,0,"[14:20:00,14:40:00)",2016-10-02,14,3,7,5.0,55.5,37.5099986670221
2016-10-02 14:20:00,3,0,"[14:20:00,14:40:00)",2016-10-02,14,163,7,158.0,132.75,31.457643480294795
2016-10-02 14:20:00,3,1,"[14:20:00,14:40:00)",2016-10-02,14,26,7,11.0,104.0,52.61812108643434
2016-10-02 14:40:00,1,0,"[14:40:00,15:00:00)",2016-10-02,14,183,7,183.0,95.0,60.26054541184749
2016-10-02 14:40:00,1,1,"[14:40:00,15:00:00)",2016-10-02,14,11,7,13.0,77.25,44.73905825264244
2016-10-02 14:40:00,2,0,"[14:40:00,15:00:00)",2016-10-02,14,9,7,3.0,57.75,35.453020557727754
2016-10-02 14:40:00,3,0,"[14:40:00,15:00:00)",2016-10-02,14,175,7,163.0,146.75,27.183021661814323
2016-10-02 14:40:00,3,1,"[14:40:00,15:00:00)",2016-10-02,14,17,7,26.0,95.25,59.62312191311913
2016-10-02 15:00:00,1,0,"[15:00:00,15:20:00)",2016-10-02,15,182,7,183.0,88.5,62.676417681081084
2016-10-02 15:00:00,1,1,"[15:00:00,15:20:00)",2016-10-02,15,11,7,11.0,75.0,45.58508528016593
2016-10-02 15:00:00,2,0,"[15:00:00,15:20:00)",2016-10-02,15,8,7,9.0,63.5,37.995613781944186
2016-10-02 15:00:00,3,0,"[15:00:00,15:20:00)",2016-10-02,15,147,7,175.0,127.75,18.909873963972718
2016-10-02 15:00:00,3,1,"[15:00:00,15:20:00)",2016-10-02,15,20,7,17.0,94.75,52.86066590575643
2016-10-02 15:20:00,1,0,"[15:20:00,15:40:00)",2016-10-02,15,170,7,182.0,84.0,58.37236789212284
2016-10-02 15:20:00,1,1,"[15:20:00,15:40:00)",2016-10-02,15,14,7,11.0,81.75,46.59309677051598
2016-10-02 15:20:00,2,0,"[15:20:00,15:40:00)",2016-10-02,15,6,7,8.0,64.0,42.339894504670966
2016-10-02 15:20:00,3,0,"[15:20:00,15:40:00)",2016-10-02,15,150,7,147.0,128.25,18.025444978326234
2016-10-02 15:20:00,3,1,"[15:20:00,15:40:00)",2016-10-02,15,18,7,20.0,91.5,51.56549233741495
2016-10-02 15:40:00,1,0,"[15:40:00,16:00:00)",2016-10-02,15,167,7,170.0,86.25,55.451931135594066
2016-10-02 15:40:00,1,1,"[15:40:00,16:00:00)",2016-10-02,15,18,7,14.0,84.25,44.5374374356376
2016-10-02 15:40:00,2,0,"[15:40:00,16:00:00)",2016-10-02,15,12,7,6.0,56.25,29.635283025474887
2016-10-02 15:40:00,3,0,"[15:40:00,16:00:00)",2016-10-02,15,102,7,150.0,113.5,11.902380714238083
2016-10-02 15:40:00,3,1,"[15:40:00,16:00:00)",2016-10-02,15,26,7,18.0,89.25,46.219584593546486
2016-10-02 16:00:00,1,0,"[16:00:00,16:20:00)",2016-10-02,16,162,7,167.0,84.0,54.48547206977899
2016-10-02 16:00:00,1,1,"[16:00:00,16:20:00)",2016-10-02,16,12,7,18.0,78.25,50.572555139456156
2016-10-02 16:00:00,2,0,"[16:00:00,16:20:00)",2016-10-02,16,13,7,12.0,58.25,31.773941104832012
2016-10-02 16:00:00,3,0,"[16:00:00,16:20:00)",2016-10-02,16,86,7,102.0,121.25,28.58175408659634
2016-10-02 16:00:00,3,1,"[16:00:00,16:20:00)",2016-10-02,16,10,7,26.0,90.5,57.02923227024307
2016-10-02 16:20:00,1,0,"[16:20:00,16:40:00)",2016-10-02,16,168,7,162.0,84.5,56.630380539071076
2016-10-02 16:20:00,1,1,"[16:20:00,16:40:00)",2016-10-02,16,10,7,12.0,82.25,48.38990941646133
2016-10-02 16:20:00,2,0,"[16:20:00,16:40:00)",2016-10-02,16,8,7,13.0,65.25,41.11265012134343
2016-10-02 16:20:00,3,0,"[16:20:00,16:40:00)",2016-10-02,16,87,7,86.0,116.5,20.728402414722336
2016-10-02 16:20:00,3,1,"[16:20:00,16:40:00)",2016-10-02,16,14,7,10.0,85.0,48.89444412882374
2016-10-02 16:40:00,1,0,"[16:40:00,17:00:00)",2016-10-02,16,127,7,168.0,76.75,36.97183612787803
2016-10-02 16:40:00,1,1,"[16:40:00,17:00:00)",2016-10-02,16,14,7,10.0,88.0,49.712506809990316
2016-10-02 16:40:00,2,0,"[16:40:00,17:00:00)",2016-10-02,16,8,7,8.0,56.25,32.190837205639745
2016-10-02 16:40:00,3,0,"[16:40:00,17:00:00)",2016-10-02,16,94,7,87.0,124.75,20.80664957811965
2016-10-02 16:40:00,3,1,"[16:40:00,17:00:00)",2016-10-02,16,19,7,14.0,84.0,43.52776891441447
2016-10-02 17:00:00,1,0,"[17:00:00,17:20:00)",2016-10-02,17,166,7,127.0,83.0,57.613655788652515
2016-10-02 17:00:00,1,1,"[17:00:00,17:20:00)",2016-10-02,17,5,7,14.0,83.75,53.93437370236783
2016-10-02 17:00:00,2,0,"[17:00:00,17:20:00)",2016-10-02,17,11,7,8.0,61.5,34.31714828867146
2016-10-02 17:00:00,3,0,"[17:00:00,17:20:00)",2016-10-02,17,98,7,94.0,115.5,14.106735979665885
2016-10-02 17:00:00,3,1,"[17:00:00,17:20:00)",2016-10-02,17,7,7,19.0,75.25,48.64411577981452
2016-10-02 17:20:00,1,0,"[17:20:00,17:40:00)",2016-10-02,17,132,7,166.0,67.0,45.217990519998416
2016-10-02 17:20:00,1,1,"[17:20:00,17:40:00)",2016-10-02,17,18,7,5.0,91.5,50.68530358989675
2016-10-02 17:20:00,2,0,"[17:20:00,17:40:00)",2016-10-02,17,10,7,11.0,58.75,33.350412291304586
2016-10-02 17:20:00,3,0,"[17:20:00,17:40:00)",2016-10-02,17,100,7,98.0,106.25,8.180260794538684
2016-10-02 17:20:00,3,1,"[17:20:00,17:40:00)",2016-10-02,17,18,7,7.0,75.25,39.474675426151386
2016-10-02 17:40:00,1,0,"[17:40:00,18:00:00)",2016-10-02,17,108,7,132.0,54.75,35.733970765458835
2016-10-02 17:40:00,1,1,"[17:40:00,18:00:00)",2016-10-02,17,16,7,18.0,79.0,43.56604182158393
2016-10-02 17:40:00,2,0,"[17:40:00,18:00:00)",2016-10-02,17,4,7,10.0,51.75,32.88743427714198
2016-10-02 17:40:00,3,0,"[17:40:00,18:00:00)",2016-10-02,17,98,7,100.0,105.25,10.372238588334408
2016-10-02 17:40:00,3,1,"[17:40:00,18:00:00)",2016-10-02,17,9,7,18.0,71.0,41.99206274206273
2016-10-02 18:00:00,1,0,"[18:00:00,18:20:00)",2016-10-02,18,97,7,108.0,53.0,32.81259920619924
2016-10-02 18:00:00,1,1,"[18:00:00,18:20:00)",2016-10-02,18,14,7,16.0,53.75,27.765386124933805
2016-10-02 18:00:00,2,0,"[18:00:00,18:20:00)",2016-10-02,18,2,7,4.0,47.25,32.30454044454639
2016-10-02 18:00:00,3,0,"[18:00:00,18:20:00)",2016-10-02,18,80,7,98.0,91.75,10.531698185319721
2016-10-02 18:00:00,3,1,"[18:00:00,18:20:00)",2016-10-02,18,8,7,9.0,60.25,35.64991818597438
2016-10-02 18:20:00,1,0,"[18:20:00,18:40:00)",2016-10-02,18,116,7,97.0,56.0,40.32369030731191
2016-10-02 18:20:00,1,1,"[18:20:00,18:40:00)",2016-10-02,18,11,7,14.0,57.25,31.94135250736888
2016-10-02 18:20:00,2,0,"[18:20:00,18:40:00)",2016-10-02,18,3,7,2.0,42.75,27.536339626028727
2016-10-02 18:20:00,3,0,"[18:20:00,18:40:00)",2016-10-02,18,62,7,80.0,75.5,15.92691642053372
2016-10-02 18:20:00,3,1,"[18:20:00,18:40:00)",2016-10-02,18,15,7,8.0,73.0,40.554490092549145
2016-10-02 18:40:00,1,0,"[18:40:00,19:00:00)",2016-10-02,18,77,7,116.0,42.25,23.963513932643515
2016-10-02 18:40:00,1,1,"[18:40:00,19:00:00)",2016-10-02,18,9,7,11.0,45.75,24.662724910277046
2016-10-02 18:40:00,2,0,"[18:40:00,19:00:00)",2016-10-02,18,2,7,3.0,32.25,22.09637979398435
2016-10-02 18:40:00,3,0,"[18:40:00,19:00:00)",2016-10-02,18,67,7,62.0,72.25,7.932002689527196
2016-10-02 18:40:00,3,1,"[18:40:00,19:00:00)",2016-10-02,18,5,7,15.0,57.75,35.49060908653631
2016-10-02 19:00:00,1,0,"[19:00:00,19:20:00)",2016-10-02,19,92,7,77.0,48.75,28.894924583162812
2016-10-02 19:00:00,1,1,"[19:00:00,19:20:00)",2016-10-02,19,12,7,9.0,41.25,21.823152842795196
2016-10-02 19:00:00,2,0,"[19:00:00,19:20:00)",2016-10-02,19,2,7,2.0,31.25,19.822125684867068
2016-10-02 19:00:00,3,0,"[19:00:00,19:20:00)",2016-10-02,19,75,7,67.0,69.5,15.885003409925142
2016-10-02 19:00:00,3,1,"[19:00:00,19:20:00)",2016-10-02,19,14,7,5.0,52.0,26.633312473917574
2016-10-02 19:20:00,1,0,"[19:20:00,19:40:00)",2016-10-02,19,90,7,92.0,45.75,30.728651125618907
2016-10-02 19:20:00,1,1,"[19:20:00,19:40:00)",2016-10-02,19,6,7,12.0,42.0,25.13961017995307
2016-10-02 19:20:00,2,0,"[19:20:00,19:40:00)",2016-10-02,19,7,7,2.0,33.0,17.98147194568157
2016-10-02 19:20:00,3,0,"[19:20:00,19:40:00)",2016-10-02,19,76,7,75.0,68.0,16.08311744241976
2016-10-02 19:20:00,3,1,"[19:20:00,19:40:00)",2016-10-02,19,9,7,14.0,53.5,33.481338085566414
2016-10-02 19:40:00,1,0,"[19:40:00,20:00:00)",2016-10-02,19,73,7,90.0,38.75,23.542514733987108
2016-10-02 19:40:00,1,1,"[19:40:00,20:00:00)",2016-10-02,19,6,7,6.0,45.75,27.10934648173332
2016-10-02 19:40:00,2,0,"[19:40:00,20:00:00)",2016-10-02,19,5,7,7.0,29.5,16.380883167074153
2016-10-02 19:40:00,3,0,"[19:40:00,20:00:00)",2016-10-02,19,69,7,76.0,63.0,11.343133018115703
2016-10-02 19:40:00,3,1,"[19:40:00,20:00:00)",2016-10-02,19,17,7,9.0,55.0,29.944392908634274
2016-10-02 20:00:00,1,0,"[20:00:00,20:20:00)",2016-10-02,20,82,7,73.0,41.0,28.717010057919794
2016-10-02 20:00:00,1,1,"[20:00:00,20:20:00)",2016-10-02,20,5,7,6.0,37.75,23.96351393264352
2016-10-02 20:00:00,2,0,"[20:00:00,20:20:00)",2016-10-02,20,4,7,5.0,26.5,15.154757228892407
2016-10-02 20:00:00,3,0,"[20:00:00,20:20:00)",2016-10-02,20,61,7,69.0,53.75,19.75474626513841
2016-10-02 20:00:00,3,1,"[20:00:00,20:20:00)",2016-10-02,20,17,7,17.0,49.25,22.156639336024465
2016-10-02 20:20:00,1,0,"[20:20:00,20:40:00)",2016-10-02,20,105,7,82.0,48.25,37.98574293951175
2016-10-02 20:20:00,1,1,"[20:20:00,20:40:00)",2016-10-02,20,14,7,5.0,37.75,17.613914953808536
2016-10-02 20:20:00,2,0,"[20:20:00,20:40:00)",2016-10-02,20,7,7,4.0,29.25,16.25576820700886
2016-10-02 20:20:00,3,0,"[20:20:00,20:40:00)",2016-10-02,20,49,7,61.0,54.5,3.696845502136472
2016-10-02 20:20:00,3,1,"[20:20:00,20:40:00)",2016-10-02,20,10,7,17.0,43.5,23.629078131263043
2016-10-02 20:40:00,1,0,"[20:40:00,21:00:00)",2016-10-02,20,77,7,105.0,34.75,28.194266556636418
2016-10-02 20:40:00,1,1,"[20:40:00,21:00:00)",2016-10-02,20,6,7,14.0,36.5,20.6801031589948
2016-10-02 20:40:00,2,0,"[20:40:00,21:00:00)",2016-10-02,20,1,7,7.0,22.5,14.730919862656235
2016-10-02 20:40:00,3,0,"[20:40:00,21:00:00)",2016-10-02,20,59,7,49.0,53.25,11.324751652906127
2016-10-02 20:40:00,3,1,"[20:40:00,21:00:00)",2016-10-02,20,12,7,10.0,41.25,22.911059920192837
2016-10-02 21:00:00,1,0,"[21:00:00,21:20:00)",2016-10-02,21,64,7,77.0,33.25,20.516253719104437
2016-10-02 21:00:00,1,1,"[21:00:00,21:20:00)",2016-10-02,21,5,7,6.0,23.5,13.478377746103819
2016-10-02 21:00:00,2,0,"[21:00:00,21:20:00)",2016-10-02,21,1,7,1.0,21.5,14.525839046333951
2016-10-02 21:00:00,3,0,"[21:00:00,21:20:00)",2016-10-02,21,58,7,59.0,45.25,9.639329160614171
2016-10-02 21:00:00,3,1,"[21:00:00,21:20:00)",2016-10-02,21,7,7,12.0,22.5,11.387127235025815
2016-10-02 21:20:00,1,0,"[21:20:00,21:40:00)",2016-10-02,21,46,7,64.0,27.75,13.573871960498227
2016-10-02 21:20:00,1,1,"[21:20:00,21:40:00)",2016-10-02,21,4,7,5.0,27.5,17.21433511156714
2016-10-02 21:20:00,2,0,"[21:20:00,21:40:00)",2016-10-02,21,1,7,1.0,21.0,13.759844960366863
2016-10-02 21:20:00,3,0,"[21:20:00,21:40:00)",2016-10-02,21,64,7,58.0,44.5,14.753530650887154
2016-10-02 21:20:00,3,1,"[21:20:00,21:40:00)",2016-10-02,21,9,7,7.0,30.75,14.795832746644129
2016-10-02 21:40:00,1,0,"[21:40:00,22:00:00)",2016-10-02,21,54,7,46.0,26.0,18.708286933869708
2016-10-02 21:40:00,1,1,"[21:40:00,22:00:00)",2016-10-02,21,2,7,4.0,23.5,14.57166199626293
2016-10-02 21:40:00,2,0,"[21:40:00,22:00:00)",2016-10-02,21,1,7,1.0,15.5,9.71253485622231
2016-10-02 21:40:00,3,0,"[21:40:00,22:00:00)",2016-10-02,21,46,7,64.0,36.25,6.551081335677848
2016-10-02 21:40:00,3,1,"[21:40:00,22:00:00)",2016-10-02,21,3,7,9.0,23.75,14.080127840328723
2016-10-02 22:00:00,1,0,"[22:00:00,22:20:00)",2016-10-02,22,57,7,54.0,23.75,23.01267766543766
