time_start,volume,direction,tollgate_id,time_window,weekday,weekend,date,hour,minute,holiday
2016-10-19 08:30:00,138,0,3,"[08:30:00,08:50:00)",3,0,2016-10-19,8,30,False
2016-10-19 08:50:00,129,0,3,"[08:50:00,09:10:00)",3,0,2016-10-19,8,50,False
2016-10-19 09:10:00,153,0,3,"[09:10:00,09:30:00)",3,0,2016-10-19,9,10,False
2016-10-19 09:30:00,145,0,3,"[09:30:00,09:50:00)",3,0,2016-10-19,9,30,False
2016-10-19 09:50:00,127,0,3,"[09:50:00,10:10:00)",3,0,2016-10-19,9,50,False
2016-10-19 10:10:00,112,0,3,"[10:10:00,10:30:00)",3,0,2016-10-19,10,10,False
2016-10-19 10:30:00,96,0,3,"[10:30:00,10:50:00)",3,0,2016-10-19,10,30,False
2016-10-19 10:50:00,93,0,3,"[10:50:00,11:10:00)",3,0,2016-10-19,10,50,False
2016-10-19 11:10:00,89,0,3,"[11:10:00,11:30:00)",3,0,2016-10-19,11,10,False
2016-10-19 11:30:00,86,0,3,"[11:30:00,11:50:00)",3,0,2016-10-19,11,30,False
2016-10-19 11:50:00,97,0,3,"[11:50:00,12:10:00)",3,0,2016-10-19,11,50,False
2016-10-19 12:10:00,103,0,3,"[12:10:00,12:30:00)",3,0,2016-10-19,12,10,False
2016-10-19 12:30:00,81,0,3,"[12:30:00,12:50:00)",3,0,2016-10-19,12,30,False
2016-10-19 12:50:00,100,0,3,"[12:50:00,13:10:00)",3,0,2016-10-19,12,50,False
2016-10-19 13:10:00,87,0,3,"[13:10:00,13:30:00)",3,0,2016-10-19,13,10,False
2016-10-19 13:30:00,106,0,3,"[13:30:00,13:50:00)",3,0,2016-10-19,13,30,False
2016-10-19 13:50:00,118,0,3,"[13:50:00,14:10:00)",3,0,2016-10-19,13,50,False
2016-10-19 14:10:00,99,0,3,"[14:10:00,14:30:00)",3,0,2016-10-19,14,10,False
2016-10-19 14:30:00,115,0,3,"[14:30:00,14:50:00)",3,0,2016-10-19,14,30,False
2016-10-19 14:50:00,102,0,3,"[14:50:00,15:10:00)",3,0,2016-10-19,14,50,False
2016-10-19 15:10:00,100,0,3,"[15:10:00,15:30:00)",3,0,2016-10-19,15,10,False
2016-10-19 15:30:00,95,0,3,"[15:30:00,15:50:00)",3,0,2016-10-19,15,30,False
2016-10-19 15:50:00,114,0,3,"[15:50:00,16:10:00)",3,0,2016-10-19,15,50,False
2016-10-19 16:10:00,89,0,3,"[16:10:00,16:30:00)",3,0,2016-10-19,16,10,False
2016-10-19 16:30:00,112,0,3,"[16:30:00,16:50:00)",3,0,2016-10-19,16,30,False
2016-10-19 16:50:00,107,0,3,"[16:50:00,17:10:00)",3,0,2016-10-19,16,50,False
2016-10-19 17:10:00,107,0,3,"[17:10:00,17:30:00)",3,0,2016-10-19,17,10,False
2016-10-19 17:30:00,116,0,3,"[17:30:00,17:50:00)",3,0,2016-10-19,17,30,False
2016-10-19 17:50:00,75,0,3,"[17:50:00,18:10:00)",3,0,2016-10-19,17,50,False
2016-10-19 18:10:00,73,0,3,"[18:10:00,18:30:00)",3,0,2016-10-19,18,10,False
2016-10-19 18:30:00,70,0,3,"[18:30:00,18:50:00)",3,0,2016-10-19,18,30,False
2016-10-19 18:50:00,55,0,3,"[18:50:00,19:10:00)",3,0,2016-10-19,18,50,False
2016-10-19 19:10:00,44,0,3,"[19:10:00,19:30:00)",3,0,2016-10-19,19,10,False
2016-10-19 19:30:00,55,0,3,"[19:30:00,19:50:00)",3,0,2016-10-19,19,30,False
2016-10-19 19:50:00,51,0,3,"[19:50:00,20:10:00)",3,0,2016-10-19,19,50,False
2016-10-19 20:10:00,34,0,3,"[20:10:00,20:30:00)",3,0,2016-10-19,20,10,False
2016-10-19 20:30:00,33,0,3,"[20:30:00,20:50:00)",3,0,2016-10-19,20,30,False
2016-10-19 20:50:00,41,0,3,"[20:50:00,21:10:00)",3,0,2016-10-19,20,50,False
2016-10-19 21:10:00,40,0,3,"[21:10:00,21:30:00)",3,0,2016-10-19,21,10,False
2016-10-19 21:30:00,27,0,3,"[21:30:00,21:50:00)",3,0,2016-10-19,21,30,False
2016-10-19 21:50:00,36,0,3,"[21:50:00,22:10:00)",3,0,2016-10-19,21,50,False
2016-10-19 22:10:00,24,0,3,"[22:10:00,22:30:00)",3,0,2016-10-19,22,10,False
2016-10-19 22:30:00,27,0,3,"[22:30:00,22:50:00)",3,0,2016-10-19,22,30,False
2016-10-19 22:50:00,26,0,3,"[22:50:00,23:10:00)",3,0,2016-10-19,22,50,False
2016-10-19 23:10:00,23,0,3,"[23:10:00,23:30:00)",3,0,2016-10-19,23,10,False
2016-10-19 23:30:00,9,0,3,"[23:30:00,23:50:00)",3,0,2016-10-19,23,30,False
2016-10-19 23:50:00,15,0,3,"[23:50:00,00:00:00)",3,0,2016-10-19,23,50,False
2016-10-20 00:10:00,15,0,3,"[00:10:00,00:30:00)",4,0,2016-10-20,0,10,False
2016-10-20 00:30:00,15,0,3,"[00:30:00,00:50:00)",4,0,2016-10-20,0,30,False
2016-10-20 00:50:00,27,0,3,"[00:50:00,01:10:00)",4,0,2016-10-20,0,50,False
2016-10-20 01:10:00,16,0,3,"[01:10:00,01:30:00)",4,0,2016-10-20,1,10,False
2016-10-20 01:30:00,15,0,3,"[01:30:00,01:50:00)",4,0,2016-10-20,1,30,False
2016-10-20 01:50:00,22,0,3,"[01:50:00,02:10:00)",4,0,2016-10-20,1,50,False
2016-10-20 02:10:00,13,0,3,"[02:10:00,02:30:00)",4,0,2016-10-20,2,10,False
2016-10-20 02:30:00,12,0,3,"[02:30:00,02:50:00)",4,0,2016-10-20,2,30,False
2016-10-20 02:50:00,10,0,3,"[02:50:00,03:10:00)",4,0,2016-10-20,2,50,False
2016-10-20 03:10:00,14,0,3,"[03:10:00,03:30:00)",4,0,2016-10-20,3,10,False
2016-10-20 03:30:00,6,0,3,"[03:30:00,03:50:00)",4,0,2016-10-20,3,30,False
2016-10-20 03:50:00,13,0,3,"[03:50:00,04:10:00)",4,0,2016-10-20,3,50,False
2016-10-20 04:10:00,8,0,3,"[04:10:00,04:30:00)",4,0,2016-10-20,4,10,False
2016-10-20 04:30:00,15,0,3,"[04:30:00,04:50:00)",4,0,2016-10-20,4,30,False
2016-10-20 04:50:00,14,0,3,"[04:50:00,05:10:00)",4,0,2016-10-20,4,50,False
2016-10-20 05:10:00,25,0,3,"[05:10:00,05:30:00)",4,0,2016-10-20,5,10,False
2016-10-20 05:30:00,23,0,3,"[05:30:00,05:50:00)",4,0,2016-10-20,5,30,False
2016-10-20 05:50:00,28,0,3,"[05:50:00,06:10:00)",4,0,2016-10-20,5,50,False
2016-10-20 06:10:00,38,0,3,"[06:10:00,06:30:00)",4,0,2016-10-20,6,10,False
2016-10-20 06:30:00,65,0,3,"[06:30:00,06:50:00)",4,0,2016-10-20,6,30,False
2016-10-20 06:50:00,92,0,3,"[06:50:00,07:10:00)",4,0,2016-10-20,6,50,False
2016-10-20 07:10:00,116,0,3,"[07:10:00,07:30:00)",4,0,2016-10-20,7,10,False
2016-10-20 07:30:00,117,0,3,"[07:30:00,07:50:00)",4,0,2016-10-20,7,30,False
2016-10-20 07:50:00,154,0,3,"[07:50:00,08:10:00)",4,0,2016-10-20,7,50,False
2016-10-20 08:10:00,162,0,3,"[08:10:00,08:30:00)",4,0,2016-10-20,8,10,False
2016-10-20 08:30:00,148,0,3,"[08:30:00,08:50:00)",4,0,2016-10-20,8,30,False
2016-10-20 08:50:00,128,0,3,"[08:50:00,09:10:00)",4,0,2016-10-20,8,50,False
2016-10-20 09:10:00,130,0,3,"[09:10:00,09:30:00)",4,0,2016-10-20,9,10,False
2016-10-20 09:30:00,140,0,3,"[09:30:00,09:50:00)",4,0,2016-10-20,9,30,False
2016-10-20 09:50:00,97,0,3,"[09:50:00,10:10:00)",4,0,2016-10-20,9,50,False
2016-10-20 10:10:00,106,0,3,"[10:10:00,10:30:00)",4,0,2016-10-20,10,10,False
2016-10-20 10:30:00,104,0,3,"[10:30:00,10:50:00)",4,0,2016-10-20,10,30,False
2016-10-20 10:50:00,113,0,3,"[10:50:00,11:10:00)",4,0,2016-10-20,10,50,False
2016-10-20 11:10:00,72,0,3,"[11:10:00,11:30:00)",4,0,2016-10-20,11,10,False
2016-10-20 11:30:00,90,0,3,"[11:30:00,11:50:00)",4,0,2016-10-20,11,30,False
2016-10-20 11:50:00,88,0,3,"[11:50:00,12:10:00)",4,0,2016-10-20,11,50,False
2016-10-20 12:10:00,102,0,3,"[12:10:00,12:30:00)",4,0,2016-10-20,12,10,False
2016-10-20 12:30:00,120,0,3,"[12:30:00,12:50:00)",4,0,2016-10-20,12,30,False
2016-10-20 12:50:00,94,0,3,"[12:50:00,13:10:00)",4,0,2016-10-20,12,50,False
2016-10-20 13:10:00,124,0,3,"[13:10:00,13:30:00)",4,0,2016-10-20,13,10,False
2016-10-20 13:30:00,143,0,3,"[13:30:00,13:50:00)",4,0,2016-10-20,13,30,False
2016-10-20 13:50:00,119,0,3,"[13:50:00,14:10:00)",4,0,2016-10-20,13,50,False
2016-10-20 14:10:00,98,0,3,"[14:10:00,14:30:00)",4,0,2016-10-20,14,10,False
2016-10-20 14:30:00,122,0,3,"[14:30:00,14:50:00)",4,0,2016-10-20,14,30,False
2016-10-20 14:50:00,105,0,3,"[14:50:00,15:10:00)",4,0,2016-10-20,14,50,False
2016-10-20 15:10:00,94,0,3,"[15:10:00,15:30:00)",4,0,2016-10-20,15,10,False
2016-10-20 15:30:00,102,0,3,"[15:30:00,15:50:00)",4,0,2016-10-20,15,30,False
2016-10-20 15:50:00,121,0,3,"[15:50:00,16:10:00)",4,0,2016-10-20,15,50,False
2016-10-20 16:10:00,112,0,3,"[16:10:00,16:30:00)",4,0,2016-10-20,16,10,False
2016-10-20 16:30:00,118,0,3,"[16:30:00,16:50:00)",4,0,2016-10-20,16,30,False
2016-10-20 16:50:00,145,0,3,"[16:50:00,17:10:00)",4,0,2016-10-20,16,50,False
2016-10-20 17:10:00,122,0,3,"[17:10:00,17:30:00)",4,0,2016-10-20,17,10,False
2016-10-20 17:30:00,98,0,3,"[17:30:00,17:50:00)",4,0,2016-10-20,17,30,False
2016-10-20 17:50:00,91,0,3,"[17:50:00,18:10:00)",4,0,2016-10-20,17,50,False
2016-10-20 18:10:00,70,0,3,"[18:10:00,18:30:00)",4,0,2016-10-20,18,10,False
2016-10-20 18:30:00,66,0,3,"[18:30:00,18:50:00)",4,0,2016-10-20,18,30,False
2016-10-20 18:50:00,59,0,3,"[18:50:00,19:10:00)",4,0,2016-10-20,18,50,False
2016-10-20 19:10:00,51,0,3,"[19:10:00,19:30:00)",4,0,2016-10-20,19,10,False
2016-10-20 19:30:00,45,0,3,"[19:30:00,19:50:00)",4,0,2016-10-20,19,30,False
2016-10-20 19:50:00,47,0,3,"[19:50:00,20:10:00)",4,0,2016-10-20,19,50,False
2016-10-20 20:10:00,42,0,3,"[20:10:00,20:30:00)",4,0,2016-10-20,20,10,False
2016-10-20 20:30:00,38,0,3,"[20:30:00,20:50:00)",4,0,2016-10-20,20,30,False
2016-10-20 20:50:00,40,0,3,"[20:50:00,21:10:00)",4,0,2016-10-20,20,50,False
2016-10-20 21:10:00,42,0,3,"[21:10:00,21:30:00)",4,0,2016-10-20,21,10,False
2016-10-20 21:30:00,34,0,3,"[21:30:00,21:50:00)",4,0,2016-10-20,21,30,False
2016-10-20 21:50:00,19,0,3,"[21:50:00,22:10:00)",4,0,2016-10-20,21,50,False
2016-10-20 22:10:00,22,0,3,"[22:10:00,22:30:00)",4,0,2016-10-20,22,10,False
2016-10-20 22:30:00,14,0,3,"[22:30:00,22:50:00)",4,0,2016-10-20,22,30,False
2016-10-20 22:50:00,14,0,3,"[22:50:00,23:10:00)",4,0,2016-10-20,22,50,False
2016-10-20 23:10:00,6,0,3,"[23:10:00,23:30:00)",4,0,2016-10-20,23,10,False
2016-10-20 23:30:00,15,0,3,"[23:30:00,23:50:00)",4,0,2016-10-20,23,30,False
2016-10-20 23:50:00,16,0,3,"[23:50:00,00:00:00)",4,0,2016-10-20,23,50,False
2016-10-21 00:10:00,17,0,3,"[00:10:00,00:30:00)",5,0,2016-10-21,0,10,False
2016-10-21 00:30:00,17,0,3,"[00:30:00,00:50:00)",5,0,2016-10-21,0,30,False
2016-10-21 00:50:00,24,0,3,"[00:50:00,01:10:00)",5,0,2016-10-21,0,50,False
2016-10-21 01:10:00,17,0,3,"[01:10:00,01:30:00)",5,0,2016-10-21,1,10,False
2016-10-21 01:30:00,25,0,3,"[01:30:00,01:50:00)",5,0,2016-10-21,1,30,False
2016-10-21 01:50:00,20,0,3,"[01:50:00,02:10:00)",5,0,2016-10-21,1,50,False
2016-10-21 02:10:00,18,0,3,"[02:10:00,02:30:00)",5,0,2016-10-21,2,10,False
2016-10-21 02:30:00,15,0,3,"[02:30:00,02:50:00)",5,0,2016-10-21,2,30,False
2016-10-21 02:50:00,14,0,3,"[02:50:00,03:10:00)",5,0,2016-10-21,2,50,False
2016-10-21 03:10:00,8,0,3,"[03:10:00,03:30:00)",5,0,2016-10-21,3,10,False
2016-10-21 03:30:00,11,0,3,"[03:30:00,03:50:00)",5,0,2016-10-21,3,30,False
2016-10-21 03:50:00,5,0,3,"[03:50:00,04:10:00)",5,0,2016-10-21,3,50,False
2016-10-21 04:10:00,21,0,3,"[04:10:00,04:30:00)",5,0,2016-10-21,4,10,False
2016-10-21 04:30:00,14,0,3,"[04:30:00,04:50:00)",5,0,2016-10-21,4,30,False
2016-10-21 04:50:00,16,0,3,"[04:50:00,05:10:00)",5,0,2016-10-21,4,50,False
2016-10-21 05:10:00,11,0,3,"[05:10:00,05:30:00)",5,0,2016-10-21,5,10,False
2016-10-21 05:30:00,14,0,3,"[05:30:00,05:50:00)",5,0,2016-10-21,5,30,False
2016-10-21 05:50:00,17,0,3,"[05:50:00,06:10:00)",5,0,2016-10-21,5,50,False
2016-10-21 06:10:00,30,0,3,"[06:10:00,06:30:00)",5,0,2016-10-21,6,10,False
2016-10-21 06:30:00,65,0,3,"[06:30:00,06:50:00)",5,0,2016-10-21,6,30,False
2016-10-21 06:50:00,90,0,3,"[06:50:00,07:10:00)",5,0,2016-10-21,6,50,False
2016-10-21 07:10:00,126,0,3,"[07:10:00,07:30:00)",5,0,2016-10-21,7,10,False
2016-10-21 07:30:00,148,0,3,"[07:30:00,07:50:00)",5,0,2016-10-21,7,30,False
2016-10-21 07:50:00,162,0,3,"[07:50:00,08:10:00)",5,0,2016-10-21,7,50,False
2016-10-21 08:10:00,157,0,3,"[08:10:00,08:30:00)",5,0,2016-10-21,8,10,False
2016-10-21 08:30:00,154,0,3,"[08:30:00,08:50:00)",5,0,2016-10-21,8,30,False
2016-10-21 08:50:00,148,0,3,"[08:50:00,09:10:00)",5,0,2016-10-21,8,50,False
2016-10-21 09:10:00,132,0,3,"[09:10:00,09:30:00)",5,0,2016-10-21,9,10,False
2016-10-21 09:30:00,148,0,3,"[09:30:00,09:50:00)",5,0,2016-10-21,9,30,False
2016-10-21 09:50:00,115,0,3,"[09:50:00,10:10:00)",5,0,2016-10-21,9,50,False
2016-10-21 10:10:00,133,0,3,"[10:10:00,10:30:00)",5,0,2016-10-21,10,10,False
2016-10-21 10:30:00,92,0,3,"[10:30:00,10:50:00)",5,0,2016-10-21,10,30,False
2016-10-21 10:50:00,87,0,3,"[10:50:00,11:10:00)",5,0,2016-10-21,10,50,False
2016-10-21 11:10:00,85,0,3,"[11:10:00,11:30:00)",5,0,2016-10-21,11,10,False
2016-10-21 11:30:00,74,0,3,"[11:30:00,11:50:00)",5,0,2016-10-21,11,30,False
2016-10-21 11:50:00,92,0,3,"[11:50:00,12:10:00)",5,0,2016-10-21,11,50,False
2016-10-21 12:10:00,99,0,3,"[12:10:00,12:30:00)",5,0,2016-10-21,12,10,False
2016-10-21 12:30:00,119,0,3,"[12:30:00,12:50:00)",5,0,2016-10-21,12,30,False
2016-10-21 12:50:00,121,0,3,"[12:50:00,13:10:00)",5,0,2016-10-21,12,50,False
2016-10-21 13:10:00,130,0,3,"[13:10:00,13:30:00)",5,0,2016-10-21,13,10,False
2016-10-21 13:30:00,130,0,3,"[13:30:00,13:50:00)",5,0,2016-10-21,13,30,False
2016-10-21 13:50:00,107,0,3,"[13:50:00,14:10:00)",5,0,2016-10-21,13,50,False
2016-10-21 14:10:00,130,0,3,"[14:10:00,14:30:00)",5,0,2016-10-21,14,10,False
2016-10-21 14:30:00,115,0,3,"[14:30:00,14:50:00)",5,0,2016-10-21,14,30,False
2016-10-21 14:50:00,127,0,3,"[14:50:00,15:10:00)",5,0,2016-10-21,14,50,False
2016-10-21 15:10:00,161,0,3,"[15:10:00,15:30:00)",5,0,2016-10-21,15,10,False
2016-10-21 15:30:00,150,0,3,"[15:30:00,15:50:00)",5,0,2016-10-21,15,30,False
2016-10-21 15:50:00,143,0,3,"[15:50:00,16:10:00)",5,0,2016-10-21,15,50,False
2016-10-21 16:10:00,165,0,3,"[16:10:00,16:30:00)",5,0,2016-10-21,16,10,False
2016-10-21 16:30:00,162,0,3,"[16:30:00,16:50:00)",5,0,2016-10-21,16,30,False
2016-10-21 16:50:00,135,0,3,"[16:50:00,17:10:00)",5,0,2016-10-21,16,50,False
2016-10-21 17:10:00,129,0,3,"[17:10:00,17:30:00)",5,0,2016-10-21,17,10,False
2016-10-21 17:30:00,122,0,3,"[17:30:00,17:50:00)",5,0,2016-10-21,17,30,False
2016-10-21 17:50:00,102,0,3,"[17:50:00,18:10:00)",5,0,2016-10-21,17,50,False
2016-10-21 18:10:00,71,0,3,"[18:10:00,18:30:00)",5,0,2016-10-21,18,10,False
2016-10-21 18:30:00,82,0,3,"[18:30:00,18:50:00)",5,0,2016-10-21,18,30,False
2016-10-21 18:50:00,69,0,3,"[18:50:00,19:10:00)",5,0,2016-10-21,18,50,False
2016-10-21 19:10:00,66,0,3,"[19:10:00,19:30:00)",5,0,2016-10-21,19,10,False
2016-10-21 19:30:00,54,0,3,"[19:30:00,19:50:00)",5,0,2016-10-21,19,30,False
2016-10-21 19:50:00,56,0,3,"[19:50:00,20:10:00)",5,0,2016-10-21,19,50,False
2016-10-21 20:10:00,40,0,3,"[20:10:00,20:30:00)",5,0,2016-10-21,20,10,False
2016-10-21 20:30:00,49,0,3,"[20:30:00,20:50:00)",5,0,2016-10-21,20,30,False
2016-10-21 20:50:00,39,0,3,"[20:50:00,21:10:00)",5,0,2016-10-21,20,50,False
2016-10-21 21:10:00,39,0,3,"[21:10:00,21:30:00)",5,0,2016-10-21,21,10,False
2016-10-21 21:30:00,36,0,3,"[21:30:00,21:50:00)",5,0,2016-10-21,21,30,False
2016-10-21 21:50:00,23,0,3,"[21:50:00,22:10:00)",5,0,2016-10-21,21,50,False
2016-10-21 22:10:00,18,0,3,"[22:10:00,22:30:00)",5,0,2016-10-21,22,10,False
2016-10-21 22:30:00,21,0,3,"[22:30:00,22:50:00)",5,0,2016-10-21,22,30,False
2016-10-21 22:50:00,26,0,3,"[22:50:00,23:10:00)",5,0,2016-10-21,22,50,False
2016-10-21 23:10:00,9,0,3,"[23:10:00,23:30:00)",5,0,2016-10-21,23,10,False
2016-10-21 23:30:00,15,0,3,"[23:30:00,23:50:00)",5,0,2016-10-21,23,30,False
2016-10-21 23:50:00,7,0,3,"[23:50:00,00:00:00)",5,0,2016-10-21,23,50,False
2016-10-22 00:10:00,22,0,3,"[00:10:00,00:30:00)",6,1,2016-10-22,0,10,False
2016-10-22 00:30:00,21,0,3,"[00:30:00,00:50:00)",6,1,2016-10-22,0,30,False
2016-10-22 00:50:00,23,0,3,"[00:50:00,01:10:00)",6,1,2016-10-22,0,50,False
2016-10-22 01:10:00,18,0,3,"[01:10:00,01:30:00)",6,1,2016-10-22,1,10,False
2016-10-22 01:30:00,26,0,3,"[01:30:00,01:50:00)",6,1,2016-10-22,1,30,False
2016-10-22 01:50:00,15,0,3,"[01:50:00,02:10:00)",6,1,2016-10-22,1,50,False
2016-10-22 02:10:00,20,0,3,"[02:10:00,02:30:00)",6,1,2016-10-22,2,10,False
2016-10-22 02:30:00,12,0,3,"[02:30:00,02:50:00)",6,1,2016-10-22,2,30,False
2016-10-22 02:50:00,19,0,3,"[02:50:00,03:10:00)",6,1,2016-10-22,2,50,False
2016-10-22 03:10:00,8,0,3,"[03:10:00,03:30:00)",6,1,2016-10-22,3,10,False
2016-10-22 03:30:00,5,0,3,"[03:30:00,03:50:00)",6,1,2016-10-22,3,30,False
2016-10-22 03:50:00,10,0,3,"[03:50:00,04:10:00)",6,1,2016-10-22,3,50,False
2016-10-22 04:10:00,16,0,3,"[04:10:00,04:30:00)",6,1,2016-10-22,4,10,False
2016-10-22 04:30:00,17,0,3,"[04:30:00,04:50:00)",6,1,2016-10-22,4,30,False
2016-10-22 04:50:00,18,0,3,"[04:50:00,05:10:00)",6,1,2016-10-22,4,50,False
2016-10-22 05:10:00,6,0,3,"[05:10:00,05:30:00)",6,1,2016-10-22,5,10,False
2016-10-22 05:30:00,12,0,3,"[05:30:00,05:50:00)",6,1,2016-10-22,5,30,False
2016-10-22 05:50:00,22,0,3,"[05:50:00,06:10:00)",6,1,2016-10-22,5,50,False
2016-10-22 06:10:00,34,0,3,"[06:10:00,06:30:00)",6,1,2016-10-22,6,10,False
2016-10-22 06:30:00,42,0,3,"[06:30:00,06:50:00)",6,1,2016-10-22,6,30,False
2016-10-22 06:50:00,64,0,3,"[06:50:00,07:10:00)",6,1,2016-10-22,6,50,False
2016-10-22 07:10:00,87,0,3,"[07:10:00,07:30:00)",6,1,2016-10-22,7,10,False
2016-10-22 07:30:00,85,0,3,"[07:30:00,07:50:00)",6,1,2016-10-22,7,30,False
2016-10-22 07:50:00,91,0,3,"[07:50:00,08:10:00)",6,1,2016-10-22,7,50,False
2016-10-22 08:10:00,123,0,3,"[08:10:00,08:30:00)",6,1,2016-10-22,8,10,False
2016-10-22 08:30:00,121,0,3,"[08:30:00,08:50:00)",6,1,2016-10-22,8,30,False
2016-10-22 08:50:00,119,0,3,"[08:50:00,09:10:00)",6,1,2016-10-22,8,50,False
2016-10-22 09:10:00,118,0,3,"[09:10:00,09:30:00)",6,1,2016-10-22,9,10,False
2016-10-22 09:30:00,114,0,3,"[09:30:00,09:50:00)",6,1,2016-10-22,9,30,False
2016-10-22 09:50:00,123,0,3,"[09:50:00,10:10:00)",6,1,2016-10-22,9,50,False
2016-10-22 10:10:00,100,0,3,"[10:10:00,10:30:00)",6,1,2016-10-22,10,10,False
2016-10-22 10:30:00,105,0,3,"[10:30:00,10:50:00)",6,1,2016-10-22,10,30,False
2016-10-22 10:50:00,101,0,3,"[10:50:00,11:10:00)",6,1,2016-10-22,10,50,False
2016-10-22 11:10:00,92,0,3,"[11:10:00,11:30:00)",6,1,2016-10-22,11,10,False
2016-10-22 11:30:00,79,0,3,"[11:30:00,11:50:00)",6,1,2016-10-22,11,30,False
2016-10-22 11:50:00,99,0,3,"[11:50:00,12:10:00)",6,1,2016-10-22,11,50,False
2016-10-22 12:10:00,96,0,3,"[12:10:00,12:30:00)",6,1,2016-10-22,12,10,False
2016-10-22 12:30:00,92,0,3,"[12:30:00,12:50:00)",6,1,2016-10-22,12,30,False
2016-10-22 12:50:00,116,0,3,"[12:50:00,13:10:00)",6,1,2016-10-22,12,50,False
2016-10-22 13:10:00,110,0,3,"[13:10:00,13:30:00)",6,1,2016-10-22,13,10,False
2016-10-22 13:30:00,115,0,3,"[13:30:00,13:50:00)",6,1,2016-10-22,13,30,False
2016-10-22 13:50:00,109,0,3,"[13:50:00,14:10:00)",6,1,2016-10-22,13,50,False
2016-10-22 14:10:00,109,0,3,"[14:10:00,14:30:00)",6,1,2016-10-22,14,10,False
2016-10-22 14:30:00,101,0,3,"[14:30:00,14:50:00)",6,1,2016-10-22,14,30,False
2016-10-22 14:50:00,111,0,3,"[14:50:00,15:10:00)",6,1,2016-10-22,14,50,False
2016-10-22 15:10:00,86,0,3,"[15:10:00,15:30:00)",6,1,2016-10-22,15,10,False
2016-10-22 15:30:00,119,0,3,"[15:30:00,15:50:00)",6,1,2016-10-22,15,30,False
2016-10-22 15:50:00,119,0,3,"[15:50:00,16:10:00)",6,1,2016-10-22,15,50,False
2016-10-22 16:10:00,115,0,3,"[16:10:00,16:30:00)",6,1,2016-10-22,16,10,False
2016-10-22 16:30:00,95,0,3,"[16:30:00,16:50:00)",6,1,2016-10-22,16,30,False
2016-10-22 16:50:00,115,0,3,"[16:50:00,17:10:00)",6,1,2016-10-22,16,50,False
2016-10-22 17:10:00,101,0,3,"[17:10:00,17:30:00)",6,1,2016-10-22,17,10,False
2016-10-22 17:30:00,94,0,3,"[17:30:00,17:50:00)",6,1,2016-10-22,17,30,False
2016-10-22 17:50:00,88,0,3,"[17:50:00,18:10:00)",6,1,2016-10-22,17,50,False
2016-10-22 18:10:00,69,0,3,"[18:10:00,18:30:00)",6,1,2016-10-22,18,10,False
2016-10-22 18:30:00,60,0,3,"[18:30:00,18:50:00)",6,1,2016-10-22,18,30,False
2016-10-22 18:50:00,63,0,3,"[18:50:00,19:10:00)",6,1,2016-10-22,18,50,False
2016-10-22 19:10:00,49,0,3,"[19:10:00,19:30:00)",6,1,2016-10-22,19,10,False
2016-10-22 19:30:00,48,0,3,"[19:30:00,19:50:00)",6,1,2016-10-22,19,30,False
2016-10-22 19:50:00,51,0,3,"[19:50:00,20:10:00)",6,1,2016-10-22,19,50,False
2016-10-22 20:10:00,25,0,3,"[20:10:00,20:30:00)",6,1,2016-10-22,20,10,False
2016-10-22 20:30:00,44,0,3,"[20:30:00,20:50:00)",6,1,2016-10-22,20,30,False
2016-10-22 20:50:00,37,0,3,"[20:50:00,21:10:00)",6,1,2016-10-22,20,50,False
2016-10-22 21:10:00,28,0,3,"[21:10:00,21:30:00)",6,1,2016-10-22,21,10,False
2016-10-22 21:30:00,28,0,3,"[21:30:00,21:50:00)",6,1,2016-10-22,21,30,False
2016-10-22 21:50:00,12,0,3,"[21:50:00,22:10:00)",6,1,2016-10-22,21,50,False
2016-10-22 22:10:00,18,0,3,"[22:10:00,22:30:00)",6,1,2016-10-22,22,10,False
2016-10-22 22:30:00,20,0,3,"[22:30:00,22:50:00)",6,1,2016-10-22,22,30,False
2016-10-22 22:50:00,23,0,3,"[22:50:00,23:10:00)",6,1,2016-10-22,22,50,False
2016-10-22 23:10:00,11,0,3,"[23:10:00,23:30:00)",6,1,2016-10-22,23,10,False
2016-10-22 23:30:00,12,0,3,"[23:30:00,23:50:00)",6,1,2016-10-22,23,30,False
2016-10-22 23:50:00,17,0,3,"[23:50:00,00:00:00)",6,1,2016-10-22,23,50,False
2016-10-23 00:10:00,15,0,3,"[00:10:00,00:30:00)",7,1,2016-10-23,0,10,False
2016-10-23 00:30:00,21,0,3,"[00:30:00,00:50:00)",7,1,2016-10-23,0,30,False
2016-10-23 00:50:00,21,0,3,"[00:50:00,01:10:00)",7,1,2016-10-23,0,50,False
2016-10-23 01:10:00,19,0,3,"[01:10:00,01:30:00)",7,1,2016-10-23,1,10,False
2016-10-23 01:30:00,17,0,3,"[01:30:00,01:50:00)",7,1,2016-10-23,1,30,False
2016-10-23 01:50:00,21,0,3,"[01:50:00,02:10:00)",7,1,2016-10-23,1,50,False
2016-10-23 02:10:00,14,0,3,"[02:10:00,02:30:00)",7,1,2016-10-23,2,10,False
2016-10-23 02:30:00,17,0,3,"[02:30:00,02:50:00)",7,1,2016-10-23,2,30,False
2016-10-23 02:50:00,10,0,3,"[02:50:00,03:10:00)",7,1,2016-10-23,2,50,False
2016-10-23 03:10:00,8,0,3,"[03:10:00,03:30:00)",7,1,2016-10-23,3,10,False
