time_start,volume,direction,tollgate_id,time_window
2016-09-24 05:55:00,36,0,3,"[05:55:00,06:15:00)"
2016-09-24 06:15:00,41,0,3,"[06:15:00,06:35:00)"
2016-09-24 06:35:00,76,0,3,"[06:35:00,06:55:00)"
2016-09-24 06:55:00,78,0,3,"[06:55:00,07:15:00)"
2016-09-24 07:15:00,88,0,3,"[07:15:00,07:35:00)"
2016-09-24 07:35:00,100,0,3,"[07:35:00,07:55:00)"
2016-09-24 07:55:00,102,0,3,"[07:55:00,08:15:00)"
2016-09-24 08:15:00,125,0,3,"[08:15:00,08:35:00)"
2016-09-24 08:35:00,132,0,3,"[08:35:00,08:55:00)"
2016-09-24 08:55:00,126,0,3,"[08:55:00,09:15:00)"
2016-09-24 09:15:00,101,0,3,"[09:15:00,09:35:00)"
2016-09-24 09:35:00,124,0,3,"[09:35:00,09:55:00)"
2016-09-24 09:55:00,128,0,3,"[09:55:00,10:15:00)"
2016-09-24 10:15:00,117,0,3,"[10:15:00,10:35:00)"
2016-09-24 10:35:00,137,0,3,"[10:35:00,10:55:00)"
2016-09-24 10:55:00,105,0,3,"[10:55:00,11:15:00)"
2016-09-24 11:15:00,98,0,3,"[11:15:00,11:35:00)"
2016-09-24 11:35:00,100,0,3,"[11:35:00,11:55:00)"
2016-09-24 11:55:00,107,0,3,"[11:55:00,12:15:00)"
2016-09-24 12:15:00,110,0,3,"[12:15:00,12:35:00)"
2016-09-24 12:35:00,100,0,3,"[12:35:00,12:55:00)"
2016-09-24 12:55:00,123,0,3,"[12:55:00,13:15:00)"
2016-09-24 13:15:00,125,0,3,"[13:15:00,13:35:00)"
2016-09-24 13:35:00,123,0,3,"[13:35:00,13:55:00)"
2016-09-24 13:55:00,120,0,3,"[13:55:00,14:15:00)"
2016-09-24 14:15:00,114,0,3,"[14:15:00,14:35:00)"
2016-09-24 14:35:00,111,0,3,"[14:35:00,14:55:00)"
2016-09-24 14:55:00,144,0,3,"[14:55:00,15:15:00)"
2016-09-24 15:15:00,153,0,3,"[15:15:00,15:35:00)"
2016-09-24 15:35:00,129,0,3,"[15:35:00,15:55:00)"
2016-09-24 15:55:00,121,0,3,"[15:55:00,16:15:00)"
2016-09-24 16:15:00,150,0,3,"[16:15:00,16:35:00)"
2016-09-24 16:35:00,135,0,3,"[16:35:00,16:55:00)"
2016-09-24 16:55:00,171,0,3,"[16:55:00,17:15:00)"
2016-09-24 17:15:00,135,0,3,"[17:15:00,17:35:00)"
2016-09-24 17:35:00,108,0,3,"[17:35:00,17:55:00)"
2016-09-24 17:55:00,103,0,3,"[17:55:00,18:15:00)"
2016-09-24 18:15:00,111,0,3,"[18:15:00,18:35:00)"
2016-09-24 18:35:00,99,0,3,"[18:35:00,18:55:00)"
2016-09-24 18:55:00,71,0,3,"[18:55:00,19:15:00)"
2016-09-24 19:15:00,83,0,3,"[19:15:00,19:35:00)"
2016-09-24 19:35:00,51,0,3,"[19:35:00,19:55:00)"
2016-09-24 19:55:00,64,0,3,"[19:55:00,20:15:00)"
2016-09-24 20:15:00,56,0,3,"[20:15:00,20:35:00)"
2016-09-24 20:35:00,62,0,3,"[20:35:00,20:55:00)"
2016-09-24 20:55:00,57,0,3,"[20:55:00,21:15:00)"
2016-09-24 21:15:00,59,0,3,"[21:15:00,21:35:00)"
2016-09-24 21:35:00,37,0,3,"[21:35:00,21:55:00)"
2016-09-24 21:55:00,46,0,3,"[21:55:00,22:15:00)"
2016-09-24 22:15:00,32,0,3,"[22:15:00,22:35:00)"
2016-09-24 22:35:00,29,0,3,"[22:35:00,22:55:00)"
2016-09-24 22:55:00,28,0,3,"[22:55:00,23:15:00)"
2016-09-24 23:15:00,25,0,3,"[23:15:00,23:35:00)"
2016-09-24 23:35:00,21,0,3,"[23:35:00,23:55:00)"
2016-09-24 23:55:00,14,0,3,"[23:55:00,00:00:00)"
2016-09-25 00:15:00,16,0,3,"[00:15:00,00:35:00)"
2016-09-25 00:35:00,18,0,3,"[00:35:00,00:55:00)"
2016-09-25 00:55:00,21,0,3,"[00:55:00,01:15:00)"
2016-09-25 01:15:00,20,0,3,"[01:15:00,01:35:00)"
2016-09-25 01:35:00,12,0,3,"[01:35:00,01:55:00)"
2016-09-25 01:55:00,10,0,3,"[01:55:00,02:15:00)"
2016-09-25 02:15:00,19,0,3,"[02:15:00,02:35:00)"
2016-09-25 02:35:00,18,0,3,"[02:35:00,02:55:00)"
2016-09-25 02:55:00,18,0,3,"[02:55:00,03:15:00)"
2016-09-25 03:15:00,18,0,3,"[03:15:00,03:35:00)"
2016-09-25 03:35:00,8,0,3,"[03:35:00,03:55:00)"
2016-09-25 03:55:00,14,0,3,"[03:55:00,04:15:00)"
2016-09-25 04:15:00,7,0,3,"[04:15:00,04:35:00)"
2016-09-25 04:35:00,10,0,3,"[04:35:00,04:55:00)"
2016-09-25 04:55:00,12,0,3,"[04:55:00,05:15:00)"
2016-09-25 05:15:00,18,0,3,"[05:15:00,05:35:00)"
2016-09-25 05:35:00,17,0,3,"[05:35:00,05:55:00)"
2016-09-25 05:55:00,36,0,3,"[05:55:00,06:15:00)"
2016-09-25 06:15:00,37,0,3,"[06:15:00,06:35:00)"
2016-09-25 06:35:00,66,0,3,"[06:35:00,06:55:00)"
2016-09-25 06:55:00,72,0,3,"[06:55:00,07:15:00)"
2016-09-25 07:15:00,81,0,3,"[07:15:00,07:35:00)"
2016-09-25 07:35:00,73,0,3,"[07:35:00,07:55:00)"
2016-09-25 07:55:00,117,0,3,"[07:55:00,08:15:00)"
2016-09-25 08:15:00,98,0,3,"[08:15:00,08:35:00)"
2016-09-25 08:35:00,100,0,3,"[08:35:00,08:55:00)"
2016-09-25 08:55:00,100,0,3,"[08:55:00,09:15:00)"
2016-09-25 09:15:00,113,0,3,"[09:15:00,09:35:00)"
2016-09-25 09:35:00,98,0,3,"[09:35:00,09:55:00)"
2016-09-25 09:55:00,115,0,3,"[09:55:00,10:15:00)"
2016-09-25 10:15:00,127,0,3,"[10:15:00,10:35:00)"
2016-09-25 10:35:00,93,0,3,"[10:35:00,10:55:00)"
2016-09-25 10:55:00,122,0,3,"[10:55:00,11:15:00)"
2016-09-25 11:15:00,83,0,3,"[11:15:00,11:35:00)"
2016-09-25 11:35:00,96,0,3,"[11:35:00,11:55:00)"
2016-09-25 11:55:00,86,0,3,"[11:55:00,12:15:00)"
2016-09-25 12:15:00,105,0,3,"[12:15:00,12:35:00)"
2016-09-25 12:35:00,104,0,3,"[12:35:00,12:55:00)"
2016-09-25 12:55:00,105,0,3,"[12:55:00,13:15:00)"
2016-09-25 13:15:00,129,0,3,"[13:15:00,13:35:00)"
2016-09-25 13:35:00,126,0,3,"[13:35:00,13:55:00)"
2016-09-25 13:55:00,133,0,3,"[13:55:00,14:15:00)"
2016-09-25 14:15:00,140,0,3,"[14:15:00,14:35:00)"
2016-09-25 14:35:00,168,0,3,"[14:35:00,14:55:00)"
2016-09-25 14:55:00,128,0,3,"[14:55:00,15:15:00)"
2016-09-25 15:15:00,134,0,3,"[15:15:00,15:35:00)"
2016-09-25 15:35:00,134,0,3,"[15:35:00,15:55:00)"
2016-09-25 15:55:00,138,0,3,"[15:55:00,16:15:00)"
2016-09-25 16:15:00,127,0,3,"[16:15:00,16:35:00)"
2016-09-25 16:35:00,152,0,3,"[16:35:00,16:55:00)"
2016-09-25 16:55:00,107,0,3,"[16:55:00,17:15:00)"
2016-09-25 17:15:00,125,0,3,"[17:15:00,17:35:00)"
2016-09-25 17:35:00,107,0,3,"[17:35:00,17:55:00)"
2016-09-25 17:55:00,88,0,3,"[17:55:00,18:15:00)"
2016-09-25 18:15:00,98,0,3,"[18:15:00,18:35:00)"
2016-09-25 18:35:00,70,0,3,"[18:35:00,18:55:00)"
2016-09-25 18:55:00,82,0,3,"[18:55:00,19:15:00)"
2016-09-25 19:15:00,77,0,3,"[19:15:00,19:35:00)"
2016-09-25 19:35:00,53,0,3,"[19:35:00,19:55:00)"
2016-09-25 19:55:00,71,0,3,"[19:55:00,20:15:00)"
2016-09-25 20:15:00,62,0,3,"[20:15:00,20:35:00)"
2016-09-25 20:35:00,65,0,3,"[20:35:00,20:55:00)"
2016-09-25 20:55:00,48,0,3,"[20:55:00,21:15:00)"
2016-09-25 21:15:00,51,0,3,"[21:15:00,21:35:00)"
2016-09-25 21:35:00,39,0,3,"[21:35:00,21:55:00)"
2016-09-25 21:55:00,33,0,3,"[21:55:00,22:15:00)"
2016-09-25 22:15:00,26,0,3,"[22:15:00,22:35:00)"
2016-09-25 22:35:00,16,0,3,"[22:35:00,22:55:00)"
2016-09-25 22:55:00,19,0,3,"[22:55:00,23:15:00)"
2016-09-25 23:15:00,32,0,3,"[23:15:00,23:35:00)"
2016-09-25 23:35:00,17,0,3,"[23:35:00,23:55:00)"
2016-09-25 23:55:00,14,0,3,"[23:55:00,00:00:00)"
2016-09-26 00:15:00,13,0,3,"[00:15:00,00:35:00)"
2016-09-26 00:35:00,21,0,3,"[00:35:00,00:55:00)"
2016-09-26 00:55:00,19,0,3,"[00:55:00,01:15:00)"
2016-09-26 01:15:00,15,0,3,"[01:15:00,01:35:00)"
2016-09-26 01:35:00,10,0,3,"[01:35:00,01:55:00)"
2016-09-26 01:55:00,11,0,3,"[01:55:00,02:15:00)"
2016-09-26 02:15:00,10,0,3,"[02:15:00,02:35:00)"
2016-09-26 02:35:00,23,0,3,"[02:35:00,02:55:00)"
2016-09-26 02:55:00,8,0,3,"[02:55:00,03:15:00)"
2016-09-26 03:15:00,13,0,3,"[03:15:00,03:35:00)"
2016-09-26 03:35:00,17,0,3,"[03:35:00,03:55:00)"
2016-09-26 03:55:00,13,0,3,"[03:55:00,04:15:00)"
2016-09-26 04:15:00,18,0,3,"[04:15:00,04:35:00)"
2016-09-26 04:35:00,20,0,3,"[04:35:00,04:55:00)"
2016-09-26 04:55:00,10,0,3,"[04:55:00,05:15:00)"
2016-09-26 05:15:00,11,0,3,"[05:15:00,05:35:00)"
2016-09-26 05:35:00,22,0,3,"[05:35:00,05:55:00)"
2016-09-26 05:55:00,41,0,3,"[05:55:00,06:15:00)"
2016-09-26 06:15:00,57,0,3,"[06:15:00,06:35:00)"
2016-09-26 06:35:00,86,0,3,"[06:35:00,06:55:00)"
2016-09-26 06:55:00,147,0,3,"[06:55:00,07:15:00)"
2016-09-26 07:15:00,139,0,3,"[07:15:00,07:35:00)"
2016-09-26 07:35:00,172,0,3,"[07:35:00,07:55:00)"
2016-09-26 07:55:00,175,0,3,"[07:55:00,08:15:00)"
2016-09-26 08:15:00,175,0,3,"[08:15:00,08:35:00)"
2016-09-26 08:35:00,169,0,3,"[08:35:00,08:55:00)"
2016-09-26 08:55:00,152,0,3,"[08:55:00,09:15:00)"
2016-09-26 09:15:00,140,0,3,"[09:15:00,09:35:00)"
2016-09-26 09:35:00,128,0,3,"[09:35:00,09:55:00)"
2016-09-26 09:55:00,109,0,3,"[09:55:00,10:15:00)"
2016-09-26 10:15:00,102,0,3,"[10:15:00,10:35:00)"
2016-09-26 10:35:00,103,0,3,"[10:35:00,10:55:00)"
2016-09-26 10:55:00,103,0,3,"[10:55:00,11:15:00)"
2016-09-26 11:15:00,82,0,3,"[11:15:00,11:35:00)"
2016-09-26 11:35:00,119,0,3,"[11:35:00,11:55:00)"
2016-09-26 11:55:00,55,0,3,"[11:55:00,12:15:00)"
2016-09-26 12:15:00,79,0,3,"[12:15:00,12:35:00)"
2016-09-26 12:35:00,100,0,3,"[12:35:00,12:55:00)"
2016-09-26 12:55:00,96,0,3,"[12:55:00,13:15:00)"
2016-09-26 13:15:00,118,0,3,"[13:15:00,13:35:00)"
2016-09-26 13:35:00,110,0,3,"[13:35:00,13:55:00)"
2016-09-26 13:55:00,107,0,3,"[13:55:00,14:15:00)"
2016-09-26 14:15:00,109,0,3,"[14:15:00,14:35:00)"
2016-09-26 14:35:00,142,0,3,"[14:35:00,14:55:00)"
2016-09-26 14:55:00,108,0,3,"[14:55:00,15:15:00)"
2016-09-26 15:15:00,115,0,3,"[15:15:00,15:35:00)"
2016-09-26 15:35:00,96,0,3,"[15:35:00,15:55:00)"
2016-09-26 15:55:00,115,0,3,"[15:55:00,16:15:00)"
2016-09-26 16:15:00,117,0,3,"[16:15:00,16:35:00)"
2016-09-26 16:35:00,137,0,3,"[16:35:00,16:55:00)"
2016-09-26 16:55:00,121,0,3,"[16:55:00,17:15:00)"
2016-09-26 17:15:00,105,0,3,"[17:15:00,17:35:00)"
2016-09-26 17:35:00,106,0,3,"[17:35:00,17:55:00)"
2016-09-26 17:55:00,97,0,3,"[17:55:00,18:15:00)"
2016-09-26 18:15:00,98,0,3,"[18:15:00,18:35:00)"
2016-09-26 18:35:00,62,0,3,"[18:35:00,18:55:00)"
2016-09-26 18:55:00,64,0,3,"[18:55:00,19:15:00)"
2016-09-26 19:15:00,49,0,3,"[19:15:00,19:35:00)"
2016-09-26 19:35:00,51,0,3,"[19:35:00,19:55:00)"
2016-09-26 19:55:00,47,0,3,"[19:55:00,20:15:00)"
2016-09-26 20:15:00,44,0,3,"[20:15:00,20:35:00)"
2016-09-26 20:35:00,47,0,3,"[20:35:00,20:55:00)"
2016-09-26 20:55:00,51,0,3,"[20:55:00,21:15:00)"
2016-09-26 21:15:00,31,0,3,"[21:15:00,21:35:00)"
2016-09-26 21:35:00,44,0,3,"[21:35:00,21:55:00)"
2016-09-26 21:55:00,35,0,3,"[21:55:00,22:15:00)"
2016-09-26 22:15:00,26,0,3,"[22:15:00,22:35:00)"
2016-09-26 22:35:00,18,0,3,"[22:35:00,22:55:00)"
2016-09-26 22:55:00,18,0,3,"[22:55:00,23:15:00)"
2016-09-26 23:15:00,13,0,3,"[23:15:00,23:35:00)"
2016-09-26 23:35:00,20,0,3,"[23:35:00,23:55:00)"
2016-09-26 23:55:00,15,0,3,"[23:55:00,00:00:00)"
2016-09-27 00:15:00,13,0,3,"[00:15:00,00:35:00)"
2016-09-27 00:35:00,12,0,3,"[00:35:00,00:55:00)"
2016-09-27 00:55:00,27,0,3,"[00:55:00,01:15:00)"
2016-09-27 01:15:00,21,0,3,"[01:15:00,01:35:00)"
2016-09-27 01:35:00,11,0,3,"[01:35:00,01:55:00)"
2016-09-27 01:55:00,12,0,3,"[01:55:00,02:15:00)"
2016-09-27 02:15:00,6,0,3,"[02:15:00,02:35:00)"
2016-09-27 02:35:00,20,0,3,"[02:35:00,02:55:00)"
2016-09-27 02:55:00,9,0,3,"[02:55:00,03:15:00)"
2016-09-27 03:15:00,15,0,3,"[03:15:00,03:35:00)"
2016-09-27 03:35:00,9,0,3,"[03:35:00,03:55:00)"
2016-09-27 03:55:00,15,0,3,"[03:55:00,04:15:00)"
2016-09-27 04:15:00,12,0,3,"[04:15:00,04:35:00)"
2016-09-27 04:35:00,21,0,3,"[04:35:00,04:55:00)"
2016-09-27 04:55:00,16,0,3,"[04:55:00,05:15:00)"
2016-09-27 05:15:00,9,0,3,"[05:15:00,05:35:00)"
2016-09-27 05:35:00,14,0,3,"[05:35:00,05:55:00)"
2016-09-27 05:55:00,32,0,3,"[05:55:00,06:15:00)"
2016-09-27 06:15:00,41,0,3,"[06:15:00,06:35:00)"
2016-09-27 06:35:00,62,0,3,"[06:35:00,06:55:00)"
2016-09-27 06:55:00,104,0,3,"[06:55:00,07:15:00)"
2016-09-27 07:15:00,124,0,3,"[07:15:00,07:35:00)"
2016-09-27 07:35:00,147,0,3,"[07:35:00,07:55:00)"
2016-09-27 07:55:00,184,0,3,"[07:55:00,08:15:00)"
2016-09-27 08:15:00,147,0,3,"[08:15:00,08:35:00)"
2016-09-27 08:35:00,173,0,3,"[08:35:00,08:55:00)"
2016-09-27 08:55:00,152,0,3,"[08:55:00,09:15:00)"
2016-09-27 09:15:00,138,0,3,"[09:15:00,09:35:00)"
2016-09-27 09:35:00,130,0,3,"[09:35:00,09:55:00)"
2016-09-27 09:55:00,131,0,3,"[09:55:00,10:15:00)"
2016-09-27 10:15:00,120,0,3,"[10:15:00,10:35:00)"
2016-09-27 10:35:00,105,0,3,"[10:35:00,10:55:00)"
2016-09-27 10:55:00,95,0,3,"[10:55:00,11:15:00)"
2016-09-27 11:15:00,100,0,3,"[11:15:00,11:35:00)"
2016-09-27 11:35:00,90,0,3,"[11:35:00,11:55:00)"
2016-09-27 11:55:00,90,0,3,"[11:55:00,12:15:00)"
2016-09-27 12:15:00,111,0,3,"[12:15:00,12:35:00)"
2016-09-27 12:35:00,93,0,3,"[12:35:00,12:55:00)"
2016-09-27 12:55:00,124,0,3,"[12:55:00,13:15:00)"
2016-09-27 13:15:00,116,0,3,"[13:15:00,13:35:00)"
2016-09-27 13:35:00,121,0,3,"[13:35:00,13:55:00)"
2016-09-27 13:55:00,84,0,3,"[13:55:00,14:15:00)"
2016-09-27 14:15:00,117,0,3,"[14:15:00,14:35:00)"
2016-09-27 14:35:00,108,0,3,"[14:35:00,14:55:00)"
2016-09-27 14:55:00,110,0,3,"[14:55:00,15:15:00)"
2016-09-27 15:15:00,118,0,3,"[15:15:00,15:35:00)"
2016-09-27 15:35:00,108,0,3,"[15:35:00,15:55:00)"
2016-09-27 15:55:00,122,0,3,"[15:55:00,16:15:00)"
2016-09-27 16:15:00,105,0,3,"[16:15:00,16:35:00)"
2016-09-27 16:35:00,121,0,3,"[16:35:00,16:55:00)"
2016-09-27 16:55:00,143,0,3,"[16:55:00,17:15:00)"
2016-09-27 17:15:00,131,0,3,"[17:15:00,17:35:00)"
2016-09-27 17:35:00,123,0,3,"[17:35:00,17:55:00)"
2016-09-27 17:55:00,95,0,3,"[17:55:00,18:15:00)"
2016-09-27 18:15:00,79,0,3,"[18:15:00,18:35:00)"
2016-09-27 18:35:00,73,0,3,"[18:35:00,18:55:00)"
2016-09-27 18:55:00,45,0,3,"[18:55:00,19:15:00)"
2016-09-27 19:15:00,65,0,3,"[19:15:00,19:35:00)"
2016-09-27 19:35:00,65,0,3,"[19:35:00,19:55:00)"
2016-09-27 19:55:00,59,0,3,"[19:55:00,20:15:00)"
2016-09-27 20:15:00,50,0,3,"[20:15:00,20:35:00)"
2016-09-27 20:35:00,36,0,3,"[20:35:00,20:55:00)"
2016-09-27 20:55:00,36,0,3,"[20:55:00,21:15:00)"
2016-09-27 21:15:00,39,0,3,"[21:15:00,21:35:00)"
2016-09-27 21:35:00,33,0,3,"[21:35:00,21:55:00)"
2016-09-27 21:55:00,34,0,3,"[21:55:00,22:15:00)"
2016-09-27 22:15:00,20,0,3,"[22:15:00,22:35:00)"
2016-09-27 22:35:00,22,0,3,"[22:35:00,22:55:00)"
2016-09-27 22:55:00,14,0,3,"[22:55:00,23:15:00)"
2016-09-27 23:15:00,8,0,3,"[23:15:00,23:35:00)"
2016-09-27 23:35:00,20,0,3,"[23:35:00,23:55:00)"
2016-09-27 23:55:00,12,0,3,"[23:55:00,00:00:00)"
2016-09-28 00:15:00,14,0,3,"[00:15:00,00:35:00)"
2016-09-28 00:35:00,17,0,3,"[00:35:00,00:55:00)"
2016-09-28 00:55:00,24,0,3,"[00:55:00,01:15:00)"
2016-09-28 01:15:00,26,0,3,"[01:15:00,01:35:00)"
2016-09-28 01:35:00,17,0,3,"[01:35:00,01:55:00)"
2016-09-28 01:55:00,12,0,3,"[01:55:00,02:15:00)"
2016-09-28 02:15:00,12,0,3,"[02:15:00,02:35:00)"
2016-09-28 02:35:00,19,0,3,"[02:35:00,02:55:00)"
2016-09-28 02:55:00,20,0,3,"[02:55:00,03:15:00)"
2016-09-28 03:15:00,8,0,3,"[03:15:00,03:35:00)"
2016-09-28 03:35:00,12,0,3,"[03:35:00,03:55:00)"
2016-09-28 03:55:00,11,0,3,"[03:55:00,04:15:00)"
2016-09-28 04:15:00,16,0,3,"[04:15:00,04:35:00)"
2016-09-28 04:35:00,10,0,3,"[04:35:00,04:55:00)"
2016-09-28 04:55:00,14,0,3,"[04:55:00,05:15:00)"
2016-09-28 05:15:00,15,0,3,"[05:15:00,05:35:00)"
2016-09-28 05:35:00,15,0,3,"[05:35:00,05:55:00)"
2016-09-28 05:55:00,22,0,3,"[05:55:00,06:15:00)"
2016-09-28 06:15:00,37,0,3,"[06:15:00,06:35:00)"
2016-09-28 06:35:00,64,0,3,"[06:35:00,06:55:00)"
2016-09-28 06:55:00,124,0,3,"[06:55:00,07:15:00)"
2016-09-28 07:15:00,124,0,3,"[07:15:00,07:35:00)"
2016-09-28 07:35:00,130,0,3,"[07:35:00,07:55:00)"
2016-09-28 07:55:00,145,0,3,"[07:55:00,08:15:00)"
2016-09-28 08:15:00,138,0,3,"[08:15:00,08:35:00)"
2016-09-28 08:35:00,162,0,3,"[08:35:00,08:55:00)"
2016-09-28 08:55:00,150,0,3,"[08:55:00,09:15:00)"
2016-09-28 09:15:00,127,0,3,"[09:15:00,09:35:00)"
2016-09-28 09:35:00,133,0,3,"[09:35:00,09:55:00)"
2016-09-28 09:55:00,115,0,3,"[09:55:00,10:15:00)"
2016-09-28 10:15:00,84,0,3,"[10:15:00,10:35:00)"
2016-09-28 10:35:00,105,0,3,"[10:35:00,10:55:00)"
2016-09-28 10:55:00,77,0,3,"[10:55:00,11:15:00)"
2016-09-28 11:15:00,92,0,3,"[11:15:00,11:35:00)"
2016-09-28 11:35:00,81,0,3,"[11:35:00,11:55:00)"
2016-09-28 11:55:00,74,0,3,"[11:55:00,12:15:00)"
2016-09-28 12:15:00,87,0,3,"[12:15:00,12:35:00)"
2016-09-28 12:35:00,112,0,3,"[12:35:00,12:55:00)"
2016-09-28 12:55:00,92,0,3,"[12:55:00,13:15:00)"
2016-09-28 13:15:00,110,0,3,"[13:15:00,13:35:00)"
2016-09-28 13:35:00,127,0,3,"[13:35:00,13:55:00)"
2016-09-28 13:55:00,98,0,3,"[13:55:00,14:15:00)"
2016-09-28 14:15:00,82,0,3,"[14:15:00,14:35:00)"
2016-09-28 14:35:00,99,0,3,"[14:35:00,14:55:00)"
2016-09-28 14:55:00,113,0,3,"[14:55:00,15:15:00)"
2016-09-28 15:15:00,101,0,3,"[15:15:00,15:35:00)"
2016-09-28 15:35:00,104,0,3,"[15:35:00,15:55:00)"
2016-09-28 15:55:00,119,0,3,"[15:55:00,16:15:00)"
2016-09-28 16:15:00,110,0,3,"[16:15:00,16:35:00)"
2016-09-28 16:35:00,113,0,3,"[16:35:00,16:55:00)"
2016-09-28 16:55:00,120,0,3,"[16:55:00,17:15:00)"
2016-09-28 17:15:00,113,0,3,"[17:15:00,17:35:00)"
2016-09-28 17:35:00,133,0,3,"[17:35:00,17:55:00)"
2016-09-28 17:55:00,86,0,3,"[17:55:00,18:15:00)"
2016-09-28 18:15:00,66,0,3,"[18:15:00,18:35:00)"
2016-09-28 18:35:00,66,0,3,"[18:35:00,18:55:00)"
2016-09-28 18:55:00,52,0,3,"[18:55:00,19:15:00)"
2016-09-28 19:15:00,50,0,3,"[19:15:00,19:35:00)"
2016-09-28 19:35:00,61,0,3,"[19:35:00,19:55:00)"
2016-09-28 19:55:00,55,0,3,"[19:55:00,20:15:00)"
2016-09-28 20:15:00,48,0,3,"[20:15:00,20:35:00)"
2016-09-28 20:35:00,55,0,3,"[20:35:00,20:55:00)"
2016-09-28 20:55:00,57,0,3,"[20:55:00,21:15:00)"
2016-09-28 21:15:00,29,0,3,"[21:15:00,21:35:00)"
2016-09-28 21:35:00,31,0,3,"[21:35:00,21:55:00)"
2016-09-28 21:55:00,24,0,3,"[21:55:00,22:15:00)"
2016-09-28 22:15:00,19,0,3,"[22:15:00,22:35:00)"
2016-09-28 22:35:00,12,0,3,"[22:35:00,22:55:00)"
2016-09-28 22:55:00,23,0,3,"[22:55:00,23:15:00)"
2016-09-28 23:15:00,24,0,3,"[23:15:00,23:35:00)"
2016-09-28 23:35:00,21,0,3,"[23:35:00,23:55:00)"
2016-09-28 23:55:00,11,0,3,"[23:55:00,00:00:00)"
2016-09-29 00:15:00,16,0,3,"[00:15:00,00:35:00)"
2016-09-29 00:35:00,12,0,3,"[00:35:00,00:55:00)"
2016-09-29 00:55:00,16,0,3,"[00:55:00,01:15:00)"
2016-09-29 01:15:00,17,0,3,"[01:15:00,01:35:00)"
2016-09-29 01:35:00,19,0,3,"[01:35:00,01:55:00)"
2016-09-29 01:55:00,10,0,3,"[01:55:00,02:15:00)"
2016-09-29 02:15:00,8,0,3,"[02:15:00,02:35:00)"
2016-09-29 02:35:00,11,0,3,"[02:35:00,02:55:00)"
2016-09-29 02:55:00,12,0,3,"[02:55:00,03:15:00)"
2016-09-29 03:15:00,12,0,3,"[03:15:00,03:35:00)"
2016-09-29 03:35:00,10,0,3,"[03:35:00,03:55:00)"
2016-09-29 03:55:00,17,0,3,"[03:55:00,04:15:00)"
2016-09-29 04:15:00,11,0,3,"[04:15:00,04:35:00)"
2016-09-29 04:35:00,10,0,3,"[04:35:00,04:55:00)"
2016-09-29 04:55:00,12,0,3,"[04:55:00,05:15:00)"
2016-09-29 05:15:00,16,0,3,"[05:15:00,05:35:00)"
2016-09-29 05:35:00,18,0,3,"[05:35:00,05:55:00)"
2016-09-29 05:55:00,21,0,3,"[05:55:00,06:15:00)"
2016-09-29 06:15:00,29,0,3,"[06:15:00,06:35:00)"
2016-09-29 06:35:00,74,0,3,"[06:35:00,06:55:00)"
2016-09-29 06:55:00,93,0,3,"[06:55:00,07:15:00)"
2016-09-29 07:15:00,106,0,3,"[07:15:00,07:35:00)"
2016-09-29 07:35:00,124,0,3,"[07:35:00,07:55:00)"
2016-09-29 07:55:00,145,0,3,"[07:55:00,08:15:00)"
2016-09-29 08:15:00,134,0,3,"[08:15:00,08:35:00)"
2016-09-29 08:35:00,155,0,3,"[08:35:00,08:55:00)"
2016-09-29 08:55:00,125,0,3,"[08:55:00,09:15:00)"
2016-09-29 09:15:00,115,0,3,"[09:15:00,09:35:00)"
2016-09-29 09:35:00,108,0,3,"[09:35:00,09:55:00)"
2016-09-29 09:55:00,129,0,3,"[09:55:00,10:15:00)"
2016-09-29 10:15:00,110,0,3,"[10:15:00,10:35:00)"
2016-09-29 10:35:00,101,0,3,"[10:35:00,10:55:00)"
2016-09-29 10:55:00,93,0,3,"[10:55:00,11:15:00)"
2016-09-29 11:15:00,96,0,3,"[11:15:00,11:35:00)"
2016-09-29 11:35:00,98,0,3,"[11:35:00,11:55:00)"
2016-09-29 11:55:00,93,0,3,"[11:55:00,12:15:00)"
2016-09-29 12:15:00,97,0,3,"[12:15:00,12:35:00)"
2016-09-29 12:35:00,80,0,3,"[12:35:00,12:55:00)"
2016-09-29 12:55:00,107,0,3,"[12:55:00,13:15:00)"
2016-09-29 13:15:00,133,0,3,"[13:15:00,13:35:00)"
2016-09-29 13:35:00,109,0,3,"[13:35:00,13:55:00)"
2016-09-29 13:55:00,121,0,3,"[13:55:00,14:15:00)"
2016-09-29 14:15:00,111,0,3,"[14:15:00,14:35:00)"
2016-09-29 14:35:00,94,0,3,"[14:35:00,14:55:00)"
2016-09-29 14:55:00,72,0,3,"[14:55:00,15:15:00)"
2016-09-29 15:15:00,93,0,3,"[15:15:00,15:35:00)"
2016-09-29 15:35:00,112,0,3,"[15:35:00,15:55:00)"
2016-09-29 15:55:00,120,0,3,"[15:55:00,16:15:00)"
2016-09-29 16:15:00,126,0,3,"[16:15:00,16:35:00)"
2016-09-29 16:35:00,116,0,3,"[16:35:00,16:55:00)"
2016-09-29 16:55:00,94,0,3,"[16:55:00,17:15:00)"
2016-09-29 17:15:00,126,0,3,"[17:15:00,17:35:00)"
2016-09-29 17:35:00,99,0,3,"[17:35:00,17:55:00)"
2016-09-29 17:55:00,57,0,3,"[17:55:00,18:15:00)"
2016-09-29 18:15:00,13,0,3,"[18:15:00,18:35:00)"
2016-09-29 18:35:00,3,0,3,"[18:35:00,18:55:00)"
