time,tollgate_id,direction,time_window,volume,day,hour,minute,week,weekend,am_pm
2016-10-09 06:40:00,2,0,"[06:40:00,07:00:00)",45,9,6,40,6,1,1
2016-10-09 06:40:00,3,0,"[06:40:00,07:00:00)",75,9,6,40,6,1,1
2016-10-09 06:40:00,3,1,"[06:40:00,07:00:00)",46,9,6,40,6,1,1
2016-10-09 07:00:00,1,0,"[07:00:00,07:20:00)",26,9,7,0,6,1,1
2016-10-09 07:00:00,1,1,"[07:00:00,07:20:00)",66,9,7,0,6,1,1
2016-10-09 07:00:00,2,0,"[07:00:00,07:20:00)",61,9,7,0,6,1,1
2016-10-09 07:00:00,3,0,"[07:00:00,07:20:00)",107,9,7,0,6,1,1
2016-10-09 07:00:00,3,1,"[07:00:00,07:20:00)",48,9,7,0,6,1,1
2016-10-09 07:20:00,1,0,"[07:20:00,07:40:00)",25,9,7,20,6,1,1
2016-10-09 07:20:00,1,1,"[07:20:00,07:40:00)",81,9,7,20,6,1,1
2016-10-09 07:20:00,2,0,"[07:20:00,07:40:00)",99,9,7,20,6,1,1
2016-10-09 07:20:00,3,0,"[07:20:00,07:40:00)",109,9,7,20,6,1,1
2016-10-09 07:20:00,3,1,"[07:20:00,07:40:00)",62,9,7,20,6,1,1
2016-10-09 07:40:00,1,0,"[07:40:00,08:00:00)",33,9,7,40,6,1,1
2016-10-09 07:40:00,1,1,"[07:40:00,08:00:00)",93,9,7,40,6,1,1
2016-10-09 07:40:00,2,0,"[07:40:00,08:00:00)",100,9,7,40,6,1,1
2016-10-09 07:40:00,3,0,"[07:40:00,08:00:00)",110,9,7,40,6,1,1
2016-10-09 07:40:00,3,1,"[07:40:00,08:00:00)",80,9,7,40,6,1,1
2016-10-09 08:00:00,1,0,"[08:00:00,08:20:00)",46,9,8,0,6,1,1
2016-10-09 08:00:00,1,1,"[08:00:00,08:20:00)",117,9,8,0,6,1,1
2016-10-09 08:00:00,2,0,"[08:00:00,08:20:00)",125,9,8,0,6,1,1
2016-10-09 08:00:00,3,0,"[08:00:00,08:20:00)",136,9,8,0,6,1,1
2016-10-09 08:00:00,3,1,"[08:00:00,08:20:00)",112,9,8,0,6,1,1
2016-10-09 08:20:00,1,0,"[08:20:00,08:40:00)",39,9,8,20,6,1,1
2016-10-09 08:20:00,1,1,"[08:20:00,08:40:00)",121,9,8,20,6,1,1
2016-10-09 08:20:00,2,0,"[08:20:00,08:40:00)",114,9,8,20,6,1,1
2016-10-09 08:20:00,3,0,"[08:20:00,08:40:00)",156,9,8,20,6,1,1
2016-10-09 08:20:00,3,1,"[08:20:00,08:40:00)",109,9,8,20,6,1,1
2016-10-09 08:40:00,1,0,"[08:40:00,09:00:00)",35,9,8,40,6,1,1
2016-10-09 08:40:00,1,1,"[08:40:00,09:00:00)",103,9,8,40,6,1,1
2016-10-09 08:40:00,2,0,"[08:40:00,09:00:00)",113,9,8,40,6,1,1
2016-10-09 08:40:00,3,0,"[08:40:00,09:00:00)",145,9,8,40,6,1,1
2016-10-09 08:40:00,3,1,"[08:40:00,09:00:00)",105,9,8,40,6,1,1
2016-10-09 09:00:00,1,0,"[09:00:00,09:20:00)",45,9,9,0,6,1,1
2016-10-09 09:00:00,1,1,"[09:00:00,09:20:00)",127,9,9,0,6,1,1
2016-10-09 09:00:00,2,0,"[09:00:00,09:20:00)",125,9,9,0,6,1,1
2016-10-09 09:00:00,3,0,"[09:00:00,09:20:00)",128,9,9,0,6,1,1
2016-10-09 09:00:00,3,1,"[09:00:00,09:20:00)",109,9,9,0,6,1,1
2016-10-09 09:20:00,1,0,"[09:20:00,09:40:00)",41,9,9,20,6,1,1
2016-10-09 09:20:00,1,1,"[09:20:00,09:40:00)",93,9,9,20,6,1,1
2016-10-09 09:20:00,2,0,"[09:20:00,09:40:00)",94,9,9,20,6,1,1
2016-10-09 09:20:00,3,0,"[09:20:00,09:40:00)",122,9,9,20,6,1,1
2016-10-09 09:20:00,3,1,"[09:20:00,09:40:00)",102,9,9,20,6,1,1
2016-10-09 09:40:00,1,0,"[09:40:00,10:00:00)",41,9,9,40,6,1,1
2016-10-09 09:40:00,1,1,"[09:40:00,10:00:00)",75,9,9,40,6,1,1
2016-10-09 09:40:00,2,0,"[09:40:00,10:00:00)",80,9,9,40,6,1,1
2016-10-09 09:40:00,3,0,"[09:40:00,10:00:00)",97,9,9,40,6,1,1
2016-10-09 09:40:00,3,1,"[09:40:00,10:00:00)",82,9,9,40,6,1,1
2016-10-09 10:00:00,1,0,"[10:00:00,10:20:00)",28,9,10,0,6,1,1
2016-10-09 10:00:00,1,1,"[10:00:00,10:20:00)",73,9,10,0,6,1,1
2016-10-09 10:00:00,2,0,"[10:00:00,10:20:00)",66,9,10,0,6,1,1
2016-10-09 10:00:00,3,0,"[10:00:00,10:20:00)",100,9,10,0,6,1,1
2016-10-09 10:00:00,3,1,"[10:00:00,10:20:00)",82,9,10,0,6,1,1
2016-10-09 10:20:00,1,0,"[10:20:00,10:40:00)",40,9,10,20,6,1,1
2016-10-09 10:20:00,1,1,"[10:20:00,10:40:00)",98,9,10,20,6,1,1
2016-10-09 10:20:00,2,0,"[10:20:00,10:40:00)",79,9,10,20,6,1,1
2016-10-09 10:20:00,3,0,"[10:20:00,10:40:00)",89,9,10,20,6,1,1
2016-10-09 10:20:00,3,1,"[10:20:00,10:40:00)",81,9,10,20,6,1,1
2016-10-09 10:40:00,1,0,"[10:40:00,11:00:00)",39,9,10,40,6,1,1
2016-10-09 10:40:00,1,1,"[10:40:00,11:00:00)",87,9,10,40,6,1,1
2016-10-09 10:40:00,2,0,"[10:40:00,11:00:00)",64,9,10,40,6,1,1
2016-10-09 10:40:00,3,0,"[10:40:00,11:00:00)",106,9,10,40,6,1,1
2016-10-09 10:40:00,3,1,"[10:40:00,11:00:00)",86,9,10,40,6,1,1
2016-10-09 11:00:00,1,0,"[11:00:00,11:20:00)",38,9,11,0,6,1,1
2016-10-09 11:00:00,1,1,"[11:00:00,11:20:00)",72,9,11,0,6,1,1
2016-10-09 11:00:00,2,0,"[11:00:00,11:20:00)",64,9,11,0,6,1,1
2016-10-09 11:00:00,3,0,"[11:00:00,11:20:00)",116,9,11,0,6,1,1
2016-10-09 11:00:00,3,1,"[11:00:00,11:20:00)",63,9,11,0,6,1,1
2016-10-09 11:20:00,1,0,"[11:20:00,11:40:00)",28,9,11,20,6,1,1
2016-10-09 11:20:00,1,1,"[11:20:00,11:40:00)",64,9,11,20,6,1,1
2016-10-09 11:20:00,2,0,"[11:20:00,11:40:00)",52,9,11,20,6,1,1
2016-10-09 11:20:00,3,0,"[11:20:00,11:40:00)",100,9,11,20,6,1,1
2016-10-09 11:20:00,3,1,"[11:20:00,11:40:00)",79,9,11,20,6,1,1
2016-10-09 11:40:00,1,0,"[11:40:00,12:00:00)",26,9,11,40,6,1,1
2016-10-09 11:40:00,1,1,"[11:40:00,12:00:00)",88,9,11,40,6,1,1
2016-10-09 11:40:00,2,0,"[11:40:00,12:00:00)",61,9,11,40,6,1,1
2016-10-09 11:40:00,3,0,"[11:40:00,12:00:00)",74,9,11,40,6,1,1
2016-10-09 11:40:00,3,1,"[11:40:00,12:00:00)",81,9,11,40,6,1,1
2016-10-09 12:00:00,1,0,"[12:00:00,12:20:00)",39,9,12,0,6,1,1
2016-10-09 12:00:00,1,1,"[12:00:00,12:20:00)",89,9,12,0,6,1,1
2016-10-09 12:00:00,2,0,"[12:00:00,12:20:00)",65,9,12,0,6,1,1
2016-10-09 12:00:00,3,0,"[12:00:00,12:20:00)",83,9,12,0,6,1,1
2016-10-09 12:00:00,3,1,"[12:00:00,12:20:00)",83,9,12,0,6,1,1
2016-10-09 12:20:00,1,0,"[12:20:00,12:40:00)",33,9,12,20,6,1,1
2016-10-09 12:20:00,1,1,"[12:20:00,12:40:00)",86,9,12,20,6,1,1
2016-10-09 12:20:00,2,0,"[12:20:00,12:40:00)",68,9,12,20,6,1,1
2016-10-09 12:20:00,3,0,"[12:20:00,12:40:00)",86,9,12,20,6,1,1
2016-10-09 12:20:00,3,1,"[12:20:00,12:40:00)",81,9,12,20,6,1,1
2016-10-09 12:40:00,1,0,"[12:40:00,13:00:00)",43,9,12,40,6,1,1
2016-10-09 12:40:00,1,1,"[12:40:00,13:00:00)",94,9,12,40,6,1,1
2016-10-09 12:40:00,2,0,"[12:40:00,13:00:00)",63,9,12,40,6,1,1
2016-10-09 12:40:00,3,0,"[12:40:00,13:00:00)",106,9,12,40,6,1,1
2016-10-09 12:40:00,3,1,"[12:40:00,13:00:00)",88,9,12,40,6,1,1
2016-10-09 13:00:00,1,0,"[13:00:00,13:20:00)",39,9,13,0,6,1,0
2016-10-09 13:00:00,1,1,"[13:00:00,13:20:00)",104,9,13,0,6,1,0
2016-10-09 13:00:00,2,0,"[13:00:00,13:20:00)",66,9,13,0,6,1,0
2016-10-09 13:00:00,3,0,"[13:00:00,13:20:00)",104,9,13,0,6,1,0
2016-10-09 13:00:00,3,1,"[13:00:00,13:20:00)",112,9,13,0,6,1,0
2016-10-09 13:20:00,1,0,"[13:20:00,13:40:00)",46,9,13,20,6,1,0
2016-10-09 13:20:00,1,1,"[13:20:00,13:40:00)",104,9,13,20,6,1,0
2016-10-09 13:20:00,2,0,"[13:20:00,13:40:00)",61,9,13,20,6,1,0
2016-10-09 13:20:00,3,0,"[13:20:00,13:40:00)",84,9,13,20,6,1,0
2016-10-09 13:20:00,3,1,"[13:20:00,13:40:00)",95,9,13,20,6,1,0
2016-10-09 13:40:00,1,0,"[13:40:00,14:00:00)",32,9,13,40,6,1,0
2016-10-09 13:40:00,1,1,"[13:40:00,14:00:00)",122,9,13,40,6,1,0
2016-10-09 13:40:00,2,0,"[13:40:00,14:00:00)",48,9,13,40,6,1,0
2016-10-09 13:40:00,3,0,"[13:40:00,14:00:00)",109,9,13,40,6,1,0
2016-10-09 13:40:00,3,1,"[13:40:00,14:00:00)",109,9,13,40,6,1,0
2016-10-09 14:00:00,1,0,"[14:00:00,14:20:00)",48,9,14,0,6,1,0
2016-10-09 14:00:00,1,1,"[14:00:00,14:20:00)",96,9,14,0,6,1,0
2016-10-09 14:00:00,2,0,"[14:00:00,14:20:00)",64,9,14,0,6,1,0
2016-10-09 14:00:00,3,0,"[14:00:00,14:20:00)",106,9,14,0,6,1,0
2016-10-09 14:00:00,3,1,"[14:00:00,14:20:00)",120,9,14,0,6,1,0
2016-10-09 14:20:00,1,0,"[14:20:00,14:40:00)",36,9,14,20,6,1,0
2016-10-09 14:20:00,1,1,"[14:20:00,14:40:00)",105,9,14,20,6,1,0
2016-10-09 14:20:00,2,0,"[14:20:00,14:40:00)",54,9,14,20,6,1,0
2016-10-09 14:20:00,3,0,"[14:20:00,14:40:00)",92,9,14,20,6,1,0
2016-10-09 14:20:00,3,1,"[14:20:00,14:40:00)",119,9,14,20,6,1,0
2016-10-09 14:40:00,1,0,"[14:40:00,15:00:00)",54,9,14,40,6,1,0
2016-10-09 14:40:00,1,1,"[14:40:00,15:00:00)",92,9,14,40,6,1,0
2016-10-09 14:40:00,2,0,"[14:40:00,15:00:00)",65,9,14,40,6,1,0
2016-10-09 14:40:00,3,0,"[14:40:00,15:00:00)",111,9,14,40,6,1,0
2016-10-09 14:40:00,3,1,"[14:40:00,15:00:00)",81,9,14,40,6,1,0
2016-10-09 15:00:00,1,0,"[15:00:00,15:20:00)",49,9,15,0,6,1,0
2016-10-09 15:00:00,1,1,"[15:00:00,15:20:00)",84,9,15,0,6,1,0
2016-10-09 15:00:00,2,0,"[15:00:00,15:20:00)",74,9,15,0,6,1,0
2016-10-09 15:00:00,3,0,"[15:00:00,15:20:00)",104,9,15,0,6,1,0
2016-10-09 15:00:00,3,1,"[15:00:00,15:20:00)",97,9,15,0,6,1,0
2016-10-09 15:20:00,1,0,"[15:20:00,15:40:00)",40,9,15,20,6,1,0
2016-10-09 15:20:00,1,1,"[15:20:00,15:40:00)",90,9,15,20,6,1,0
2016-10-09 15:20:00,2,0,"[15:20:00,15:40:00)",61,9,15,20,6,1,0
2016-10-09 15:20:00,3,0,"[15:20:00,15:40:00)",119,9,15,20,6,1,0
2016-10-09 15:20:00,3,1,"[15:20:00,15:40:00)",95,9,15,20,6,1,0
2016-10-09 15:40:00,1,0,"[15:40:00,16:00:00)",48,9,15,40,6,1,0
2016-10-09 15:40:00,1,1,"[15:40:00,16:00:00)",107,9,15,40,6,1,0
2016-10-09 15:40:00,2,0,"[15:40:00,16:00:00)",69,9,15,40,6,1,0
2016-10-09 15:40:00,3,0,"[15:40:00,16:00:00)",113,9,15,40,6,1,0
2016-10-09 15:40:00,3,1,"[15:40:00,16:00:00)",89,9,15,40,6,1,0
2016-10-09 16:00:00,1,0,"[16:00:00,16:20:00)",35,9,16,0,6,1,0
2016-10-09 16:00:00,1,1,"[16:00:00,16:20:00)",80,9,16,0,6,1,0
2016-10-09 16:00:00,2,0,"[16:00:00,16:20:00)",60,9,16,0,6,1,0
2016-10-09 16:00:00,3,0,"[16:00:00,16:20:00)",110,9,16,0,6,1,0
2016-10-09 16:00:00,3,1,"[16:00:00,16:20:00)",99,9,16,0,6,1,0
2016-10-09 16:20:00,1,0,"[16:20:00,16:40:00)",42,9,16,20,6,1,0
2016-10-09 16:20:00,1,1,"[16:20:00,16:40:00)",100,9,16,20,6,1,0
2016-10-09 16:20:00,2,0,"[16:20:00,16:40:00)",63,9,16,20,6,1,0
2016-10-09 16:20:00,3,0,"[16:20:00,16:40:00)",118,9,16,20,6,1,0
2016-10-09 16:20:00,3,1,"[16:20:00,16:40:00)",100,9,16,20,6,1,0
2016-10-09 16:40:00,1,0,"[16:40:00,17:00:00)",38,9,16,40,6,1,0
2016-10-09 16:40:00,1,1,"[16:40:00,17:00:00)",113,9,16,40,6,1,0
2016-10-09 16:40:00,2,0,"[16:40:00,17:00:00)",72,9,16,40,6,1,0
2016-10-09 16:40:00,3,0,"[16:40:00,17:00:00)",132,9,16,40,6,1,0
2016-10-09 16:40:00,3,1,"[16:40:00,17:00:00)",111,9,16,40,6,1,0
2016-10-09 17:00:00,1,0,"[17:00:00,17:20:00)",33,9,17,0,6,1,0
2016-10-09 17:00:00,1,1,"[17:00:00,17:20:00)",127,9,17,0,6,1,0
2016-10-09 17:00:00,2,0,"[17:00:00,17:20:00)",69,9,17,0,6,1,0
2016-10-09 17:00:00,3,0,"[17:00:00,17:20:00)",113,9,17,0,6,1,0
2016-10-09 17:00:00,3,1,"[17:00:00,17:20:00)",76,9,17,0,6,1,0
2016-10-09 17:20:00,1,0,"[17:20:00,17:40:00)",28,9,17,20,6,1,0
2016-10-09 17:20:00,1,1,"[17:20:00,17:40:00)",110,9,17,20,6,1,0
2016-10-09 17:20:00,2,0,"[17:20:00,17:40:00)",83,9,17,20,6,1,0
2016-10-09 17:20:00,3,0,"[17:20:00,17:40:00)",99,9,17,20,6,1,0
2016-10-09 17:20:00,3,1,"[17:20:00,17:40:00)",91,9,17,20,6,1,0
2016-10-09 17:40:00,1,0,"[17:40:00,18:00:00)",32,9,17,40,6,1,0
2016-10-09 17:40:00,1,1,"[17:40:00,18:00:00)",105,9,17,40,6,1,0
2016-10-09 17:40:00,2,0,"[17:40:00,18:00:00)",73,9,17,40,6,1,0
2016-10-09 17:40:00,3,0,"[17:40:00,18:00:00)",98,9,17,40,6,1,0
2016-10-09 17:40:00,3,1,"[17:40:00,18:00:00)",93,9,17,40,6,1,0
2016-10-09 18:00:00,1,0,"[18:00:00,18:20:00)",20,9,18,0,6,1,0
2016-10-09 18:00:00,1,1,"[18:00:00,18:20:00)",56,9,18,0,6,1,0
2016-10-09 18:00:00,2,0,"[18:00:00,18:20:00)",70,9,18,0,6,1,0
2016-10-09 18:00:00,3,0,"[18:00:00,18:20:00)",88,9,18,0,6,1,0
2016-10-09 18:00:00,3,1,"[18:00:00,18:20:00)",70,9,18,0,6,1,0
2016-10-09 18:20:00,1,0,"[18:20:00,18:40:00)",29,9,18,20,6,1,0
2016-10-09 18:20:00,1,1,"[18:20:00,18:40:00)",80,9,18,20,6,1,0
2016-10-09 18:20:00,2,0,"[18:20:00,18:40:00)",48,9,18,20,6,1,0
2016-10-09 18:20:00,3,0,"[18:20:00,18:40:00)",62,9,18,20,6,1,0
2016-10-09 18:20:00,3,1,"[18:20:00,18:40:00)",80,9,18,20,6,1,0
2016-10-09 18:40:00,1,0,"[18:40:00,19:00:00)",23,9,18,40,6,1,0
2016-10-09 18:40:00,1,1,"[18:40:00,19:00:00)",56,9,18,40,6,1,0
2016-10-09 18:40:00,2,0,"[18:40:00,19:00:00)",54,9,18,40,6,1,0
2016-10-09 18:40:00,3,0,"[18:40:00,19:00:00)",64,9,18,40,6,1,0
2016-10-09 18:40:00,3,1,"[18:40:00,19:00:00)",73,9,18,40,6,1,0
2016-10-09 19:00:00,1,0,"[19:00:00,19:20:00)",33,9,19,0,6,1,0
2016-10-09 19:00:00,1,1,"[19:00:00,19:20:00)",39,9,19,0,6,1,0
2016-10-09 19:00:00,2,0,"[19:00:00,19:20:00)",36,9,19,0,6,1,0
2016-10-09 19:00:00,3,0,"[19:00:00,19:20:00)",46,9,19,0,6,1,0
2016-10-09 19:00:00,3,1,"[19:00:00,19:20:00)",54,9,19,0,6,1,0
2016-10-09 19:20:00,1,0,"[19:20:00,19:40:00)",21,9,19,20,6,1,0
2016-10-09 19:20:00,1,1,"[19:20:00,19:40:00)",46,9,19,20,6,1,0
2016-10-09 19:20:00,2,0,"[19:20:00,19:40:00)",46,9,19,20,6,1,0
2016-10-09 19:20:00,3,0,"[19:20:00,19:40:00)",44,9,19,20,6,1,0
2016-10-09 19:20:00,3,1,"[19:20:00,19:40:00)",49,9,19,20,6,1,0
2016-10-09 19:40:00,1,0,"[19:40:00,20:00:00)",20,9,19,40,6,1,0
2016-10-09 19:40:00,1,1,"[19:40:00,20:00:00)",51,9,19,40,6,1,0
2016-10-09 19:40:00,2,0,"[19:40:00,20:00:00)",36,9,19,40,6,1,0
2016-10-09 19:40:00,3,0,"[19:40:00,20:00:00)",54,9,19,40,6,1,0
2016-10-09 19:40:00,3,1,"[19:40:00,20:00:00)",46,9,19,40,6,1,0
2016-10-09 20:00:00,1,0,"[20:00:00,20:20:00)",15,9,20,0,6,1,0
2016-10-09 20:00:00,1,1,"[20:00:00,20:20:00)",35,9,20,0,6,1,0
2016-10-09 20:00:00,2,0,"[20:00:00,20:20:00)",35,9,20,0,6,1,0
2016-10-09 20:00:00,3,0,"[20:00:00,20:20:00)",25,9,20,0,6,1,0
2016-10-09 20:00:00,3,1,"[20:00:00,20:20:00)",53,9,20,0,6,1,0
2016-10-09 20:20:00,1,0,"[20:20:00,20:40:00)",26,9,20,20,6,1,0
2016-10-09 20:20:00,1,1,"[20:20:00,20:40:00)",35,9,20,20,6,1,0
2016-10-09 20:20:00,2,0,"[20:20:00,20:40:00)",33,9,20,20,6,1,0
2016-10-09 20:20:00,3,0,"[20:20:00,20:40:00)",56,9,20,20,6,1,0
2016-10-09 20:20:00,3,1,"[20:20:00,20:40:00)",44,9,20,20,6,1,0
2016-10-09 20:40:00,1,0,"[20:40:00,21:00:00)",19,9,20,40,6,1,0
2016-10-09 20:40:00,1,1,"[20:40:00,21:00:00)",44,9,20,40,6,1,0
2016-10-09 20:40:00,2,0,"[20:40:00,21:00:00)",25,9,20,40,6,1,0
2016-10-09 20:40:00,3,0,"[20:40:00,21:00:00)",39,9,20,40,6,1,0
2016-10-09 20:40:00,3,1,"[20:40:00,21:00:00)",38,9,20,40,6,1,0
2016-10-09 21:00:00,1,0,"[21:00:00,21:20:00)",22,9,21,0,6,1,0
2016-10-09 21:00:00,1,1,"[21:00:00,21:20:00)",22,9,21,0,6,1,0
2016-10-09 21:00:00,2,0,"[21:00:00,21:20:00)",34,9,21,0,6,1,0
2016-10-09 21:00:00,3,0,"[21:00:00,21:20:00)",35,9,21,0,6,1,0
2016-10-09 21:00:00,3,1,"[21:00:00,21:20:00)",32,9,21,0,6,1,0
2016-10-09 21:20:00,1,0,"[21:20:00,21:40:00)",16,9,21,20,6,1,0
2016-10-09 21:20:00,1,1,"[21:20:00,21:40:00)",28,9,21,20,6,1,0
2016-10-09 21:20:00,2,0,"[21:20:00,21:40:00)",29,9,21,20,6,1,0
2016-10-09 21:20:00,3,0,"[21:20:00,21:40:00)",29,9,21,20,6,1,0
2016-10-09 21:20:00,3,1,"[21:20:00,21:40:00)",34,9,21,20,6,1,0
2016-10-09 21:40:00,1,0,"[21:40:00,22:00:00)",17,9,21,40,6,1,0
2016-10-09 21:40:00,1,1,"[21:40:00,22:00:00)",32,9,21,40,6,1,0
2016-10-09 21:40:00,2,0,"[21:40:00,22:00:00)",19,9,21,40,6,1,0
2016-10-09 21:40:00,3,0,"[21:40:00,22:00:00)",34,9,21,40,6,1,0
2016-10-09 21:40:00,3,1,"[21:40:00,22:00:00)",33,9,21,40,6,1,0
2016-10-09 22:00:00,1,0,"[22:00:00,22:20:00)",4,9,22,0,6,1,0
2016-10-09 22:00:00,1,1,"[22:00:00,22:20:00)",23,9,22,0,6,1,0
2016-10-09 22:00:00,2,0,"[22:00:00,22:20:00)",14,9,22,0,6,1,0
2016-10-09 22:00:00,3,0,"[22:00:00,22:20:00)",20,9,22,0,6,1,0
2016-10-09 22:00:00,3,1,"[22:00:00,22:20:00)",12,9,22,0,6,1,0
2016-10-09 22:20:00,1,0,"[22:20:00,22:40:00)",6,9,22,20,6,1,0
2016-10-09 22:20:00,1,1,"[22:20:00,22:40:00)",27,9,22,20,6,1,0
2016-10-09 22:20:00,2,0,"[22:20:00,22:40:00)",22,9,22,20,6,1,0
2016-10-09 22:20:00,3,0,"[22:20:00,22:40:00)",16,9,22,20,6,1,0
2016-10-09 22:20:00,3,1,"[22:20:00,22:40:00)",20,9,22,20,6,1,0
2016-10-09 22:40:00,1,0,"[22:40:00,23:00:00)",10,9,22,40,6,1,0
2016-10-09 22:40:00,1,1,"[22:40:00,23:00:00)",17,9,22,40,6,1,0
2016-10-09 22:40:00,2,0,"[22:40:00,23:00:00)",12,9,22,40,6,1,0
2016-10-09 22:40:00,3,0,"[22:40:00,23:00:00)",20,9,22,40,6,1,0
2016-10-09 22:40:00,3,1,"[22:40:00,23:00:00)",13,9,22,40,6,1,0
2016-10-09 23:00:00,1,1,"[23:00:00,23:20:00)",8,9,23,0,6,1,0
2016-10-09 23:00:00,2,0,"[23:00:00,23:20:00)",14,9,23,0,6,1,0
2016-10-09 23:00:00,3,0,"[23:00:00,23:20:00)",5,9,23,0,6,1,0
2016-10-09 23:00:00,3,1,"[23:00:00,23:20:00)",18,9,23,0,6,1,0
2016-10-09 23:20:00,1,0,"[23:20:00,23:40:00)",3,9,23,20,6,1,0
2016-10-09 23:20:00,1,1,"[23:20:00,23:40:00)",11,9,23,20,6,1,0
2016-10-09 23:20:00,2,0,"[23:20:00,23:40:00)",6,9,23,20,6,1,0
2016-10-09 23:20:00,3,0,"[23:20:00,23:40:00)",5,9,23,20,6,1,0
2016-10-09 23:20:00,3,1,"[23:20:00,23:40:00)",8,9,23,20,6,1,0
2016-10-09 23:40:00,1,0,"[23:40:00,00:00:00)",6,9,23,40,6,1,0
2016-10-09 23:40:00,1,1,"[23:40:00,00:00:00)",13,9,23,40,6,1,0
2016-10-09 23:40:00,2,0,"[23:40:00,00:00:00)",7,9,23,40,6,1,0
2016-10-09 23:40:00,3,0,"[23:40:00,00:00:00)",11,9,23,40,6,1,0
2016-10-09 23:40:00,3,1,"[23:40:00,00:00:00)",16,9,23,40,6,1,0
2016-10-10 00:00:00,1,0,"[00:00:00,00:20:00)",13,10,0,0,0,0,1
2016-10-10 00:00:00,1,1,"[00:00:00,00:20:00)",89,10,0,0,0,0,1
2016-10-10 00:00:00,2,0,"[00:00:00,00:20:00)",2,10,0,0,0,0,1
2016-10-10 00:00:00,3,0,"[00:00:00,00:20:00)",22,10,0,0,0,0,1
2016-10-10 00:00:00,3,1,"[00:00:00,00:20:00)",126,10,0,0,0,0,1
2016-10-10 00:20:00,1,0,"[00:20:00,00:40:00)",16,10,0,20,0,0,1
2016-10-10 00:20:00,1,1,"[00:20:00,00:40:00)",64,10,0,20,0,0,1
2016-10-10 00:20:00,2,0,"[00:20:00,00:40:00)",2,10,0,20,0,0,1
2016-10-10 00:20:00,3,0,"[00:20:00,00:40:00)",21,10,0,20,0,0,1
2016-10-10 00:20:00,3,1,"[00:20:00,00:40:00)",80,10,0,20,0,0,1
2016-10-10 00:40:00,1,0,"[00:40:00,01:00:00)",11,10,0,40,0,0,1
2016-10-10 00:40:00,1,1,"[00:40:00,01:00:00)",38,10,0,40,0,0,1
2016-10-10 00:40:00,3,0,"[00:40:00,01:00:00)",11,10,0,40,0,0,1
2016-10-10 00:40:00,3,1,"[00:40:00,01:00:00)",62,10,0,40,0,0,1
2016-10-10 01:00:00,1,0,"[01:00:00,01:20:00)",7,10,1,0,0,0,1
2016-10-10 01:00:00,1,1,"[01:00:00,01:20:00)",3,10,1,0,0,0,1
2016-10-10 01:00:00,3,0,"[01:00:00,01:20:00)",19,10,1,0,0,0,1
2016-10-10 01:00:00,3,1,"[01:00:00,01:20:00)",8,10,1,0,0,0,1
2016-10-10 01:20:00,1,0,"[01:20:00,01:40:00)",4,10,1,20,0,0,1
2016-10-10 01:20:00,1,1,"[01:20:00,01:40:00)",5,10,1,20,0,0,1
2016-10-10 01:20:00,3,0,"[01:20:00,01:40:00)",23,10,1,20,0,0,1
2016-10-10 01:20:00,3,1,"[01:20:00,01:40:00)",4,10,1,20,0,0,1
2016-10-10 01:40:00,1,0,"[01:40:00,02:00:00)",7,10,1,40,0,0,1
2016-10-10 01:40:00,1,1,"[01:40:00,02:00:00)",5,10,1,40,0,0,1
2016-10-10 01:40:00,2,0,"[01:40:00,02:00:00)",1,10,1,40,0,0,1
2016-10-10 01:40:00,3,0,"[01:40:00,02:00:00)",16,10,1,40,0,0,1
2016-10-10 01:40:00,3,1,"[01:40:00,02:00:00)",3,10,1,40,0,0,1
2016-10-10 02:00:00,1,0,"[02:00:00,02:20:00)",6,10,2,0,0,0,1
2016-10-10 02:00:00,1,1,"[02:00:00,02:20:00)",6,10,2,0,0,0,1
2016-10-10 02:00:00,3,0,"[02:00:00,02:20:00)",11,10,2,0,0,0,1
2016-10-10 02:00:00,3,1,"[02:00:00,02:20:00)",2,10,2,0,0,0,1
2016-10-10 02:20:00,1,0,"[02:20:00,02:40:00)",9,10,2,20,0,0,1
2016-10-10 02:20:00,1,1,"[02:20:00,02:40:00)",7,10,2,20,0,0,1
2016-10-10 02:20:00,3,0,"[02:20:00,02:40:00)",11,10,2,20,0,0,1
2016-10-10 02:20:00,3,1,"[02:20:00,02:40:00)",3,10,2,20,0,0,1
2016-10-10 02:40:00,1,0,"[02:40:00,03:00:00)",12,10,2,40,0,0,1
2016-10-10 02:40:00,1,1,"[02:40:00,03:00:00)",4,10,2,40,0,0,1
2016-10-10 02:40:00,3,0,"[02:40:00,03:00:00)",12,10,2,40,0,0,1
2016-10-10 02:40:00,3,1,"[02:40:00,03:00:00)",6,10,2,40,0,0,1
2016-10-10 03:00:00,1,0,"[03:00:00,03:20:00)",7,10,3,0,0,0,1
2016-10-10 03:00:00,1,1,"[03:00:00,03:20:00)",9,10,3,0,0,0,1
2016-10-10 03:00:00,3,0,"[03:00:00,03:20:00)",17,10,3,0,0,0,1
2016-10-10 03:00:00,3,1,"[03:00:00,03:20:00)",3,10,3,0,0,0,1
2016-10-10 03:20:00,1,0,"[03:20:00,03:40:00)",6,10,3,20,0,0,1
2016-10-10 03:20:00,1,1,"[03:20:00,03:40:00)",11,10,3,20,0,0,1
2016-10-10 03:20:00,3,0,"[03:20:00,03:40:00)",12,10,3,20,0,0,1
